Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Forward EPS Growth","3Y Historical Dividend Growth","5Y Historical Revenue Growth","1Y Hist Op. Cash Flow Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","5Y Hist Op. Cash Flow Growth","1Y Historical Revenue Growth","1Y Forward Revenue Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth"
K G Denim Ltd,KGDENIM,"Textiles","70.40146745","27.4","-2.5161353627591145",,,"-5.687623868462333","8550.000000000002","-94.7732051667167","-47.10199256090388","-21.795722375150262","-13.063252622038068",,,"-248.0483367537337",,
Emerald Leasing Finance and Investment Co Ltd,EMERALD,,"70.2347045","23.07","20.35788536231884",,"-20.16952564974127","21.345448949656067","-994.5736434108525","38.165680473372795","42.671739999912184",,"35.72267920094008",,,"-11.335232793522287","6.527979681545881",
Visagar Financial Services Ltd,VISAGAR,"Diversified Financials","70.0698774","1.14","54.74209171874999",,,"57.5870443597633","-199.99999999999997","691.3043478260856","105.22028042974424",,"207.96670630202135",,,"151.64213361304303","70.17899969144776",
Candour Techtex Ltd,CANDOUR,,"70.035582505","43.35","30.31843398484851",,,"4.964772875253032","10471.42857142857","-2.202643171806601","11.38241786028793","28.89428951392201","-63.670497212424614",,,"28.51815817142724","11.71713448911056",
Arham Technologies Ltd,ARHAM,"Home Electronics & Appliances","69.9642","82.75","19.708225352112652",,,,"-96.40287769784173","13.953488372093018",,,"30.552575107296143",,,"5.855445544554328",,
Godavari Drugs Ltd,GODAVARI,"Pharmaceuticals","69.792674","92.61","18.414953562005262",,,"19.76893928589023","744.3609022556391","-6.649395509499376","18.02574190352455","16.87308434026964","-0.54526302744905",,,"-27.850638095238548","35.80494660043612",
Nilachal Refractories Ltd,NILACHAL,"Cement","69.5547132","35.01","-38.857381675977656",,,"-19.920804611646258","650","-108.33333333333327",,,"-46.039603960396036",,,"-7.940216867469867",,
Katare Spinning Mills Ltd,KATRSPG,"Textiles","69.55425","241.15","-46.369499999999995",,,"-24.017275139278293","722.4137931034483","-99.21186833565139","-19.407285572092036","15.014873632945292","-70.16100178890876",,,"-119.04791929382093",,
Asit C Mehta Financial Services Ltd,ASITCFIN,"Diversified Financials","69.5339424","134.05","-7.795285022421523",,,"-6.4518500737446915","51.395348837209305","-321.7171717171723",,,"-19.91003787878788",,,"-946.4171794495487",,
Agro Phos India Ltd,AGROPHOS,"Fertilizers & Agro Chemicals","69.438843875","34.15","13.887768775000024",,,"17.216091762132855","53.88026607538804","8.116232464929775","13.415058204808993",,"12.02558635394455",,,"-14.121955403087467","29.783651829750426",
Eco Hotels and Resorts Ltd,ECOHOTELS,,"69.20565103999999","40.73","-37.00836954010695",,,"-70.37180612079224","43.333333333333336","-379.4871794871795",,,"-95",,,"-350.1550476190476",,
Relicab Cable Manufacturing Ltd,RELICAB,"Cables","69.04748808","68.4","46.340596026845624",,,"10.427051868042824","-97","84.54106280193236","10.583486055750079",,"3.4114506081281526",,,"583.7055506083401","19.55040188305983",
Kovilpatti Lakshmi Roller Flour Mills Ltd,KLRFM,"Packaged Foods & Meats","68.88054668","125.9","6.700442284046669",,,"9.185939998831527","45.49819927971187","31.678359417161538","16.27586731700297",,"21.849740184757515",,,"36.733896520584295","43.90435504911547",
India Steel Works Ltd,ISWL,"Iron & Steel","68.868000025","1.75","-1.3588792427979486",,,"-34.58879312795031","90.27986006996503","-997.5077881619976",,,"-25.55316010439125",,,"-155.83038869257956",,
Bhandari Hosiery Exports Ltd,BHANDARI,"Apparel & Accessories","68.8676665","4.7","10.595025615384605",,"0","2.662437855924593","1600","3.7184594953521195","5.98578903218856",,"-0.042338496277727344",,,"2.825929824561967","5.427278906526589",
Athena Global Technologies Ltd,ATHENAGLO,"IT Services & Consulting","68.5056","53","-3.1110626702997277",,,"0.4994609762138058","-176.28676470588235","-1062.0253164556973",,,"-56.9377990430622",,,"-173.68753783783777",,
Cerebra Integrated Technologies Ltd,CEREBRAINT,"Technology Hardware","68.47036233","5.6","27.279028816733117",,,"-20.39571568158052","-219.11764705882348","-78.57900318133619","-25.466487694777694",,"-57.19857554688825",,,"-90.64245675300985","-15.836315308277216",
Veeram Securities Ltd,VSL,"Precious Metals, Jewellery & Watches","68.45497106","9.47","38.24300059217875",,,"-7.648333327261225","140.49586776859505","-47.45011086474495","17.239218185327253",,"-8.093612871769851",,,"-54.381982527598964","20.005447792572095",
Ambica Agarbathies Aroma & Industries Ltd,AMBICAAGAR,"Specialty Chemicals","68.366052","40","27.022154940711516",,,"-0.6949000189188426","190.57971014492756","-18.123393316195436",,"-10.201487870747329","4.287172507655668",,,"5.211574999999719",,
Aplab Ltd,APLAB,"Electronic Equipments","68.23677","62.5","341.18384999999745",,,"-3.289892495444313","1936.2745098039215","-37.372013651877154",,"33.30165864342356","0.5029013539651794",,,"1.067647058820413",,
Maharashtra Corp Ltd,MAHACORP,"Textiles","68.20799832","1.1","94.73333100000002",,,,"5100","213.63636363636363",,"58.48931924611136",,,,"143.91464033250003",,
AAA Technologies Ltd,AAATECH,"IT Services & Consulting","68.174442","53.95","23.75416097560975",,"37.94620881905604","17.718266456713593","153.08641975308643","41.114982578397274","22.46938520464834",,"61.24828532235939",,,"115.49024000000013","24.268647747214843",
Vidli Restaurants Ltd,VIDLI,,"67.6034","63.75","44.18522875816998",,,"36.5177052428098","100","253.74999999999906","52.77824036347249",,"197.71689497716886",,,"11462.10792200182","50.70364165314793",
Aro Granite Industries Ltd,AROGRANITE,"Building Products - Granite","67.5495","43.8","-11.666580310880818",,,"-4.02692664767299","-2892.307692307692","-37.6788553259142","7.284840786742697",,"-27.266696152145077",,,"-165.93939393939382",,
Uniply Industries Ltd,UNIPLY,"Wood Products","67.4034106008989","4","-2.3708551037952397",,,"23.56592814965799","47.99929178470254","-91.9073463849584","-6.184782588254068",,"-33.80411904715071",,,"-161.5403675250665",,
Royale Manor Hotels and Industries Ltd,RAYALEMA,"Hotels, Resorts & Cruise Lines","67.3905718","34.51","17.734360999999993",,,"0.7850672742634845","-252.83018867924528","108.86850152905207","4.2003511267562965",,"60.06896551724139",,,"294.93754838709685","7.230680189785499",
Ushanti Colour Chem Ltd,UCL,"Specialty Chemicals","66.96105","65","69.03201030927808",,,"5.114067650830223","106.47482014388493","-22.926829268292487","-10.685399866422852","-7.1551725954260625","-1.911489715354242",,,"-25.094629310344473","-23.48995950113033",
Lakshmi Automatic Loom Works Ltd,LXMIATO,"Industrial Machinery","66.87165625","971.6","31.39514377934273",,,"11.442813230215275","104.34782608695653","-11.175337186897899","10.64485548682188",,"7.872823618470859",,,"-18.15527622307691","2.341917245772418",
Flomic Global Logistics Ltd,FLOMIC,,"66.8016","94.41","7.046582278481006",,,"305.00536573958755","0.11235955056179535","18.355416991426246","332.7957219459134",,"12.900483502470639",,,"-1.619461410788644","227.34114703164",
Baba Arts Ltd,BABA,"Movies & TV Serials","66.675","12.74","65.36764705882354",,,"8.222064275638408","115.68627450980392","-66.42685851318943","5.721772088359112",,"-79.7568710359408",,,"-64.64646464646464","5.935487472084167",
Sanjivani Paranteral Ltd,SANJIVIN,"Pharmaceuticals","66.488695","66.05","14.709888274336297",,,"14.335680179328069","1368.9655172413793","4.026845637583899",,"-2.2975326516158856","16.855753646677464",,,"-13.822659090909017",,
Trident Texofab Ltd,TTFL,"Textiles","66.3820992","65.96","29.9018464864865",,,"2.71557037000254","-29.081632653061227","45.323741007194506","33.15908748487906","60.62542492957243","15.301572400844886",,,"128.39402061855927","29.89132878735323",
Cian Healthcare Ltd,CHCL,"Pharmaceuticals","66.138791544","27.45","32.580685489655295",,,"0.9619439350762482","44.688026981450264","171.42857142857116","-0.06091065888521596","7.308468117890055","-11.59290906772098",,,"137.23102246376814","-18.61700972045497",
Sona Hi Sona Jewellers (Gujarat) Ltd,SONAHISONA,"Precious Metals, Jewellery & Watches","65.9664255","39.3","43.68637450331113",,,"0.26288657843711594","113.39285714285714","113.8554216867466","18.645229611098824","-32.36724498178172","-22.30449467394129",,,"-6.748055555560713","-35.424163188892585",
Achyut Healthcare Ltd,ACHYUT,,"65.88225","47","286.4445652173915",,,,"150","220.0000000000018",,,"-21.479713603818606",,,"-62.735977975388224",,
Arnold Holdings Ltd,ARNOLD,"Diversified Financials","65.5635","21.85","17.163219895287988",,,"39.987805590410176","701.729106628242","170.83333333333172","59.87978950921469","25.487825813233567","38.44407064760303",,,"152.9486754966869","57.82977957736324",
Integrated Personnel Services Ltd,IPSL,"Employment Services","65.5071759","93.05","14.460745231788074",,,,"-31.944444444444446","19.131614654003116",,,"16.543079096045197",,,"-2.98858852867774",,
Abhinav Capital Services Ltd,ABHICAP,"Diversified Financials","65.3474502","96.75","6.750769648760331",,,"20.9270907593909","-198.8372093023256","106.6213921901528","22.84578624364013",,"97.02380952380953",,,"105.53271337579618","22.918302365315668",
Sangam Finserv Ltd,SANGAMFIN,,"65.25785","70","10.164774143302182",,,"-7.480628458998395","1797.9591836734694","-8.888888888888873","-2.1824762842279855",,"7.984293193717273",,,"-14.789919973544949","-2.6295917567916827",
Goblin India Ltd,GOBLIN,,"65.045449332","46.65","38.48843155739648",,,"-7.98828802995486","-144.73684210526318","568.8311688311705","-2.1117597033227686",,"91.92932187201531",,,"184.8564924999999","-21.224613311296025",
Austin Engineering Company Ltd,AUSTENG,"Industrial Machinery","65.03486","183.15","15.019598152424903",,,"7.645843089445736","-101.79775280898876","97.4921630094051","51.8620259386241",,"23.0610471431675",,,"159.68961676646796",,
Shreyas Intermediates Ltd,SHREYASI,"Specialty Chemicals","64.9021724","9.29","-41.33896331210191",,,"-12.187829164653275","-533.3333333333334","-48.57142857142858","-25.225011314909086",,"9.259259259259256",,,"-15.46561481481481",,
Sir Shadi Lal Enterprises Ltd,SSLEL,"Sugar","64.81125","122.1","-2.1888297872340465",,,"7.125278570054205","8.496732026143789","-499.57627118642904",,,"17.61565457832606",,,"-79.30084745762777",,
MM Rubber Company Ltd,MMRUBBR-B,"Home Furnishing","64.8032424","105.95","25.313766562499953",,,"9.216042272225833","193.20388349514562","64.31372549019645","24.8725519710443","39.001632527628225","3.5437983528824546",,,"76.61776865517275","47.8238425743434",
Vertexplus Technologies Ltd,VERTEXPLUS,"IT Services & Consulting","64.631882","112.1","33.66243854166666",,,,"-68.86792452830188","-0.30864197530869003",,,"1.8292682926829285",,,"1.8378378378377394",,
Keynote Financial Services Ltd,KEYFINSERV,"Investment Banking & Brokerage","64.603810495","92.5","-39.392567375000056",,,"-4.821032355324995","-33.89830508474578","-97.05730511099638","-41.025316983403336",,"-49.747952110901075",,,"-110.62116967060285",,
Shilp Gravures Ltd,SHILGRAVQ,"Industrial Machinery","64.542151","106.9","8.253471994884904",,"11.868894208139679","4.6658858119879465","-6.937394247038919","2.316602316602347","-0.22488983353589065","-2.477405598376292","12.6990192332187",,,"-1.261112515802798","2.1273064099353256",
Retina Paints Ltd,RETINA,,"64.09612","43.51","221.02110344827616",,,,"139.04382470119523","66.66666666666642",,,"73.72488408037093",,,"-66.12272727272754",,
Precision Metaliks Ltd,PRECISION,"Metals - Aluminium","63.81683405","38.2","8.975644732770759",,,,"-323.0188679245283","80.68181818181857",,,"50.44163284793508",,,"320.24203230547727",,
Gorani Industries Ltd,GORANIN,"Home Electronics & Appliances","63.600436","118.25","42.400290666666486",,,"16.112050770475662","-461.2676056338028","4.60526315789496","23.43002820694555",,"47.52338067197783",,,"-18.55371856287425","12.317606086702803",
Orient Press Ltd,ORIENTLTD,"Packaging","63.6","64.35","-18.70588235294121",,,"-3.307873408783346","-165.53191489361703","34.241245136186215","-16.90781334595779",,"6.5415976948071775",,,"5.833333333332647",,
Bombay Rayon Fashions Ltd,BRFL,"Apparel & Accessories","63.4952958","2","-0.05060878171253677",,,"-21.346881865260702","-532.8428422952792","-412.4137629901319",,,"103.4475023725304",,,"-1090.8029612756268",,
Anjani Foods Ltd,ANJANIFOODS,,"63.3042585","22.9","64.59618214285726",,,"19.058202131324453","161.9047619047619","99.9999999999999","24.853351224893117","-0.7519650487427088","38.64857223635851",,,"266.8293125000001",,
Rex Pipes and Cables Industries Ltd,REXPIPES,"Building Products - Pipes","63.21","77.15","17.509695290858737",,,"27.440179133324172","164.82558139534885","57.09342560553652","23.116472361106144",,"15.929377145659629",,,"63.96842105263217","15.479699995146179",
Nidan Laboratories & Healthcare Ltd,NIDAN,"Hospitals & Diagnostic Centres","62.967","45","17.737183098591547",,,,"80.00000000000001","3.3639143730887042",,,"-8.183632734530931",,,"14.07894736842111",,
Zodiac Ventures Ltd,ZODIACVEN,"Real Estate","62.94552","16.58","64.89228865979382",,,"3.4967527040806967","186.77685950413226","-77.81065088757397","-21.1777427022356","-4.088188761113654","-58.82352941176471",,,"136.4731707317069",,
Party Cruisers Ltd,PARTYCRUS,"Hotels, Resorts & Cruise Lines","62.944","57","16.477486910994756",,,"20.70095441649873","501.4925373134328","177.92207792207813","21.748819042292176",,"145.63046192259677",,,"474.17651789473746","49.67672571904895",
Nakoda Group of Industries Ltd,NGIL,"Packaged Foods & Meats","62.8542525","56.9","69.07060714285683",,,"2.327068502355778","1228.888888888889","-11.15702479338829","1.9197476366781263",,"-8.852950983661213",,,"-44.34903528150282","-5.874092870221093",
Inditrade Capital Ltd,INDICAP,"Consumer Finance","62.826979698","27.45","-4.510192368844226",,,"18.951957822490996","-127.87573467674227","-224.37337942955887",,,"-10.75889524757403",,,"-374.6612938461527",,
Birla Tyres Ltd,BIRLATYRE,"Tires & Rubber","62.73963476","4.4","-0.09568928218893939",,,,"44.65290806754221","-389.1280713198523",,,"-85.33638145003266",,,"-127.95257796474637",,
Shiva Global Agro Industries Ltd,SHIVAAGRO,"Fertilizers & Agro Chemicals","62.616138","61.85","11.468157142857027",,,"3.9743439180710993","-197.71946266791628","-41.04062326099041","-3.2296118844652777",,"-15.328079064239697",,,"-65.77225422667505","1.3964167038089448",
Reliable Data Services Ltd,RELIABLE,"Outsourced services","62.5908","60.65","15.686917293233105",,,"11.181442439609569","290.85545722713863","36.91099476439793","3.610916585995172","44.415367978876176","38.22595704948646",,,"37.00689655172437","0.46300717834881766",
Goel Food Products Ltd,GOEL,,"62.437824","157.7","15.493256575682377",,,"20.377055651014466","-295.23052464228937","60.52631578947364","27.272362631871736",,"43.47826086956521",,,"57.48335371179016","44.62356284144451",
Vantage Knowledge Academy Ltd,VKAL,"Publishing","62.348775","182.35","62.348775",,,"60.347123358433905","0","327.2727272727272",,,"226.15384615384616",,,"379.642857142857",,
Vadivarhe Speciality Chemicals Ltd,VSCL,"Specialty Chemicals","62.2519925","46.3","54.13216739130417",,,"11.477891901511539","689.2857142857142","172.05882352941182","0.8846816078073472","-4.617756873980916","102.44122965641952",,,"111.98382812499999","-8.85846099732902",
Warren Tea Ltd,WARRENTEA,"Agro Products","62.1441808","52.4","-17.119609035812626",,,"-1.9217549647571053","57.85597381342062","164.06882591093114",,,"5.444015444015449",,,"-156.32627001550387",,
Scanpoint Geomatics Ltd,SCANPGEOM,"IT Services & Consulting","62.099294208","9.3","107.0677486344828",,,"-11.763239401421544","-198.94736842105263","-29.009009009009095","5.886575312345532",,"-47.95216741405083",,,"-74.78958695493884","-20.99989224932688",
Raj Oil Mills Ltd,ROML,"Packaged Foods & Meats","62.053151760000006","41.3","25.641798247933902",,,"18.78356795364844","-122.83464566929133","0.23752969121101578",,,"19.153599730230987",,,"27.64032390376237",,
Poddar Housing and Development Ltd,PODDARHOUS,"Real Estate","62.01511503","99.75","-3.1999543359133145",,,"1.7007825732611837","-901.7013232514178","-173.1277533039645",,,"10.765590670948132",,,"-883.7563451776707",,
Tirupati Starch & Chemicals Ltd,TIRUSTA,"Commodity Chemicals","61.924762251","78","9.43975034314021",,,"12.757683682277321","97.77134587554269","2.1276595744683195","14.324609027821666",,"14.04320505205241",,,"-23.720456416464646","25.378362420593213",
P B M Polytex Ltd,PBMPOLY,"Textiles","61.91805902000001","90","187.63048187878474",,,"0.4993821068708826","325.92592592592587","-86.19358669833727","-8.79952652599918",,"-20.077084793272604",,,"-98.46425517084283","-36.27288646409461",
Earthstahl & Alloys Ltd,EARTH,,"61.812","50.5","8.241599999999998",,,,"-3.230543318649042","-6.098457016899351",,,"87.83618581907089",,,"-68.0697050938338",,
Sambandam Spinning Mills Ltd,SAMBANDAM,"Textiles","61.772731","145","-5.261731771720612",,,"6.544033252320336","6408.571428571429","-73.78339200662664","-12.110035716654789","0.646406563709534","-24.85955056179775",,,"-177.78289182058037",,
HOV Services Ltd,HOVS,"Outsourced services","61.58941307999999","49.4","13.44747010480349",,,"-2.1586183374109225","2090.9090909090905","69.16890080428956","7.476950767574775","-26.031031132610426","39.87730061349695",,,"112.97251574343639","13.877269803371517",
Laxmi Goldorna House Ltd,LGHL,"Precious Metals, Jewellery & Watches","61.4677455","29.45","153.66936375",,,"-2.679579824642997","-821.8749999999998","48.514851485149855","13.255441063793283",,"1.7031223910502602",,,"205.05084615388898","-16.985960046776526",
Joonktollee Tea & Industries Ltd,JOONKTOLL,,"61.296290398000004","73.45","-5.680842483595929",,,"2.1803199994491207","570.1195219123506","41.09090909090908",,,"1.5055852355512434",,,"36.34012957596151",,
Morarjee Textiles Ltd,MORARJEE,"Textiles","61.2837896","17.85","-0.3307631131260794",,,"-10.736821199836799","118.1790406355026","-1251.728907330571",,"-21.756731580488232","-23.889437314906225",,,"-110.25187779416768",,
Shrenik Ltd,SHRENIK,"Paper Products","61.2","1","266.0869565217429",,,"-25.730673365601888","-128.5076293263863","3.9999999999999147","-28.479461854157172",,"109.40570893776322",,,"117.02364394993046","37.354867054711185",
Escorp Asset Management Ltd,ESCORP,"0","61.1415805","55","34.739534375000005",,,"52.09074982252786","11960","-67.79935275080908","81.87399867328853",,"-62.71721958925751",,,"-70.02667497952218","94.84848440461215",
Amrapali Industries Ltd,AMRAPLIN,"Commodities Trading","61.127160596","11.53","84.89883416109406",,,"23.873330058028163","88.64894795127353","20.139860139884167","3.5359548884908776",,"-3.6516300037747196",,,"271.36854666613283",,
Aryaman Capital Markets Ltd,ARYACAPM,"Diversified Financials","61.0833426","51","41.272528783783805",,,"10.611773642688815","-26.67185069984448","279.5918367346867","26.685706491627048","7.299977986437001","-36.275579809004086",,,"395.05454133331835","24.82904406050661",
Shiva Mills Ltd,SHIVAMILLS,"Textiles","60.83832832","70.05","-8.49697322905028",,,"-1.1478194212901638","-107.28041333959605","-101.50834403080873",,,"-24.922760041194646",,,"-140.51765019252542",,
Raminfo Ltd,RAMINFO,"Software Services","60.765155639999996","100.88","10.422839732418527",,,"25.57558454322979","-52.79054497701903","-4.649265905383419","42.780749377170004","21.911177446015184","-21.383647798742146",,,"-28.6113554202193","34.19289427832379",
DK Enterprises Global Ltd,DKEGL,"Packaging","60.73972","80.9","14.092742459396787",,,,"143.66197183098592","33.68055555555503",,,"48.896200382084466",,,"7.174051724137521",,
Gujarat Intrux Ltd,GUJINTRX,"Iron & Steel","60.667398","192.2","10.587678534031422",,"49.380158218572156","7.647227279006685","-83.66013071895425","54.25709515859768","8.412001252127045",,"20.501610676484127",,,"87.75885573770522","10.730781576710392",
Vaswani Industries Ltd,VASWANI,"Iron & Steel","60.3","20.55","10.033277870216342",,,"10.598752906403064","-100.31358885017421","16.3120567375886","6.637886535859572",,"4.877398720682313",,,"35.74660633484183","5.875370156435289",
Bizotic Commercial Ltd,BIZOTIC,,"60.1794","71.15","101.99898305084928",,,,"34","31.884057971013064",,,"217.97619047619042",,,"68.57142857142584",,
Cimmco Ltd,CIMMCO,"Rail","59.986409546881106","21.8","2.1577845160748583",,,"16.25190372139005","67.05374917053749","928.7500000000018","95.02448207686385",,"101.5154859118664",,,"203.47360959527822",,
Source Natural Foods and Herbal Supplements Ltd,SOURCENTRL,"Pharmaceuticals","59.8634583","92.66","28.371307251184806",,,"12.783895392818101","-100","-21.29629629629622","18.912791921695906",,"-10.081743869209802",,,"-12.584887654320932","21.26669876326057",
Consolidated Construction Consortium Ltd,CCCL,"Construction & Engineering","59.7766782","1.5","-0.531017839566492",,,"-23.211963084792387","1.4304291287386142","50.02662879460325",,"-32.92262875840297","5.279776766044941",,,"20.212882487752942",,
Isl Consulting Ltd,ISLCONSUL,"Investment Banking & Brokerage","59.76","24.65","-59.168316831683065",,,"-21.08770366570598","89.41176470588236","-143.80952380952394",,,"-30.944881889763774",,,"-167.65100671140948",,
Global Pet Industries Ltd,GLOBALPET,,"59.60531472","62.7","51.38389200000005",,,,"-82.53012048192771","-21.834061135371236",,,"22.528433945756767",,,"-19.444444444444514",,
Simmonds Marshall Ltd,SIMMOND,"Industrial Machinery","59.3264","53.04","-21.89166051660509",,,"-0.06595329442351527","97.47899159663866","17.971530249110145","-9.522842457474512","10.164043297506954","18.556896442787618",,,"43.41544885177443",,
Real Eco Energy Ltd,REALECO,,"59.3","28.27","1976.6666666666501",,,"96.74349025870809","58.33333333333333","117.64705882352955",,,,,,"102.3809523809524",,
Moksh Ornaments Ltd,MOKSH,"Precious Metals, Jewellery & Watches","59.294360775","11.05","9.672815787112588",,,"7.602513600130667","122.9430894308943","35.544430538172364","4.191424158133361",,"37.6338791087037",,,"257.03772003890987","46.3712076509224",
Supreme Infrastructure India Ltd,SUPREMEINF,"Construction & Engineering","59.23474746","23.2","-0.07137318503970215",,,"-35.61389918346425","0","-234.63653023824176",,,"-53.06130152498868",,,"-29.20801527898867",,
Aakash Exploration Services Ltd,AAKASH,"Oil & Gas - Equipment & Services","59.23125","5.85","13.075331125827818",,,"17.93380965407181","-30.648610121168918","-6.376262626262657","13.280407983118113","12.581262069071354","21.54025067838221",,,"-25.55147058823535","70.22219334446346",
Lucent Industries Ltd,LUCENT,"Education Services","59.22","39.48","-658",,,,"-33.11897106109324","-49.99999999999986",,,,,,"249.99999999999986",,
Perfectpac Ltd,PERFEPA,,"59.1962955","90.1","20.99159414893616",,,"4.343766184092912","241.5617128463476","35.60439560439551","0.294315097740383","21.75965367973727","12.746534430294144",,,"192.0624999999987","3.0889041681489315",
HB Estate Developers Ltd,HBESD,"Real Estate","59.177698827","31.39","-5.0883661932072215",,,"3.1188531730203195","119.60227272727273","265.67164179104464","9.061365628351115","8.924936491294378","89.9423076923077",,,"22.62122174744895",,
Wallfort Financial Services Ltd,WALLFORT,"Investment Banking & Brokerage","59.09192","58.4","11.701370297029701",,,"-5.444452189674376","-1557.5757575757575","-62.24732461355529","-14.588674088525455",,"-28.84547069271759",,,"-63.2140583090379","-12.937934839464527",
Colorchips New Media Ltd,COLORCHIPS,,"58.9393035","6.9","491.1608624999991",,,"20.017342373556126","2488.888888888889","5.964912280701702","82.29851746185273",,"12.099644128113884",,,"-245.7991428571422",,
Agri-Tech (India) Ltd,AGRITECH,"Agro Products","58.8357","98.7","-147.08925000000002",,,"-51.00235387521239","91.82058047493403","-108.50515463917525",,,"-87.96844181459566",,,"-114.54545454545453",,
Nagreeka Exports Ltd,NAGREEKEXP,"Textiles","58.74859","47.5","19.388973597359563",,,"-6.640870791821074","370.46413502109704","-36.47342995169066","-5.337944631353764","4.049628656461746","-29.28797611508187",,,"-50.86944345718878","4.840834302170327",
Magson Retail and Distribution Ltd,MAGSON,"FMCG - Foods","58.60025","78.35","23.162154150197562",,,,"-68.83116883116882","6.108597285068023",,,"12.175151299394816",,,"-99.60510645736788",,
Gujarat Hotels Ltd,GUJHOTE,"Hotels, Resorts & Cruise Lines","58.346668575","154.25","13.761006739386792",,"-7.168223327744416","2.3200951992983887","13.253012048192769","63.32288401253921","2.611124985453084","-11.07001280183464","57.70308123249299",,,"56.95126734317347","4.828402625690642",
BDR Buildcon Ltd,BDR,"Real Estate","58.243425","87.65","176.49522727272728",,,"-10.650881529872136","-57.14285714285713","10.000000000000028","-11.269579863367396",,"13.888888888888884",,,"10.000000000000039","-5.156167063960093",
Tera Software Ltd,TERASOFT,"IT Services & Consulting","58.18021875","48.8","16.766633645533137",,,"1.060083190399319","42.407809110629074","36.2823949955321","4.410359753749549",,"19.67464702271333",,,"364.5640744274748","17.160307459446187",
D & H India Ltd,DHINDIA,"Industrial Machinery","57.987416","69.84","13.741093838862557",,,"15.039339206205726","-42.079207920792086","80.15122873345953","21.562518867536017","-12.644228194497643","52.192021043402036",,,"70.72199170124513","84.97395482696777",
Uma Converter Ltd,UMA,"Packaging","57.98445796","28","53.68931292592579",,,,"803.125","-25.371491469455226",,,"-4.935633780246784",,,"-84.29844439516137",,
Future Enterprises Ltd,FEL,"Conglomerates","57.96267679500001","0.9","-0.020143905080227842",,,"-13.533702213574417","-222.30481910062983","-585.378945904603",,,"41.816019179898255",,,"-156.49630239884473",,
Sunil Healthcare Ltd,SUNLOC,"Pharmaceuticals","57.7342425","55.11","8.629931614349774",,,"4.211098092886623","32.48969982342557","8.447009443861486","5.098153979718756","15.84327049669698","-4.841112214498522",,,"4.144813084112079","8.241058801740685",
Jaysynth Dyestuff India Ltd,JAYSYN,"Commodity Chemicals","57.5866419","66.84","11.849103271604926",,"18.56311014966876","3.456044612607756","195.55555555555554","-29.083665338645474","13.285499923983934","-11.075722540021115","-14.167124458279922",,,"-31.940811188811367","23.55525493593351",
Arihant Academy Ltd,ARIHANTACA,"Education Services","57.5244","95","38.86783783783788",,,,"-1.1049723756906087","-0.9174311926605854",,,"58.5509138381201",,,"5.4673267326733",,
Virat Crane Industries Ltd,VIRATCRA,"Agro Products","57.49285625","28.4","-14.126008906633897",,,"7.0312229527298875","-43.11797752808989","-110.9953703703704",,"2.7283593692317476","28.027394417349782",,,"-168.42127303182576",,
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","57.45144267999999","195.9","7.263140667509476",,"18.56311014966876","10.284735957138391","57.14285714285713","-20.064148253741926","8.264378318853405","8.459660966897031","9.816570124626999",,,"-45.31498639004144","27.357616577497",
Lactose India Ltd,LACTOSE,"Pharmaceuticals","57.40584","45.31","47.442842975206716",,,"15.938427580381177","292.1296296296296","-5.0623052959501464","14.221335299118888","2.326304927348488","43.01375752364576",,,"-52.735737704917995",,
Elegant Marbles and Grani Industries Ltd,ELEMARB,"Building Products - Granite","57.3522","151.45","18.865855263157897",,,"5.8237805271969645","281.45454545454544","35.73573573573574","-3.5308984206583904",,"26.928236083165658",,,"13.011152416356904","-4.9582892801482314",
Kesar Petroproducts Ltd,KESARPE,"Commodity Chemicals","57.32718981","6.01","121.97274427659524",,,"-7.567435436488634","-279.66728280961183","-12.676056338028063","-27.816943716537622",,"-21.30499578824596",,,"-81.8964101123595","-56.36605068385925",
Olympia Industries Ltd,OLYMPTX,,"57.320292120000005","100.77","57.32029212000012",,,"15.96988174217444","49.328859060402685","26.726057906458113","-1.9225998212531015",,"15.909578215456243",,,"89.97413076922264","-13.408395081274438",
Sam Industries Ltd,SAMINDUS,"Real Estate","57.283036020000004","49.5","10.607969633333326",,,"16.053386385032642","229.3040293040293","0.8905852417303288","25.373758183957552","51.94532506534004","103.0745580322829",,,"-9.242270756302515","33.05754629832438",
SM Auto Stamping Ltd,SMAUTO,,"57.122752336000005","39.98","18.486327616828486",,,"1.1986186122595166","507.5471698113208","22.222222222222086","-2.5613526823798027","-43.157232209745146","26.73767828127822",,,"-18.570667229551578","-23.70551644147515",
East West Holdings Ltd,EASTWEST,"Investment Banking & Brokerage","57.113219904","4.58","-44.97103929448775",,,"3.12117391139477","-163.1443298969072","-27.53858651502855","-4.278746959313362",,"8.882720333102",,,"-124.46897163120565",,
Suumaya Industries Ltd,SUULD,"Apparel & Accessories","57.1118821","8.9","-0.12203915145946409",,,"14.947642953923435","-3605.5628272251306","-143.4584581232238",,,"-94.09308103901006",,,"-103.8206605101655",,
