Name,Ticker,"Sub-Sector","Market Cap","Close Price","5Y Historical Revenue Growth","5Y Hist Op. Cash Flow Growth","5Y Historical EBITDA Growth","5Y Historical EPS Growth","3Y Historical Dividend Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth","1Y Historical EBITDA Growth","1Y Hist Op. Cash Flow Growth","1Y Forward EPS Growth","1Y Historical Revenue Growth","1Y Forward Revenue Growth"
Innovators Facade Systems Ltd,INNOVATORS,"Construction & Engineering","294.43214384000004","154.6","3.25113625190383","158.8522256435267","-3.319364187236451","-7.875846078628468",,,"426.2499999999996",,"60.15100671140941","63.84692849949648",,"100.83820447777656",
SRG Housing Finance Ltd,SRGHFL,"Consumer Finance","293.41","226","22.323773954180194",,"16.218989610989752","16.13534971961501",,,"-15.994094488188926",,"-11.51624548736459","-2512.173913043478",,"16.6169525229928",
Megastar Foods Ltd,MEGASTAR,"Packaged Foods & Meats","293.408521","307.95","24.204792071562498","79.61416611956874","34.36005691485873","41.35985988220572",,,"83.7661538461538",,"81.32780082987522","213.76021798365122",,"64.30075025638256",
Hindustan Motors Ltd,HINDMOTORS,"Four Wheelers","293.16630666500004","14.1","-44.175377889685386",,,,,,"-100",,"-101.71591992373689","-289.0792291220557",,"-82.65121332850416",
Supreme Holdings & Hospitality (India) Ltd,SUPREME,"Real Estate","292.080930749","81.5","9.13752028718866","10.499730114902661","37.01893308208191","48.24214951473791",,,"-7.176246420807485",,"-8.395522388059751","251.64271047227925",,"-1.591171564224314",
Macpower CNC Machines Ltd,MACPOWER,"Industrial Machinery","292.0714512","298.55","13.467896143172675",,"11.682991594050286","-0.5840349371495357",,,"0.3532560747665799",,"-1.922175339896779","-129.75098296199212",,"5.860172820109977",
Macfos Ltd,ROBU,,"292.0107632","328.95",,,,,,,"-99.85815306666666",,"24.163969795037666","-253.33333333333334",,"44.62144263468768",
Sky Gold Ltd,SKYGOLD,"Precious Metals, Jewellery & Watches","291.9112196","270.25","16.038279967970315",,"37.07988566271507","59.89076705892869",,,"9.978724349881345",,"17.127592708987738","-52.61044176706826",,"45.02298244292064",
PPAP Automotive Ltd,PPAP,"Auto Parts","290.78","213.55","4.974542320860809","-16.73873754402706","-15.863185005800084",,"-44.96787918508956","40.1630988786952","-662.8205128205436","22.220861491188046","3.22757111597368","6.013615733736763","260.47058823529414","21.186039912985887","17.40810114727231"
Kilitch Drugs (India) Ltd,KILITCH,"Pharmaceuticals","290.45442615999997","185.95","21.766424387419026","56.78156914545147","18.524346770275322","7.848950329140503",,,"-0.9855290455840393",,"30.592734225621463","-15.00815660685155",,"29.894276339773974",
Euro Panel Products Ltd,EUROBOND,"Metals - Aluminium","290.4475","123.5",,,,,,,"-33.63411854103347",,"-7.30377906976751","-319.1919191919191",,"52.16131702382045",
Upsurge Seeds Of Agriculture Ltd,USASEEDS,"Seeds","289.4518","410",,,,,,,"-35.53372795969758",,"46.560846560846834","-946.0526315789474",,"9.502441599577672",
Sakthi Sugars Ltd,SAKHTISUG,"Sugar","288.80315748000004","25","23.053287767181295","-26.043650243368845",,,,,"378.2853027277571",,"302.03628020362794","16.401273885350317",,"74.34686127379209",
Essen Speciality Films Ltd,ESFL,"nan","288.75384","136.15",,,,,,,"37.01737451737459",,"51.20702267739576","466.231884057971",,"1.6022938100860085",
Geekay Wires Ltd,GEEKAYWIRE,"Iron & Steel","287.584","288.95","27.1665226003182",,"39.3490104264602","80.63745280217861",,,"171.40360000000032",,"89.1304347826088","49.152542372881356",,"54.529078744210004",
DEV Information Technology Ltd,DEVIT,"IT Services & Consulting","287.38776572","129.05","13.390388777462526","-4.292408599377451","9.2126500449774","52.18270980115926","58.74010519681994",,"20375.72922309345",,"194.90445859872696","-16.46234676007006",,"29.937568130016846",
Vikram Thermo (India) Ltd,VIKRAMTH,"Pharmaceuticals","286.9870432","91","18.04081873176928","1.0946520801171644","38.64718318854563","44.96561987503105","18.56311014966876",,"94.49805696202517",,"77.5259067357512","-59.32659932659932",,"20.957891353262625",
Mirae Asset Nifty 50 ETF,MAN50ETF,"Equity","286.834962568","210.07",,,,,,,,,,,,,
Menon Pistons Ltd,MENNPIS,"Auto Parts","286.773","56.97","11.604801094086636","111.13521333562679","22.738513310312","27.160652549870612","30.49558803896213",,"24.215007982969837",,"37.995404939689934","3587.121212121212",,"20.1081081081081",
Gretex Corporate Services Ltd,GCSL,,"286.61094","272.7","43.13444665402053",,,,,,"1901.396474949076",,"408.6206896551724","983.7837837837837",,"221.9409282700422",
Mangalam Industrial Finance Ltd,MANGIND,"Diversified Financials","286.569763","3","-28.282238669818515",,,,,,"-450.96478102189775",,"-306.3559322033898","-210.01410437235543",,"-68.10551558752998",
Modison Metals Ltd,MODISONLTD,"Electrical Components & Equipments","286.37125","88.85","10.322776582689075","3.6382645446802586","-5.935401693214448","-7.376840537608276","0",,"-23.581681476418254",,"-17.793345008756532","56.72473867595818",,"-1.459554513481831",
SKP Bearing Industries Ltd,SKP,"Industrial Machinery","286.101","170.5",,,,,,,"64.42307692307686",,"279.42857142857144","-307.9847908745247",,"380.0583657587549",
Modi's Navnirman Ltd,MODIS,,"286.0326","170.6",,,,,,,"75.25252525252527",,"595.6140350877195","359.0624999999999",,"371.36514983351833",
Modi Naturals Ltd,MODINATUR,"Agro Products","284.89549646999996","224",,,,,,,"-87.41128426737974",,"-57.527539779681895","-240.08620689655174",,"-11.757532432034656",
Wonder Fibromats Ltd,WEL,"Home Electronics & Appliances","283.359916","211.45","6.4230473517144615",,"6.144704498405273","-1.559635888180888",,,"12.540878236915077",,"-3.4675615212523514","34.78260869565218",,"1.0264776007027354",
Thinkink Picturez Ltd,THINKINK,,"282.79926","95.49","-4.707707076769207",,"45.058526794025155","54.185908392990555",,,"46.19078947368422",,"44.21296296296296","-800",,"145.9173871277618",
STEL Holdings Ltd,STEL,"Asset Management","281.9985884","156.75","19.91740940579152",,"22.420276299510313","16.338849047694758",,,"-16.12327912388775",,"-15.408320493066256","249.7425334706488",,"-14.499252615844549",
Autoline Industries Ltd,AUTOIND,"Auto Parts","281.70367572","71.8","10.887271804247511",,"48.88169627307835",,,"61.3070539419087","21.898317399219696","-33.25480957989791","-6.2231358624557185","-904.4274809160304","65.44117647058822","14.890992790758272","10.921269486066803"
Danlaw Technologies India Ltd,DANLAW,"IT Services & Consulting","281.63947785","788","52.56965161614324",,"56.65445755999197","19.99739511321339",,,"-12.94668088235268",,"92.8769657724331","2591.3043478260875",,"32.92692581743331",
Pradeep Metals Ltd,PRADPME,"Iron & Steel","281.58735","163.5","10.476698208059943","21.94835023277568","17.565758645632723","42.0762241547417","25.99210498948732",,"31.412825651302608",,"26.373333333333346","200.5723630417007",,"20.116268749445297",
Gujarat Apollo Industries Ltd,GUJAPOLLO,"Industrial Machinery","281.43","238.6","-3.6073994795421838",,"-11.928757105066357","-16.555438523113786","-12.64195352637012",,"44.91513904528748",,"-10.724365004703685","77.14556661925083",,"18.34028971274244",
Reliance Capital Ltd,RELCAPITAL,"Diversified Financials","281.24197024","11.2","0.45398687575590735",,,,,,"-119.4638769414896",,"80.26615559865768","-0.7724710446598723",,"0.08957936555635815",
KCP Sugar and Industries Corp Ltd,KCPSUGIND,"Sugar","281.194924","28.7","-1.989159832535592","18.145042240164155","33.14331139579245","37.80269096125601","25.99210498948732",,"1496.2588044692702",,"195.13981358189065","555.447247706422",,"11.426782733126629",
Cineline India Ltd,CINELINE,"Real Estate","280.9412626","87.7","38.91702576827383","4.437542692820595","15.67918187852111","-32.19528945789409",,,"104.42369812182743",,"208.83777239709445","580.0970873786407",,"233.78540087754288",
Dai Ichi Karkaria Ltd,DAICHI,"Specialty Chemicals","279.532855935","376.9","5.619177516796259",,"9.152672362289426","8.018606458154132","16.96070952851465",,"211.3345031946757",,"426.65330661322713","85.51532033426183",,"54.073562159256674",
Swastik Pipe Ltd,SWASTIK,"Iron & Steel","278.8936773","119.95",,,,,,,"-68.90402474277325",,"-26.291184327693767","88.23294774631032",,"14.134517443340954",
Swiss Military Consumer Goods Ltd,SWISSMLTRY,,"278.770280656","14.15","91.06539366624722",,,,,,"70.55305209808992",,"188.92857142857113","-870.9677419354838",,"134.17427088924674",
Alliance Integrated Metaliks Ltd,AIML,"Building Products - Prefab Structures","277.53875","22.66","14.900142713710762",,,,,,"126.22253556910569",,"92.61187957689184","-95.658773527626",,"25.90525045262524",
Equippp Social Impact Technologies Ltd,EQUIPPP," IT Services & Consulting","277.32615525","27.1","5.016931709648742",,"57.41834734070217",,,,"105.39951440677966",,"125.89285714285712","93.75",,,
Uravi T & Wedge Lamps Ltd,URAVI,"Electrical Components & Equipments","276.705","252.05","-0.14952907955726458","0.06506186378227863","-3.6852127382844824","-15.003458406759107",,,"15.866666666667038",,"2.222222222222192","217.52577319587633",,"7.783312577833135",
Shri Dinesh Mills Ltd,SHRIDINE,"Textiles","275.96867805","490","4.95504661774504","-3.1395044665088134","63.81996970921673",,"49.380158218572156",,"-21.196341212525027",,"-14.332861857614358","28.137254901960798",,"6.756523241748735",
Pasupati Acrylon Ltd,PASUPTAC,"Textiles","275.867009495","31","7.993405175746515",,"1.6752363410627469","5.0970682473975515",,,"-21.724454645892415",,"-18.25586294059822","-195.7122093023256",,"6.644395425044958",
Prime Fresh Ltd,PRIMEFRESH,,"275.504856","220.05","22.50582148266527",,"33.605287161190404","33.2557385338061",,,"45.612247416413766",,"46.3654223968569","98.44559585492229",,"28.765176956858696",
Quest Capital Markets Ltd,QUESTCAP,,"275","275","20.711783659864945",,"45.701533339397436","45.52203828299868","0",,"-14.233742610277409",,"-18.20371644872678","-678.0927835051547",,"-17.863531817020196",
Ducol Organics & Colours Ltd,DUCOL,"Commodity Chemicals","274.1517","183.5",,,,,,,"-6.97556008146632",,"25.345167652859935","-73.85416666666667",,"2.8108837418484356",
Jay Ushin Ltd,JAYUSH,"Auto Parts","273.9350825","727","-3.0495395703202144",,"6.276652567692054","4.507618598497309",,,"11.403760469010832",,"7.394688644688329","94.48818897637796",,"11.993960413801341",
Nandan Denim Ltd,NDL,"Textiles","273.8796192","18.85","4.925266104986159","-9.72940030824877","-16.70854744174597","-54.897536152818226",,,"-98.72471940033473",,"-46.32891573002297","190.071530758226",,"-7.100602502985176",
Variman Global Enterprises Ltd,VARIMAN,,"273.191724","13.48","173.12956786468087",,"121.51326864965793",,,,"225.4081658515648",,"80.451127819549","-13880",,"51.253306461771",
Birla Precision Technologies Ltd,BIRLAPREC,"Industrial Machinery","272.89862379699997","45.87","7.312230834887989","11.04414205512323","14.652909508629541","33.92218822056243",,,"26.10523785330899",,"32.46250604741127","-10.532736884912566",,"6.173485824742242",
Synergy Green Industries Ltd,SGIL,"Industrial Machinery","272.77965","190.05","22.983687724284117","6.3499970275914475","9.823241883199962","-36.818336927162406",,,"-39.30070422535039",,"6.190476190476322","164.15804327375346",,"1.8391772840546272",
Asahi Songwon Colors Lucky Laminates Ltd,ASAHISONG,"Specialty Chemicals","272.40362482","230.6","11.439304849030417",,"-23.57230014895765",,"-44.96787918508956",,"-160.41572496644287",,"-70.34868245940902","-104.72049689440995",,"22.615129603382435",
Star Paper Mills Ltd,STARPAPER,"Paper Products","271.58529","174.3","7.905971233150266","-13.650212138150508","2.8952021029992947","3.897858640916474","25.99210498948732",,"79.1596748499723",,"78.21742605915227","-34.58304134548002",,"47.57437530481678",
Cochin Minerals and Rutile Ltd,COCHINM,"Diversified Chemicals","270.72225","345.4","22.109018475997267","-8.902320261203423","49.81051718119074","111.29163179032977","58.74010519681994",,"808.708695652177",,"698.4160506863795","186.49835345773874",,"54.30048242591317",
Izmo Ltd,IZMO,"Software Services","270.65206904499996","211.7","18.24981784992832","11.470288001689987","9.640774495127836","25.3860045307841",,,"23.81426688279307",,"9.300769488123196","-57.5930453681065",,"14.086855651417384",
Ovobel Foods Ltd,OVOBELE,"Packaged Foods & Meats","269.870224","283","17.63224895244988","104.61734812793236","49.002136125436955","56.83640043572203",,,"136074.86527449146",,"2814.361702127654","932.7902240325865",,"76.93458238211446",
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","269.33282375","122","44.65110033226072",,"53.594914322874196","56.9458522917496",,,"93.02286317567504",,"64.85225505443213","-63.90374331550802",,"48.92996108949414",
Ashima Ltd,ASHIMASYN,"Textiles","269.28240959","13.9","-10.951399060121393",,,,,,"-137.433608984375",,"-101.15780445969129","-228.35820895522392",,"-13.885837503559962",
Shreyans Industries Ltd,SHREYANIND,"Paper Products","268.54188375","195.85","13.220978431055785","-18.497392106266886","13.190209407904208","18.682427096279987","-5.896397111897144",,"637.6109437751059",,"264.24399740428373","35.298196948682396",,"44.0568924171008",
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","267.1423666","239.95","5.406581552421907","5.771864477317945","0.25840137906767424","4.17094032403742",,,"66.72314499017604",,"33.52353780313813","29.24901185770752",,"27.857728730146892",
Suraj Ltd,SURAJLTD,"Iron & Steel","266.5549115","151.9","12.427784038688362","25.25994220041765","19.216844236090935","119.993481105905",,,"584.7665781023805",,"132.55148741418617","33.993993993993996",,"6.752494552127519",
Cosmo Ferrites Ltd,COSMOFE,"Electrical Components & Equipments","266.1036","219.65","6.694471914111366",,"37.088035985814074",,,,"-83.05203938115334",,"-53.46938775510207","-110.2883355176933",,"-4.8970410105554585",
Integra Garments and Textiles Ltd,ESSENTIA,"Textiles","265.07914174","5.75",,,,,,,"59.37118223989437",,"537.7192982456145","321.4285714285714",,"257.90701063984847",
Vertoz Advertising Ltd,VERTOZ,"Advertising","264.0582","220.4","17.454752784934378","-13.928251768333944","15.794434326674489","5.313653663204465",,,"80.92360655737687",,"50.0830564784053","185.55555555555554",,"96.57357427833844",
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","263.821216","47.65",,,,,,,"12204.546399999917",,"230.6818181818183","71.6",,"289.3985728848114",
Exhicon Events Media Solutions Ltd,EXHICON,,"263.3392125","232.8",,,,,,,"-99.75046728971962",,"114.95327102803762","597.1428571428571",,"28.746506127714476",
Diksat Transworld Ltd,DIKSAT,"TV Channels & Broadcasters","263.143125","150","28.38446211057559","-5.520636412231328","4.2970367659213915","18.88601395869438",,,"142.04726265822953",,"49.51923076923112","-66.99507389162562",,"25.904704463208695",
Mangalam Global Enterprise Ltd,MGEL,"Commodity Chemicals","263.129549375","17.65","121.39905801235722",,"140.4879713867559","35.20087804223899","-53.5841116638722",,"189.85842245371282",,"69.91241628026917","35.73836817262306",,"11.237781216706978",
Markolines Pavement Technologies Ltd,MARKOLINES,,"262.6866023","115.35",,,,,,,"-1.6706197392473732",,"19.35070482699709","-1830.0884955752215",,"67.16425896201179",
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","262.49157993","431.3","9.62018361424828","-23.40709711057052","17.887361213171403","13.736210825276562","115.44346900318838",,"23.749189975708404",,"25.29846503695286","-39.616613418530356",,"20.472097658196308",
Prabhat Technologies (India) Ltd,PTIL,"Technology Hardware","262.3037865","245","-60.926432867550595",,,,,,"24.039256648044688",,"23.270440251572317","-106.14186851211072",,"-27.10027100271003",
Panasonic Energy India Co Ltd,PANAENERG,"Batteries","262.2375","321.55","4.164756264645386",,,,,,"-213.20553780617638",,"-167.16981132075455","-27.21804511278196",,"4.855161158710719",
Lakshmi Mills Company Ltd,LAKSHMIMIL,"Textiles","262.21887225","3721","0.15638893455087732","11.02916081998413","-16.514688680614743",,,,"-120.8231545492314",,"-83.07246376811597","242.8571428571429",,"-29.85078893208325",
Growington Ventures India Ltd,GROWINGTON,,"262.14802706","167.5","54.57292950420643",,"48.537770239516355","32.515928024793084",,,"2416.1739541749857",,"4600.000000000019","167.54385964912282",,"1138.55421686747",
Take Solutions Ltd,TAKE,"IT Services & Consulting","261.84318","17.8","-34.1366788810318","-11.928650853575862",,,,,"87.17685436760155",,"88.89071438173048","-78.09819580005914",,"-70.59664165773492",
Generic Engineering Construction and Projects Ltd,GENCON,"Construction & Engineering","261.46855967","50.85","11.312954694697774",,"16.065155305860724","1.4594504659076968","0",,"8.297713912419027",,"28.472847284728438","-10.738255033557046",,"4.322821450335179",
Zodiac Clothing Company Ltd,ZODIACLOTH,"Apparel & Accessories","261.106887265","100.45","-2.257522353809549",,,,,,"197.1614847310514",,"327.6119402985069","36.725146198830416",,"45.03129890453832",
Tips Films Ltd,TIPSFILMS,"Movies & TV Serials","260.69164023","563",,,,,,,"-97.97808908045977",,"243.21608040200928",,,"-2.4942074417336757",
PG Foils Ltd,PGFOILQ,"Packaging","260.07975","221","7.1920662844544125",,"1.6504931256557942","-52.37790375736151",,,"-99.59328350515464",,"-59.394773039889984","-157.98611111111111",,"-11.577280355496733",
Airan Ltd,AIRAN,"IT Services & Consulting","260.0416","20.4","20.118428968681545",,"13.686999494662588","32.87894256475281",,,"9.39250000000007",,"10.372040586245795","-2.311111111111109",,"7.683227814143145",
Scooters India Ltd,SCOOTER,"Three Wheelers","259.809503135","29.61","-29.600440713173615",,,,,,"-89.63766893139841",,"-52.12765957446809","46.5648854961832",,"-62.35204276441391",
India Gelatine & Chemicals Ltd,INDGELA,"Commodity Chemicals","259.436334","370","15.3284724468838",,"43.83603510822924","65.0330989555435","49.380158218572156",,"326.04368983957244",,"228.2764811490126","46.74267100977199",,"27.322170618430697",
Alankit Ltd,ALANKIT,"Investment Banking & Brokerage","259.3646055","11.3","24.190273514909922","-2.5437449061137984",,,,,"-1348.6213797468288",,"-243.8167938931296","169.56521739130437",,"135.41849575651153",
IL & FS Investment Managers Ltd,IVC,"Asset Management","259.0770105","8.35","-9.079001930198194","-25.644070821795538","-13.341755555877576","-4.749168726651931","10.064241629820891",,"53.38360051413852",,"20.297349709114282","-40.13035381750466",,"31.481803935225482",
Caprihans India Ltd,CAPRIHANS,"Commodity Chemicals","258.542219135","203","33.63868740450919",,"82.75528533434415","77.00736555241852",,,"326.9126564187993",,"638.8516032811348","-170.75812274368232",,"170.4558612530521",
Modern Insulators Ltd,MODINSU,"Electrical Components & Equipments","258.2542842","57.19","1.686333116697769","-11.240080432682543","-0.5364294205728704","10.960865643802919",,,"27.189866696997033",,"11.490593342981006","-73.65417538520069",,"-1.6188795765328612",
Standard Capital Markets Ltd,STANCAP,"Consumer Finance","256.7115239","54.29","88.19051662655019",,"97.91137510737822","92.23303955870657",,,"2233.391666666667",,"3240.000000000001","-1992.8571428571427",,"2078.846153846154",
Greenchef Appliances Ltd,GREENCHEF,"Home Electronics & Appliances","256.572036","107",,,,,,,"-69.6000000000015",,"-0.10869565217447043","168.488160291439",,"40.85001462660367",
SPEL Semiconductor Ltd,SPELS,"Electronic Equipments","255.997926093","54.95","-16.870846428753726",,"18.38762519422936",,,,"73.87254860524092",,"133.3889816360601","-828.9915966386556",,"6.584362139917688",
Trans Financial Resources Ltd,LASTMILE,,"255.9183192","217.25","96.41201398250936",,,,,,"169.4600621176471",,"226.50602409638566","198.6206896551724",,"2019.5219123505979",
Kinetic Engineering Ltd,KINETICENG,"Auto Parts","255.7111725","129.2","5.401054680655171","-12.944943670387588","25.679088111025862",,,,"103.4801758823529",,"10.756419153365773","118.3098591549296",,"10.966453674121412",
Vijay Solvex Ltd,VIJSOLX,"Agro Products","255.26871161999998","832","22.638102102680378","12.42490974317576","7.390919544361041","10.599337803788721",,,"-70.36750626023338",,"-64.99336309882975","284.90909090909093",,"-10.580072101014782",
Bharat Road Network Ltd,BRNL,"Roads","255.208","30.4","6.905884181435762",,"-19.381514309671065",,,,"45.45659279336735",,"114.74826055990793","-57.18743904817633",,"54.408327085079144",
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","254.47194780799998","104.07","3.2134201412128194","66.47125863739636","2.9613143907386785","4.191149667828276",,,"71.10824762752031",,"11.456953642384113","200.27813832746153",,"29.42215637109644",
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","253.99862625","355","-22.89178507302735",,,,,,"-692.9870898044709",,"-167.92528890083315","24.10157752981918",,"-58.99008885850991",
Jay Shree Tea and Industries Ltd,JAYSREETEA,"Tea & Coffee","253.97750696","88.6","0.7422174212086796",,"-31.01351692693939",,,,"-299.6065395427599",,"-69.1881317248128","-122.39716428983597",,"9.839780752608828",
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","253.49852118","228.5","31.99829717487741",,"27.176992906687513","41.1168576409213",,,"78.33872518544297",,"35.81943081452406","210.42253521126761",,"40.66100837502109",
Saraswati Commercial (India) Ltd,ZSARACOM,"Specialized Finance","253.14600312","2390","7.966239415730292",,"6.92972120421147","-10.2180168636552",,,"-82.25034358595195",,"-77.17663919742029","1126.1224489795918",,"-72.35388863322596",
MK Exim (India) Ltd,MKEXIM,"Textiles","252.2953125","94.1","36.043257079404924","13.245777813338954","59.95201615889294","104.0777038797438",,,"22.95062464132237",,"22.943722943723035","51.73745173745175",,"44.16161616161618",
Bhartiya International Ltd,BIL,"Apparel & Accessories","251.95514255999998","207.6","3.441963208203469",,"18.229900500563325","28.428305749430336",,,"476.76683845734857",,"212.4820316243419","74.0053050397878",,"17.14667622092383",
DHP India Ltd,DHPIND,"Industrial Machinery","251.895","843","13.76437520473699","2.3558265746908447","13.947092582002352","12.624986711014042","16.96070952851465",,"-34.203875315922474",,"-28.556743421052612","35.07340946166394",,"-14.691139045268752",
Bharat Parenterals Ltd,BPLPHARMA,"Pharmaceuticals","251.83318426","433","9.838464390348545",,"10.359174796826842","12.276938388082637",,,"-22.356694676806125",,"-11.802455357142923","-104.3762781186094",,"4.517948951271666",
Rajnandini Metal Ltd,RAJMET,"Metals - Diversified","251.5968","9","49.070295664717165",,"54.51161700399836","244.83507077840602",,,"37.8949742771691",,"53.5547483134405","-193.7246963562753",,"0.9276347741622004",
Kanpur Plastipack Ltd,KANPRPLA,"Packaging","251.1610686","115.3","11.024710017247031","34.49575862147665","-5.946076422732749","-20.047180382521713","7.717904259288955",,"-86.14109485019084",,"-58.51528384279479","893.1318681318681",,"-24.566052528420236",
Abans Enterprises Ltd,ABANSENT,"Commodities Trading","251.095968","179.7","92.2904454280443",,"137.57723966652034","150.4309816499327","0",,"-35.89961932031817",,"-43.43764595983233","162.48644385290348",,"-35.18097165013414",
SAH Polymers Ltd,SAH,"Commodity Chemicals","250.09222","98.9",,,,,,,"-38.490967781813616",,"14.28571428571412","-2049.367088607595",,"19.68484550043086",
Fourth Dimension Solutions Ltd,4THDIM,"IT Services & Consulting","249.99254065","15.05","-47.34922415732639",,"-41.0793764562702","-4.6499221389582175",,,"-42.13601546737136",,"916.6666666666665","-75.08650519031141",,"1106.1797752808989",
PVP Ventures Ltd,PVP,"Real Estate","249.97871780999998","9.95","40.26418881527505",,,,,,"499.9048492770681",,"1144.9236641221376","-455.55555555555554",,"546.304523424879",
QMS Medical Allied Services Ltd,QMSMEDI,"Hospitals & Diagnostic Centres","249.81075","143.2","320.1822297962473",,"313.3038602102014","171.2115764632167",,,"-65.7475490196078",,"-33.222591362126195","-752.1276595744681",,"-29.078110193583317",
Sarveshwar Foods Ltd,SARVESHWAR,"Packaged Foods & Meats","248.755236","79.8","7.672827371373936","-2.447907955650963","-1.1151647149472255","-16.828686881541756",,,"140.97763057324562",,"34.53213453213429","157.54853665604173",,"14.980544747081726",
International Travel House Ltd,ITHL,"Hotels, Resorts & Cruise Lines","248.549005","312.85","-2.0883067946357303",,"0.731231781781605","32.42861597277247",,,"365.31279906542034",,"693.1707317073157","-151.06206896551726",,"93.65868821883745",
Nile Ltd,NILE,"Metals - Lead","247.986959","824.9","4.92241716173456","-1.5827087148551966","-5.115644155369536","-0.35201128401661785","25.99210498948732",,"-5.124359178541459",,"-9.623115577889372","7.209175314036048",,"14.777126266651486",
Emami Realty Ltd,EMAMIREAL,"Real Estate","247.49903405999999","65.5","2.1141907146453587",,"-53.14019323892689",,,,"-323.2852936768619",,"-94.26817971283003","144.0890962450147",,"-45.67834829740577",
Harrisons Malayalam Ltd,HARRMALAYA,"Agro Products","247.025595925","136.15","4.726891205501271","12.202157263112024","10.046313569180821","31.908496575858457",,,"-23.03382026851445",,"-10.753246753246685","-8.706225680933848",,"3.1797100238164955",
Bambino Agro Industries Ltd,BAMBINO,"FMCG - Foods","246.95276640999998","305","12.577080101594795","8.20676241648548","9.139817863639866","19.12072055014451","0",,"3.9522900677199027",,"-5.393165911897878","-5.577936163619474",,"18.42105263157896",
Veefin Solutions Ltd,VEEFIN,,"246.04997298","120.18",,,,,,,,,,,,,
Videocon Industries Ltd,VIDEOIND,"Home Electronics & Appliances","245.507931654716","7.35","-45.47039301103105",,"-52.82411670336011",,,,"-17.074577139928227",,"26.09193522002298","-30.37146564216627",,"22.430512662137115",
Vital Chemtech Ltd,VITAL,"Commodity Chemicals","244.30122","99",,,,,,,"12.845895522388075",,"26.097972972973032",,,"101.9872127181614",
Raghuvansh Agrofarms Ltd,RAFL,"Agro Products","244.1905995","204.9","-11.925285564706146",,"2.907280345366181","2.2937432131274305",,,"1.339710884353787",,"4.928664072632979","-111.21718377088304",,"-42.405063291139236",
Ashapuri Gold Ornament Ltd,AGOL,"Precious Metals, Jewellery & Watches","242.986392","9.88","27.502363713415036",,"43.02111521411596","125.71194006602155",,,"-41.85240052813904",,"-29.400749063670798","79.40239043824701",,"-3.5496462551842023",
SBI-ETF Nifty Bank,SETFNIFBK,"Equity","242.866097175","465.38",,,,,,,,,,,,,
Nitin Castings Ltd,NITINCAST,"Metals - Iron","242.74789595","466.95","18.137819095377083","-5.02179410535859","12.924244726626299","42.25140623587329",,,"-4.2340272727274995",,"18.79271070615026","-86.18205631958088",,"36.00243259679707",
Industrial Investment Trust Ltd,IITL,"Asset Management","241.258785","105.45","4.277715667836635",,,,,,"38.5242513871763",,"45.2335427478831","-18111.38211382114",,"-71.91413237924866",
Panchmahal Steel Ltd,PANCHMAHQ,"Iron & Steel","241.24547020500003","126.05","4.115821818259158","46.0364108758033","-4.3240503065307685","20.543699218196252",,,"-97.6544471013998",,"-78.83558220889557","29.480164158686737",,"-15.159017330032377",
Mangalam Seeds Ltd,MSL,"Seeds","241.12426968000003","230.55","16.554098802066463",,"27.395853711790387","27.22902749998166",,,"114.08122367504836",,"93.48612786489748","-113.45407503234152",,"59.91685008559553",
Kaira Can Co Ltd,KAIRA,"Packaging","240.930299575","2649","11.923245444041086","12.06699700837559","5.339321144142439","10.91342259400372","6.265856918261115",,"-21.63742690058476",,"-17.473255221599572","184.22664624808573",,"8.12314225053079",
Alpine Housing Development Corporation Limited,ALPINEHOU,"Real Estate","240.7743822","137.65","8.990827514040166",,"-2.043884307311117","-5.446522998902825",,,"14.091347403846168",,"1.0638297872339568","-170.16317016317015",,"7.252747252747249",
Rachana Infrastructure Ltd,RILINFRA,"Construction & Engineering","240.19055","122.65",,,,,,,"-12.492727272727345",,"-13.228699551569502","-20.98360655737704",,"-1.2564335452618813",
Indo Thai Securities Ltd,INDOTHAI,"Investment Banking & Brokerage","240","239.05","-32.274139749025586","72.44633499633228",,,,,"-168.20365033621513",,"-168.55036855036852","11.926605504587146",,"-58.7468671679198",
Commercial Syn Bags Ltd,COMSYN,"Packaging","239.9529132","59.88","12.550469738197423","22.049129901844132","10.050407368386004","-16.758091071204095",,,"-58.70819371934426",,"-32.213863514239605","171.54195011337868",,"-10.548743102391168",
Ginni Filaments Ltd,GINNIFILA,"Textiles","239.391931675","28.2","6.208529863408141",,"-14.725890297671073",,,,"-128.46082906928643",,"-79.01878914405012","-101.0196905766526",,"-12.637528190425751",
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","238.93626015","64","16.08835117713525","-0.925256112244488","-2.0741738274633437","14.796060048139825",,,"390.6472583451819",,"62.168309325246845","-36.75014560279558",,"30.610569145546364",
