Name,Ticker,"Sub-Sector","Market Cap","Close Price","% Away From 52W Low","% Away From 52W High","1Y Return","1Y Return vs Nifty","5Y CAGR","6M Return","6M Return vs Nifty","1M Return","1M Return vs Nifty","Face value"
A Infrastructure Ltd,KEIL,,"166.4888128","20.69","28.829389788293923","27.83953600773319","-17.07414829659318","-38.00709060888343","16.358402808304472","-18.382642998027613","-29.207681203229065","2.32443125618201","-3.8533257362768203","5"
Lambodhara Textiles Ltd,LAMBODHARA,"Textiles","166.249152","154.1","95.80686149936466","56.3595068137573","88.50152905198776","67.56858673969751","30.541445614161145","-1.0593900481540968","-11.88442825335555","-7.752170008979358","-13.929927001438188","5"
Patels Airtemp (India) Ltd,PATELSAI,"Industrial Machinery","165.748272","311.65","86.00417785735598","4.059040590405916","43.22150735294117","22.28856504065092","18.709953595095264","22.62443438914026","11.799396183938805","22.311616954474083","16.13385996201525","10"
Surani Steel Tubes Ltd,SURANI,"Building Products - Pipes","165.68","210","1005.2631578947368","27.095238095238084","483.3333333333333","462.40039102104305",,"488.235294117647","477.41025591244556","8.108108108108109","1.9303511156492785","10"
Infollion Research Services Ltd,INFOLLION,"Business Support Services","165.66600388","170.25","3.1818181818181746","28.04698972099853",,"-20.932942312290248",,,"-10.825038205201453","-10.653371818420368","-16.8311288108792","10"
International Combustion (India) Ltd,INTLCOMBQ,"Industrial Machinery","165.57441852","722.75","206.63979635129402","3.078519543410585","171.96613358419566","151.03319127190542","18.755391237258088","122.04301075268818","111.21797254748672","39.05723905723906","32.87948206478023","10"
Kifs Financial Services Ltd,KIFS,"Specialized Finance","165.40722","152.9","69.60621186910704","50.83714846304774","10.357271743053046","-10.575670569237202","16.59797746665315","30.12765957446809","19.30262136926664","-26.87009757030802","-33.04785456276685","10"
DRC Systems India Ltd,DRCSYSTEMS,"Advertising","165.2912559","37.1","81.41809290953546","40.70080862533694","36.39705882352942","15.464116511239173",,"-4.504504504504505","-15.329542709705958","-1.4608233731739633","-7.6385803656327935","1"
Kakatiya Cement Sugar and Industries Ltd,KAKATCEM,"Cement","165.00013605","213.05","18.00055386319579","25.885942267073435","5.8633540372670865","-15.069588275023161","-0.9486872066869267","-0.280833138310318","-11.10587134351177","1.5733015494636526","-4.604455442995178","10"
Sicagen India Ltd,SICAGEN,"Building Products - Pipes","164.61820544","42.92","57.79411764705884","32.33923578751163","38.228663446054746","17.2957211337645","9.471082662114828","22.979942693409754","12.1549044882083","-4.6010224494332075","-10.778779441892038","10"
Radhe Developers (India) Ltd,RADHEDE,"Real Estate","163.66935","3.25","17.32851985559567","407.6923076923077","-78.33333333333333","-99.26627564562358","34.080129120845726","-58.386683738796414","-69.21172194399787","3.5031847133757923","-2.674572279083038","1"
Pashupati Cotspin Ltd,PASHUPATI,"Textiles","163.5388","107","18.88888888888889","44.859813084112155","-16.601714731098994","-37.534657043389245","11.895027803526737","2.3923444976076556","-8.432693707593797","0","-6.17775699245883","10"
Nippon India ETF PSU Bank BeES,PSUBNKBEES,"Equity","163.46488893","50.67","68.9","4.7957371225577194","68.56287425149702","47.62993193920677","10.254951628505493","7.877368533106244","-2.947669672095209","11.558784676354028","5.381027683895198","0"
SBEC Sugar Ltd,SBECSUG,"Sugar","163.4528084","35.9","70.54631828978621","163.37047353760448","43.599999999999994","22.667057687709747","37.70550061609188","-42.19001610305959","-53.01505430826104","3.877314814814804","-2.3004421776440265","10"
Debock Industries Ltd,DIL,"Agricultural & Farm Machinery","163.201207065","14.9","50.68003730213522","111.1343085640799","-50.099468166176","-71.03241047846625",,"10.570962624588429","-0.2540755806130246","-6.583072100313473","-12.760829092772303","10"
Concord Control System Ltd,CNCRD,,"162.792","285.95","160.0727603456116","11.522993530337477",,"-20.932942312290248",,"27.371937639198215","16.546899433996764","7.097378277153553","0.9196212846947232","10"
Jullundur Motor Agency (Delhi) Ltd,JMA,"Auto Parts","162.62830448","72.75","23.305084745762716","6.460481099656357","6.593406593406593","-14.339535718883655","14.522478376537883","7.857672349888803","-2.96736585531265","6.437454279444047","0.259697286985217","2"
Alphalogic Techsys Ltd,ALPHALOGIC,"Software Services","162.605582909","46","91.26819126819126","15.152173913043466","78.64077669902913","57.70783438673888",,"20.10443864229766","9.279400437096205","-0.2601908065914949","-6.437947799050325","5"
DIGJAM Ltd,DIGJAMLMTD,"Textiles","162.6","82.25","4.113924050632911","105.04559270516718","-37.80718336483932","-58.74012567712957",,"-25.261244888686957","-36.08628309388841","-9.416299559471364","-15.594056551930194","10"
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,,"162.0675","120.95","49.505562422744134","32.28606862339809","-11.066176470588234","-31.999118782878483","29.86105107845902","20.950000000000003","10.12496179479855","4.267241379310347","-1.9105156131484833","10"
Vipul Ltd,VIPULLTD,"Real Estate","161.3791256","13.5","34.32835820895521","41.11111111111112","-19.642857142857146","-40.57579945514739","-21.72741974779481","-24.36974789915967","-35.19478610436112","-6.250000000000002","-12.427756992458832","1"
Udayshivakumar Infra Ltd,USK,"Construction & Engineering","161.36606892999998","29.25","7.14285714285714","20.512820512820507",,"-20.932942312290248",,,"-10.825038205201453","-7.582938388625588","-13.760695381084417","10"
Duroply Industries Ltd,DUROPLY,"Paper Products","161.32724517","208.9","106.83168316831684","19.674485399712772","41.86757215619695","20.934629843906702","21.57602579459228","38.48193569771297","27.65689749251152","-4.915794264906683","-11.093551257365514","10"
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","161.27892594000002","12.9","27.722772277227726","55.038759689922465","10.729613733905579","-10.203328578384669",,"-7.194244604316546","-18.019282809518","14.159292035398227","7.981535042939397","10"
T T Ltd,TTL,"Textiles","161.12788475","74.55","15.046296296296301","47.55197853789404","1.8442622950819594","-19.08868001720829","-0.8370472834558385","-9.085365853658539","-19.910404058859992","-6.10831234256928","-12.28606933502811","10"
Majestic Auto Ltd,MAJESAUT,"Auto Parts","161.00494683","154.2","30.7888040712468","14.137483787289252","20.51582649472449","-0.4171158175657581","4.4557947428238265","14.264542423119675","3.4395042179182216","4.330175913396466","-1.8475810790623646","10"
Parshva Enterprises Ltd,PARSHVA,"Precious Metals, Jewellery & Watches","160.89648149","167.55","13.786078098471988","40.4058490002984","-3.4850230414746446","-24.41796535376489",,"-5.870786516853927","-16.69582472205538","-8.940217391304342","-15.117974383763173","10"
Worth Peripherals Ltd,WORTH,"Packaging","160.738955","102.05","21.199524940617565","47.868691817736405","0.04901960784313447","-20.883922704447112",,"-5.77100646352724","-16.596044668728695","4.026503567787975","-2.1512534246708555","10"
Naysaa Securities Ltd,NAYSAA,"Investment Banking & Brokerage","160.484203125","148.9","265.84766584766584","2.216252518468753","247.5723622782446","226.63941996595437","76.1489409205853","77.26190476190477","66.43686655670332","5.677785663591199","-0.4999713288676313","10"
DJ Mediaprint & Logistics Ltd,DJML,"Logistics","160.1978928","145.65","21.273938384679436","43.49467902506008",,"-20.932942312290248",,"-6.213779781068902","-17.038817986270356","-7.816455696202529","-13.99421268866136","10"
Reliance Home Finance Ltd,RHFL,"Home Financing","160.06940994","3.3","46.66666666666666","101.51515151515156","8.196721311475411","-12.736221000814837","-42.694733500146306","3.124999999999989","-7.700038205201464","-1.4925373134328437","-7.670294305891674","10"
Emmbi Industries Ltd,EMMBI,"Packaging","159.47760375","90.2","23.22404371584699","23.44789356984478","-1.5821058374249894","-22.515048149715238","-8.817104140673493","-7.534597642234746","-18.3596358474362","0.7258514796203303","-5.4519055128385","10"
Indowind Energy Ltd,INDOWIND,"Renewable Energy","159.3921483","13.4","54.913294797687854","34.98395710926305","11.124316705712067","-9.80862560657818","28.446711947268778","-5.633802816901401","-16.458841022102852","30.731707317073177","24.55395032461435","10"
Chaman Metallics Ltd,CMNL,"Iron & Steel","159.2894424","63.9","59.35162094763091","18.153364632237867",,"-20.932942312290248",,"9.793814432989683","-1.0312237722117708","12.500000000000002","6.3222430075411715","10"
SMS Lifesciences India Ltd,SMSLIFE,"Pharmaceuticals","158.919081155","524.5","4.899999999999993","38.322211630123924","-21.6755021279773","-42.60844444026755","12.350646140258558","-15.457769181173434","-26.282807386374888","-0.3514771539849953","-6.529234146443826","10"
Valiant Communications Ltd,VALIANT,"Telecom Equipments","158.8800027","230.9","127.93682132280355","1.624079688176705","100.52105948762483","79.58811717533457","43.01030262108978","54.08742075408743","43.26238254888598","33.160322952710494","26.982565960251662","10"
Mahalaxmi Rubtech Ltd,MHLXMIRU,"Textiles","158.6669085","147.05","17.64000000000001","110.13260795647737","8.244387191755626","-12.688555120534621",,"-41.98066679818504","-52.80570500338649","-40.51375404530744","-46.69151103776627","10"
Compucom Software Ltd,COMPUSOFT,"Education Services","158.64600194000002","20","36.518771331058005","38.74999999999999","-12.66375545851528","-33.59669777080553","12.096050279568416","-0.2493765586034948","-11.074414763804947","-2.6763990267639937","-8.854156019222824","2"
Krishna Defence & Allied Industries Ltd,KRISHNADEF,"Industrial Machinery","158.634","186.05","250.7068803016023","10.18543402311205","232.2321428571429","211.29920054485265",,"5.71022727272728","-5.114810932474174","-3.0737171138317154","-9.251474106290546","10"
Capital Trade Links Ltd,CTL,"Consumer Finance","158.48702","25.3","215.4613466334165","21.146245059288525","138.22975517890777","117.29681286661751","47.85890952518188","-4.347826086956516","-15.17286429215797","5.902051067392214","-0.2757059250666165","1"
Sundaram Brake Linings Ltd,SUNDRMBRAK,"Auto Parts","158.386316625","395.5","45.96789075475181","10.74589127686474","11.330049261083744","-9.602893051206504","-1.0910456854935524","22.199907307276387","11.374869102074934","12.150857791010923","5.9731007985520925","10"
Silicon Rental Solutions Ltd,SRSOLTD,,"158.29152","158.25","97.81249999999999","26.38230647709321",,"-20.932942312290248",,"9.137931034482758","-1.6871071707186953","1.1505273250239767","-5.027229667434853","10"
IRIS Business Services Ltd,IRIS,"IT Services & Consulting","158.27749935","83.2","26.732673267326735","17.78846153846154","3.8701622971286","-17.062780015161646",,"6.190172303765167","-4.634865901436286","4.984227129337543","-1.1935298631212872","10"
Navkar Urbanstructure Ltd,NAVKAR,"Cement","158.215395","6.74","6.477093206951023","217.50741839762608","-59.15151515151515","-80.08445746380539","7.249001459475624","-36.89138576779026","-47.71642397299171","-29.12723449001051","-35.30499148246934","2"
Suyog Gurbaxani Funicular Ropeways Ltd,SGFRL,,"157.8751097","67","48.88888888888889","0","48.06629834254144","27.13335603025119",,"35.490394337714854","24.665356132513402","48.888888888888886","42.711131896430054","10"
Parvati Sweetners and Power Ltd,PARVATI,,"157.495870752","11.08","135.74468085106383","0","40.14520018142801","19.212257869137762","30.187671004750925","33.325821026621675","22.500782821420223","78.42190016103059","72.24414316857177","5"
P.E. Analytics Ltd,PROPEQUITY,"Real Estate","157.44120207999998","149.1","14.692307692307693","32.4279007377599","1.4285714285714246","-19.504370883718824",,"-0.6000000000000038","-11.425038205201457","-1.875616979269493","-8.053373971728323","10"
Starteck Finance Ltd,STARTECK,"Diversified Financials","157.2769371","158.1","55.99407992106562","12.112586970271977","16.036697247706417","-4.89624506458383",,"16.722037652270217","5.8969994470687634","18.16143497757846","11.983677985119629","10"
Aksh Optifibre Ltd,AKSHOPTFBR,"Communication & Networking","157.00354201500002","9.7","21.249999999999993","47.42268041237114","0.5181347150258957","-20.414807597264353","-18.20906515584333","-8.490566037735851","-19.315604242937304","14.792899408284025","8.615142415825195","5"
Ravinder Heights Ltd,RVHL,"Real Estate","156.1894023","25.3","47.95321637426899","27.27272727272727","29.743589743589748","8.8106474312995",,"8.11965811965813","-2.7053800855433234","-1.7475728155339778","-7.925329807992808","1"
Byke Hospitality Ltd,BYKE,"Hotels, Resorts & Cruise Lines","155.178486","39.5","26.602564102564095","33.41772151898734","12.696148359486457","-8.23679395280379","-19.77992785906395","-10.532276330690825","-21.35731453589228","3.403141361256537","-2.7746156312022934","10"
Shardul Securities Ltd,SHARDUL,"Investment Banking & Brokerage","155.141106978","89.95","4.386677497969127","33.68538076709282","-1.3165112452002226","-22.24945355749047","11.755856979498414","-10.940594059405939","-21.76563226460739","-2.228260869565214","-8.406017862024044","10"
Wanbury Ltd,WANBURY,"Pharmaceuticals","155.09516052","47.4","42.342342342342356","56.75105485232068","-27.96352583586626","-48.89646814815651","15.064696392066912","4.405286343612335","-6.419751861589118","-18.62660944206009","-24.80436643451892","10"
Accuracy Shipping Ltd,ACCURACY,"Logistics","155.0768","10.45","6.632653061224469","163.15789473684214","-48.736816286485166","-69.66975859877542",,"-42.50343878954608","-53.32847699474753","-4.1284403669724865","-10.306197359431316","1"
Manas Properties Ltd,MANAS,"Real Estate","153.92","370","0","0","0","-20.932942312290248","0.2176299156134931","0","-10.825038205201453","0","-6.17775699245883","10"
Pansari Developers Ltd,PANSARI,"Real Estate","153.706308","88.85","39.92125984251969","57.79403489026449","-5.378061767838138","-26.311004080128384",,"24.352694191742465","13.527655986541012","2.538949798038071","-3.6388071944207594","10"
Keltech Energies Ltd,KELENRG,"Commodity Chemicals","153.625","1536.8","154.85903814262022","20.692347735554396","136.79506933744221","115.86212702515196","11.294824373459477","134.01857773717066","123.19353953196921","-6.181130002136687","-12.358886994595517","10"
Fluidomat Ltd,FLUIDOM,"Industrial Machinery","153.57459","308.1","125.87976539589442","19.766309639727343","117.04825642831986","96.11531411602961","14.304127682476352","34.80638809888427","23.981349893682818","-8.002388772767977","-14.180145765226808","10"
Shiva Texyarn Ltd,SHIVATEX,"Textiles","153.41370835499998","116.75","9.01027077497667","69.59314775160598","-27.349097697573114","-48.282040009863366","-18.384551559812913","-12.64496820052376","-23.470006405725215","-9.775888717156109","-15.953645709614939","10"
Standard Industries Ltd,SIL,"Textiles","152.781234875","23.9","15.738498789346256","61.50627615062763","-7.184466019417481","-28.11740833170773","8.492609551767494","-27.245053272450537","-38.07009147765199","-3.8229376257545384","-10.00069461821337","5"
Touchwood Entertainment Ltd,TOUCHWOOD,"Advertising","152.718675","150","127.61760242792106","51.56666666666667","105.76131687242797","84.82837456013772",,"-9.936955869108383","-20.761994074309836","-4.45859872611465","-10.63635571857348","10"
Madhav Infra Projects Ltd,MADHAVIPL,"Construction & Engineering","152.3135814","5.75","61.9718309859155","19.65217391304348","43.39152119700749","22.458578884717245",,"6.481481481481475","-4.343556723719979","-4.166666666666667","-10.344423659125496","1"
AKI India Ltd,AKI,"Apparel & Accessories","152.266876125","21.85","116.33663366336631","12.219679633867276","110.29836381135706","89.36542149906681",,"8.760577401692373","-2.06446080350908","-2.975133214920063","-9.152890207378894","2"
Gillanders Arbuthnot & Co Ltd,GILLANDERS,"Conglomerates","151.95750352000002","71.15","24.388111888111897","23.260716795502457","16.63934426229509","-4.293598049995158","5.399248806591417","-13.60048573163326","-24.425523936834715","2.595529920692158","-3.582227071766672","10"
Weizmann Ltd,WEIZMANIND,"Textiles","151.77083097","95.7","107.59219088937093","38.610240334378275","95.10703363914375","74.1740913268535","24.57309396155174","-18.170158187259513","-28.99519639246097","-13.589164785553045","-19.766921778011877","10"
Shri Venkatesh Refineries Ltd,SVRL,,"151.73859008","135.75","76.18429591174562","98.15837937384899","69.6875","48.75455768770975",,"-29.66321243523316","-40.488250640434615","-5.729166666666667","-11.906923659125496","10"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","151.475125","279.5","113.27737504769169","10.89445438282648",,"-20.932942312290248",,"30.79082826392139","19.96579005871994","30.303030303030305","24.125273310571473","10"
SoftTech Engineers Ltd,SOFTTECH,"Software Services","151.4262582","150.5","60.44776119402986","35.116279069767444","52.4822695035461","31.549327191255852",,"-16.82785299806576","-27.652891203267217","5.948609644491368","-0.22914734796746217","10"
MPS Infotecnics Ltd,VISESHINFO,"IT Services & Consulting","150.9774662","0.4","14.285714285714302","112.5","-50","-70.93294231229025","31.95079107728942","-27.272727272727273","-38.097765477928725","0","-6.17775699245883","1"
Krebs Biochemicals and Industries Ltd,KREBSBIO,"Pharmaceuticals","150.924102","69","36.22902270483712","111.44927536231886","-32.87937743190661","-53.812319744196856","-9.633238044147618","-34.65909090909091","-45.48412911429236","-7.382550335570469","-13.5603073280293","10"
Aryaman Financial Services Ltd,ARYAMAN,"Investment Banking & Brokerage","149.5296","134.4","174.28571428571428","49.21875","139.572192513369","118.63925020107875","20.914722921895113","63.70280146163217","52.87776325643072","-15.445108524693289","-21.62286551715212","10"
Sudarshan Pharma Industries Ltd,SUDARSHAN,,"149.44915827","62.55","20.636451301832203","19.584332533972827",,"-20.932942312290248",,,"-10.825038205201453","-8.686131386861318","-14.863888379320148","10"
Hazoor Multi Projects Ltd,HAZOOR,"Real Estate","149.3471","125.5","291.59173954099435","30.996015936254985","280.8040883139697","259.87114600167945","205.43652971555707","11.953612845673511","1.128574640472058","-12.114845938375357","-18.292602930834185","10"
Available Finance Ltd,AVAILFC,"Specialized Finance","149.178094","149.95","33.40747330960851","96.59886628876295","5.375966268446927","-15.55697604384332","85.26694774234124","-15.306410618469371","-26.131448823670823","-0.8922670191672324","-7.070024011626063","10"
Ahlada Engineers Ltd,AHLADA,"Home Furnishing","149.043735","117","45.79439252336448","19.273504273504294","23.482849604221634","2.5499072919313868",,"12.284069097888674","1.4590308926872204","1.036269430051816","-5.141487562407014","10"
Pritika Auto Industries Ltd,PRITIKAUTO,"Auto Parts","148.9698","16.85","61.24401913875601","24.629080118694358","6.645569620253169","-14.287372692037078",,"-1.1730205278592334","-11.998058733060686","-2.881844380403458","-9.05960137286229","2"
Triton Valves Ltd,TRITONV,"Auto Parts","148.84346410499998","1717.35","49.725370531822136","22.220281247270492","48.06017760151735","27.127235289227105","4.170837496691582","-8.787444231994904","-19.612482437196356","26.610881745797688","20.43312475333886","10"
Vishal Bearings Ltd,VISHALBL,"Industrial Machinery","148.80789","144.6","239.03868698710434","17.78699861687414","180.7766990291262","159.84375671683597","36.45925270424905","82.69109286165506","71.86605465645361","26.39860139860139","20.22084440614256","10"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","148.67282133","300.55","17.402343750000004","18.382964564964222","-7.52307692307692","-28.45601923536717","-2.8947877627848895","9.870224821787607","-0.9548133834138461","8.247793985233221","2.0700369927743907","10"
Alpa Laboratories Ltd,ALPA,"Pharmaceuticals","148.33623","70","42.85714285714286","22.71428571428573","13.728675873273765","-7.204266439016482","23.212912430959285","-2.1663172606568795","-12.991355465858334","9.460516028146985","3.282759035688155","10"
Bal Pharma Ltd,BALPHARMA,"Pharmaceuticals","148.2692904","94.75","49.56590370955012","10.712401055408982","-4.099190283400807","-25.032132595691053","6.000812019141488","6.76056338028169","-4.064474824919763","6.043648573027427","-0.13410841943140284","10"
ResGen Ltd,RESGEN,,"148.1674","68.01","94.31428571428573","7.322452580502858",,"-20.932942312290248",,,"-10.825038205201453","62.23759541984734","56.059838427388506","10"
RKEC Projects Ltd,RKEC,"Construction & Engineering","147.902049","60.35","47.19512195121951","32.56006628003314","42.67139479905439","21.738452486764142",,"-7.580398162327712","-18.405436367529166","12.279069767441863","6.1013127749830325","10"
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","147.4431675","270","14.893617021276606","22.222222222222232","-7.327956066586587","-28.260898378876835","2.2985185156365384","-3.329752953813108","-14.154791159014561","6.973058637083992","0.7953016446251615","10"
Securekloud Technologies Ltd,SECURKLOUD,"Software Services","147.006662","46.2","53.23383084577116","75.1082251082251","-38.848444738583716","-59.78138705087396","-31.55221935794389","-19.582245430809397","-30.407283636010852","18.461538461538467","12.283781469079637","5"
G M Polyplast Ltd,GMPL,,"146.978832","109","203.98406374501997","121.00917431192659","219.24686192468624","198.313919612396",,"-45.77114427860697","-56.59618248380842","-6.357388316151208","-12.535145308610037","10"
Kritika Wires Ltd,KRITIKA,"Iron & Steel","146.8978","16","142.42424242424244","170.3125","0.6289308176100606","-20.304011494680186",,"32.78008298755186","21.955044782350406","-10.863509749303619","-17.04126674176245","2"
Comfort Intech Ltd,COMFINTE,"Consumer Finance","146.85157872","4.54","129.29292929292927","30.83700440528636","91.96617336152222","71.03323104923197","115.80267500226431","63.016157989228006","52.191119784026554","-2.365591397849469","-8.5433483903083","1"
Credent Global Finance Ltd,CGFL,,"146.67609375","141.8","184.3810308676104","133.28705240627193","170.68861086287365","149.7556685505834","72.39255329865001","7.716912207775805","-3.108125997425648","-7.515438237297222","-13.693195229756054","10"
Freshtrop Fruits Ltd,FRSHTRP,"Agro Products","146.4445496","147.5","110.71428571428572","14.474576271186447","51.04966717869942","30.116724866409175","8.992015229013406","32.405745062836615","21.580706857635164","-5.205655526992285","-11.383412519451115","10"
Srivasavi Adhesive Tapes Ltd,SRIVASAVI,"Specialty Chemicals","145.9939098","98.95","178.73239436619718","16.220313289540165",,"-20.932942312290248",,,"-10.825038205201453","21.18799755052051","15.01024055806168","10"
Steelman Telecom Ltd,STML,,"145.143","150","23.102174805088225","80",,"-20.932942312290248",,"-18.655097613882866","-29.480135819084317","13.507377979568668","7.329620987109838","10"
SAB Industries Ltd,SAB,"Conglomerates","145.10414412","97.02","44.80597014925372","16.62543805400949","4.716675661090114","-16.216266651200133","15.52498336200776","18.317073170731703","7.49203496553025","10.438247011952194","4.260490019493364","10"
Motor and General Finance Ltd,MOTOGENFIN,"Real Estate","145.03332655","36.95","64.5879732739421","20.43301759133964","28.97033158813265","8.037389275842404","11.490388611631431","42.11538461538463","31.290346410183176","10.298507462686576","4.120750470227746","5"
Coral India Finance and Housing Ltd,CORALFINAC,"Real Estate","144.2819655","35.6","35.61904761904762","35.67415730337078","-11.771995043370508","-32.70493735566075","11.239939084967233","1.4245014245014245","-9.40053678070003","7.228915662650597","1.051158670191767","2"
Samrat Forgings Ltd,SAMRATFORG,,"144.25","300","200.7518796992481","4.666666666666663","199.4011976047904","178.46825529250017",,"58.31134564643799","47.48630744123654","1.0101010101010102","-5.16765598235782","10"
Rexnord Electronics and Controls Ltd,REXNORD,"Industrial Machinery","144.0198","127","118.96551724137932","37.79527559055118","99.528672427337","78.59573011504675","23.142581792099868","15.088355233348441","4.263317028146988","-9.058360186179739","-15.236117178638569","10"
Sharp India Ltd,SHARP,"Home Electronics & Appliances","143.9892","58.27","26.536373507057554","83.45632400892397","9.9433962264151","-10.989546085875148","11.706910911573543","-6.242960579243758","-17.067998784445212","4.4639655790605985","-1.7137914133982317","10"
Indian Wood Products Co Ltd,IWP,"Wood Products","143.87464728","22.48","19.257294429708228","46.35231316725979","-20.984182776801404","-41.917125089091655","-20.321774509060397","-21.944444444444443","-32.769482649645894","-12.22178836392034","-18.39954535637917","2"
Smruthi Organics Ltd,SMRUTHIORG,"Pharmaceuticals","143.36478225","125","12.663361874718348","122.80000000000003","-20.710434506818906","-41.64337681910915","27.12442644261488","-21.899406435488913","-32.724444640690365","-4.580152671755725","-10.757909664214555","10"
Innokaiz India Ltd,INNOKAIZ,,"142.925928","137.9","31.333333333333346","18.484408992023194",,"-20.932942312290248",,,"-10.825038205201453","20.753064798598952","14.575307806140122","10"
Kotak Sensex 30 ETF,KTKSENSEX,"Equity","142.89995898","71.7","25.02179598953793","0.3905160390516027","22.668947818648416","1.7360055063581683","14.14673307427008","12.031250000000004","1.2062117947985502","6.474606474606474","0.2968494821476435","0"
Kapston Services Ltd,KAPSTON,"Business Support Services","142.82837888","141.95","30.46875","36.59739344839734","-10.498108448928125","-31.431050761218373",,"-4.087837837837846","-14.912876043039299","-3.3367381681988464","-9.514495160657678","10"
Polson Ltd,POLSON,"Commodity Chemicals","142.8","11700.05","28.121441086289956","23.828530647304923","6.2076759681196645","-14.725266344170583","-1.580258377413435","13.081655237736252","2.2566170325347983","-4.730477974106349","-10.908234966565178","50"
Samkrg Pistons and Rings Ltd,SAMKRG,"Auto Parts","142.691865","148.7","32.17777777777777","16.27437794216544","4.7921071176885","-16.14083519460175","-7.534939631985793","-3.81630012936611","-14.641338334567564","5.873976504093984","-0.30378048836484606","10"
Salona Cotspin Ltd,SALONA,"Textiles","142.584728","265.15","31.490205802132397","21.912125212144073","24.776470588235284","3.8435282759450367","27.890411804881033","5.2182539682539595","-5.606784236947494","-2.1044858777921527","-8.282242870250982","10"
Bilcare Ltd,BI,"Labs & Life Sciences Services","142.071923854","63.35","103.69774919614146","8.60299921073402","-2.16216216216216","-23.09510447445241","9.631997129514037","3.1758957654723172","-7.649142439729136","16.046895035720823","9.869138043261993","10"
Archidply Industries Ltd,ARCHIDPLY,"Wood Products","142.03475","72.35","44.69999999999998","45.40428472702145","38.20439350525309","17.27145119296284","8.149853446938081","6.397058823529403","-4.42797938167205","-5.8555627846454135","-12.033319777104243","10"
Vardhman Polytex Ltd,VARDMNPOLY,"Textiles","141.21321259500002","63.35","258.92351274787535","2.0520915548539964","138.60640301318264","117.67346070089239","34.862639386213544","233.42105263157896","222.5960144263775","23.00970873786408","16.83195174540525","10"
ICICI Prudential Nifty Next 50 ETF,ICICINXT50,"Equity","141.05316456","45.88","23.66576819407009","14.646904969485618","12.23091976516634","-8.702022547123908",,"6.376072339438905","-4.448965865762548","1.347470731168543","-4.830286261290287","0"
Remsons Industries Ltd,REMSONSIND,"Auto Parts","140.291481135","243.35","33.7087912087912","24.101088966509153","10.58850261304248","-10.344439699247767","25.028526838435816","4.040188114578875","-6.784850090622578","2.549515381373781","-3.6282416110850493","10"
Odyssey Technologies Ltd,ODYSSEY,"Software Services","139.910397925","84.24","102.49999999999999","18.530389363722687","44.370179948586106","23.43723763629586","21.62670146404433","53.72262773722628","42.89758953202483","-2.4209428935480175","-8.598699886006848","10"
Vipul Organics Ltd,VIPULORG,"Specialty Chemicals","139.585378125","108","31.70731707317074","68.5185185185185","-33.74233128834356","-54.6752736006338","-4.336388435350303","-14.046955829685638","-24.87199403488709","-0.5066789497927197","-6.68443594225155","10"
Welspun Investments and Commercials Ltd,WELINV,"Diversified Financials","139.08935656","380.6","57.85980920779761","7.724645296899624","34.964539007092206","14.031596694801959","22.31811979869276","35.132256346529395","24.307218141327944","5.4293628808864325","-0.7483941115723978","10"
Universal Autofoundry Ltd,UNIAUTO,"Auto Parts","138.5289375","136.1","172.2","24.136664217487148","172.2","151.26705768770975","15.487358637548109","23.278985507246368","12.453947302044915","-2.7857142857142896","-8.96347127817312","10"
Gayatri Projects Ltd,GAYAPROJ,"Construction & Engineering","138.5270269","7.75","70.32967032967035","123.22580645161293","-47.81144781144781","-68.74439012373806","-47.28311208039207","-3.72670807453417","-14.551746279735623","24","17.822243007541168","2"
Kohinoor Foods Ltd,KOHINOOR,"Packaged Foods & Meats","138.46216455","36.85","29.98236331569666","166.48575305291723","-49.79564032697548","-70.72858263926572","1.5632576929179187","-49.658469945355186","-60.48350815055664","-3.2808398950131235","-9.458596887471954","10"
ASI Industries Ltd,ASIIL,"Mining - Diversified","138.35506175999998","15.12","43.31753554502369","11.70634920634921","12.83582089552238","-8.097121416767868","-5.057832137325202","25.373134328358198","14.548096123156744","-2.2624434389140364","-8.440200431372867","1"
Rajshree Sugars & Chemicals Ltd,RAJSREESUG,"Sugar","138.34115505","45.4","46.451612903225794","53.96475770925111","31.024531024531026","10.091588712240778","16.727817409793033","-16.003700277520814","-26.828738482722265","13.92722710163111","7.749470109172281","10"
Suraj Industries Ltd,SURJIND,"Packaged Foods & Meats","138.24796414000002","111","23.814835471277185","45.8108108108108","17.398202009518776","-3.534740302771471",,"-12.391475927387532","-23.216514132588983","-4.2277825711820585","-10.40553956364089","10"
Diligent Industries Ltd,DILIGENT,,"138.14688","11.99","67.45810055865921","29.357798165137616","-7.269914926527451","-28.2028572388177","1.7015373084638075","29.90249187432286","19.077453669121404","-8.473282442748088","-14.651039435206918","1"
3rd Rock Multimedia Ltd,3RDROCK,"Hotels, Resorts & Cruise Lines","137.84535","61.2","0","5.555555555555536","-5.263157894736829","-26.196100207027076","-6.002333074658617","-5.263157894736829","-16.088196099938283","0","-6.17775699245883","10"
