Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Arrow Greentech Ltd,ARROWGREEN,"Packaging","493.67733136000004","328.6","40.20173708143322","0.2853673260870626","-2.9970373444279996","-1.2470238343965885","480.1273313600001","4.320800318214544","5.889687578017666",,"25.032707578727845","18.566408791956693","3.2824046705150622","2.903924990739655","20.86185049719418",,"97.05119295663799","121.38751422644204","6.42892735199896","77.76878245968308","92.70455939102894",,"4.442740562994961","205.69888806666668","4.442740562994961","143.71353339551328",,"188.821152332231","40.16902614808784"
Shree Ganesh Remedies Ltd,SGRL,"Pharmaceuticals","493.536516525","389.95","29.014492447089946","0.12250699349110336","-0.6733526047511381","-0.8390504405072338","489.65651652500003","5.243697970925252","7.951551096541086",,"21.5707716530837","18.533554751135505","0.7958595982422415","4.912280247058051","38.89425892014974",,"84.55016714056946","63.15352877716527","8.014558566498863","-16.080389096022774","-25.401606168517162",,"5.285248624170058","36.77619348174367","5.285248624170058","32.955375982784226",,"22.264411697277257","28.980417881679376"
Remus Pharmaceuticals Ltd,REMUS,"Pharmaceuticals","493.02783","3373.35","58.00327411764703","0.04056566137453134","-0.7552939368677102","-0.9209917726238058","492.06783","10.559395493562231","72.68357902511077","143.0429738372093","42.27386855670102","40.59965594059405","0.7958595982422415","4.912280247058051","38.89425892014974","143.32204360465116","1625.3625890587905","1425.325060316167","74.92824164133738","67.7648576478158","49.130683365707704",,"10.57999635193133","140.46376923076923","10.57999635193133","166.14971080729515",,"144.74856751537413",
KSE Ltd,KSE,"Agro Products","491.264","1538","-206.41344537813544","1.3027618551328817","-0.19748067422481985","0.014236796824129927","448.054","0.27715994779133857","1.8524579319469134",,,"129.870724637688","1.5002425293577015","9.868011363647765","48.382149760088126",,"-30.44197382238454","-77.65352121575097","2.20515306580483","-946.372882869805","-526.6314051807843",,"0.3038890504085761","128.94068241469816","0.3038890504085761","-71.41963088521088",,"-94.08165527550548","-206.41344537813555"
GRP Ltd,GRPLTD,"Tires & Rubber","490.63987733999994","3700.3","35.22181459727214","0.4619816294363824","-0.10779541269386911","-0.11530081096793338","563.40987734","1.22342108342743","2.3816785481061884",,"25.85635049747594","16.42594394577261","0.5697770421302515","6.186206651823186","61.535634799751044",,"5.43919847660843","-46.19638290435909","3.3284029396920145","-10.419534704490355","-42.76192207671084",,"1.0654040591939546","19.524069929964185","1.0654040591939546","-32.63533568091659",,"-32.445059843805076","35.17131737204299"
B&B Triplewall Containers Ltd,BBTCL,"Packaging","490.3211922","237.55","27.0746102816124","0.41832252666806113","-2.864082143847001","-1.1140686338155898","548.3111921999999","1.6246257546666665","3.7246871285918077",,"17.989212342519696","13.895367263051197","3.2824046705150622","2.903924990739655","20.86185049719418",,"69.08970585481278","89.97271266819918","5.516665078757875","19.72170494979681","29.78048272972624",,"1.4528035324444444","62.62084191570881","1.4528035324444444","-20.3041732459766",,"-5.553703979942216","27.05966844370857"
Mafatlal Industries Ltd,MAFATIND,,"486.34569526999996","69.61","13.077324422425344",,,,"507.55569527","0.35821308006154234","0.7160572434045315",,"8.813260900677184","6.950913383593526","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"372.55435160326545","372.55435160326545","0.7915009850437782","370.6793810257801","368.166366841783",,"0.3432438865347834",,"0.3432438865347834","-25.401776782777624",,"-25.525214275859252","13.080841723238303"
Nectar Lifesciences Ltd,NECLIFE,"Pharmaceuticals","485.52500005","21.5","-20.079611251033775",,,,"1327.18500005","0.8470402400038295","0.6813624322582964","18.94895773914906","35.80213110466701","13.797536126936297","0.7958595982422415","4.912280247058051","38.89425892014974","6.932110223443746","-89.72330507559505","-90.91477907031131","0.4462915131306818","-158.07694779988768","-151.62615719779467",,"0.30987331272936147","5.110251552994422","0.30987331272936147","-92.20484678572096",,"-92.83165637501281","-20.08791890980539"
Suyog Telematics Ltd,SUYOG,"Construction & Engineering","484.95622","458.5","10.471954653422582",,,,"599.3362199999999","3.9357513790386123","1.959127288179916",,"7.985825716189205","5.9059540796215995","0.5493648022104091","5.613936989607899","43.5011349669085",,"-29.33539518705992","-54.12652745805932","2.5753078434496306","-66.609434276745","-75.92716911549861",,"3.184635014447071","10.40901953208843","3.184635014447071","52.77790340166915",,"10.580371503000952","10.471954653422593"
N R Agarwal Industries Ltd,NRAIL,"Paper Products","484.7890635","288.25","4.882065090634445",,,,"653.2590635","0.36730900393590105","0.9192028247593855","12.414653430254656","4.044196517674737","3.310322608188914","3.2824046705150622","2.903924990739655","20.86185049719418","9.213019070695553","-59.608492825314265","-68.85687998939942","0.9043728448838728","-54.92169648211016","-76.59812061594891",,"0.27258311132977225","5.121371894147475","0.27258311132977225","-80.15736181064213",,"-82.27945854495331","4.882065090634445"
Arihant Capital Markets Ltd,ARIHANTCAP,"Diversified Financials","484.645084","49.55","16.64303173076922","0.8592910848549946","-0.16843564545973444","-1.1343389551459955","337.9750839999999","2.4416636613206175","1.068695917786561","32.46638655139289","8.580225539477018","8.185398014046978","1.027726730314729","2.485912822204302","16.437916381714356","46.555723727185395","22.07424681309093","-24.01426945791034","1.8889390185914172","163.93535440039065","1.2478184235262075",,"3.5012648750180606","32.99149652825051","3.5012648750180606","138.01467496934913",,"81.60210213752401","16.665924484181573"
State Trading Corporation of India Ltd,STCINDIA,"Commodities Trading","484.5","80.65","15.245437382001258",,,,"2434.1099999999997","28.479115479115475",,"513.5253164556962","64.15682656826567","64.15682656826567","0.5493648022104091","5.613936989607899","43.5011349669085","102.21518987341771","-101.3703664028998","-101.81511837886494","-0.10189960207627011","-78.13134687241687","-64.95393190637779",,"5.668655668655669","102.21518987341771","5.668655668655669","189.58715357599672",,"96.83324679872959","15.245437382001258"
Aditya BSL Nifty ETF,BSLNIFTY,"Equity","481.92970355999995","22.47",,"0","0","0","481.92970355999995",,,,,,"0",,,,,,,,,,,,,,,,
Nupur Recyclers Ltd,NRL,"Metals - Diversified","480.479916","104.9","39.319142062193116",,,,"450.489916","2.3293170423991727","6.892440575275398","33.82056426426426","23.402073558441554","23.329358674262036","3.2824046705150622","2.903924990739655","20.86185049719418","36.072065765765764","300.0846775740382","162.09217530350583","7.610960177411692","274.1251054080706","88.4738943339727",,"2.4843842605997932","35.91030762331838","2.4843842605997932","229.86015180520312",,"61.50903137561939",
Kaya Ltd,KAYA,"Wellness Services","479.58278061000004","351.25","-4.118004298557445",,,,"653.94278061","1.7153047440195153",,"17.290924923585404",,,"0.5697770421302515","6.186206651823186","61.535634799751044","12.680665801427818","-115.00906670925181","-175.20812264251845","-4.652529885622818","-100.19006050910866","-106.69206438181426",,"1.257955043043752","7.6391013158649255","1.257955043043752","-84.39489327955971",,"-20.235823283517593","-4.1169437772340975"
Amines and Plasticizers Ltd,AMNPLST,"Commodity Chemicals","478.83906","86.88","20.937431569742106","0.574514535217741","-2.7078901352973213","-0.5372675271361844","545.2890600000001","0.9087393717190236","2.3269141418451826",,"13.497253960396073","12.055915542781367","3.2824046705150622","2.903924990739655","20.86185049719418",,"-21.965328173730757","1.6231619723143493","2.9510603968938742","-3.4846371478922076","0.36229323260701035",,"0.797998600116657",,"0.797998600116657","-64.09934335688219",,"-48.12236456818252","21.020151887620738"
Sreeleathers Ltd,SREEL,"Footwear","477.68789756","208.75","18.64511700078063",,,,"474.18789756","2.3680977704754294","1.3925405190884532","28.87867829232643","13.528898646504986","13.055834183920698","0.5697770421302515","6.186206651823186","61.535634799751044","29.091832981729596","-90.69794978623769","-77.09949136439953","1.4166727885168602","-78.87513494030202","-69.700293071721",,"2.3855767956452256","28.863317073111784","2.3855767956452256","-72.70149652680311",,"51.264204671555575","18.65239740570088"
Empire Industries Ltd,EMPIND,"Packaging","477.65984078","795","13.443845786096286","3.14030900640623","-0.14209566410883223","1.607917845922579","656.68984078","0.9434385552682242","1.3474983395165594","15.278963256863657","8.648621635453717","7.054354289182518","3.2824046705150622","2.903924990739655","20.86185049719418","11.113537477431363","-42.7452440820085","-35.67413675533997","1.867974818270697","-40.55241712244748","-35.55775031604018",,"0.6862337166048905","9.05001592989769","0.6862337166048905","-62.35556827199255",,"-55.38816413231128","13.447630652590078"
Yash Pakka Limited,PAKKA,"Paper Products","474.838895","123.85","10.300192950108459","1.7811514787557579","-1.5012531917593044","1.0035001964003376","568.338895","1.3534778762115691","2.1098819282028436","178.72292295597506","7.2696200434893825","6.250290278236005","3.2824046705150622","2.903924990739655","20.86185049719418","149.32040723270458","28.421148816587515","-0.9832628379681235","2.875371775463243","-4.89368423445608","-50.626657249347154",,"1.1308111142863946","14.63745052404439","1.1308111142863946","-17.682809870991598",,"-26.486328772229694","10.300192950108464"
Vaarad Ventures Ltd,VAARAD,"Conglomerates","474.8157","19.31","-3391.540714285715",,,,"478.11569999999995",,"18.14480834914611",,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"99.3442748070279","267.57072775198964","20.635189048239898","-4308.6871140573585","-7896.4419017243445",,,,,,,,"-3652.4284615384613"
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","474.731013","562.55","41.4612238427948","0.8715356458079134","0.024921991537654398","0.6277080232430803","477.811013","4.207193915646738","15.779756043593132",,"28.25612140745123","26.78312853139015","0.846613654270259","1.7002512302564456","19.505426447825805",,"810.5473032089795","948.4876994736308","17.82692500938791","46.10722179111417","112.5625089699914",,"4.180074077661355",,"4.180074077661355","438.5335245902251",,"509.49468273205474","23.867823680241326"
CFF Fluid Control Ltd,CFF,,"473.22063","244","60.591629961587664",,,,"485.76063","10.30682431572247","15.45040171755725","52.800068478260876","41.27108156329649","38.30919794952679","0.12865195946162278","0.16749416915925164","-4.876571427072698","51.437025000000006","18925.563248479757","18925.563248479757","31.866709090909094","1354.1483535593068","1342.504716022575",,"10.040751750477403","51.437025000000006","10.040751750477403","2082.186689215587",,"2078.5758303675348",
Digispice Technologies Ltd,DIGISPICE,"Telecom Equipments","472.38873623999996","20.55","-22.931492050485403",,,,"179.61873623999986","0.17230441387116874","0.5843730235221389","1.340638425436631",,"23.08724116195379","0.4368719987649118","8.32800735283555","-63.38947359875708","3.5258153175100753","-51.61041813106653","-77.60731871757426","1.8648641436974458","-102.58867625341368","63.82444789550195",,"0.4531524161734375","3.167205740797854","0.4531524161734375","-84.09802051575655",,"-86.4343869424632","-22.942629249150293"
Baid Finserv Ltd,BAIDFIN,"Consumer Finance","471.868419","38.15","45.4593852601156","0.2544529262086514","-0.7732738041060776","-0.3597663750879391","615.848419","11.050572743585144","2.0152107951570684","18.274433798219583","44.02061608291637","43.006174511173185","1.027726730314729","2.485912822204302","16.437916381714356","14.002030237388723","-27.006822772911068","30.163177477425254","3.2357431186998564","70.61684126270436","176.5519923844175",,"8.467045020635206","13.878482911764706","8.467045020635206","38.707478304469014",,"339.1650530674225","45.54714469111967"
Network People Services Technologies Ltd,NPST,"Software Services","471.726","766.5","72.35061349693252",,,,"470.756","11.431665857212238","21.291542288557213",,"53.80068571428571","38.02552504038772","2.5262844519982592","7.377084724764392","27.498384744157313",,"167.6872899343774","189.21199411293003","21.33541383989145","105.70824530714576","163.10859408680406",,"11.455220981058767",,"11.455220981058767","136.83705217467383",,"208.12846118066307","72.23981623277179"
Starlineps Enterprises Ltd,STARLENT,,"469.4778","108.5","769.6357377049162",,,,"469.4378","22.944173998044963","19.65819932998325","9388.756","572.4851219512185","552.2797647058815","0.12865195946162278","0.16749416915925164","-4.876571427072698","9389.555999999999","11637.64703006879","11637.64703006879","19.659874371859296","16030.210061933301","15882.312413845071",,"22.946129032258064","4694.777999999999","22.946129032258064","4886.951035895902",,"4878.6991405096105","795.725084745763"
Hindustan Media Ventures Ltd,HMVL,"Publishing","465.98544188999995","64.9","-12.233799997112087",,,,"-273.1945581100001",,,,,,"0.4368719987649118","8.32800735283555","-63.38947359875708","11.957542773672055","-84.03050631805633","-96.48048117237018","0.29310578674944326","-159.86893519409463","80.70058118079724",,"0.5887371344156664","8.595931412838958","0.5887371344156664","-63.053040596789536",,"-82.37551015279324","-12.233799997112087"
Sheetal Cool Products Ltd,SCPL,"FMCG - Foods","465.255","454.75","22.750855745721267",,,,"538.5149999999999","1.574697350722264","3.6529304029304024",,"15.311771396076196","12.017741575541171","1.5002425293577015","9.868011363647765","48.382149760088126",,"-69.11397344077778","-35.60803421483744","6.354206500956023","-68.9344166472244","-52.97675721617247",,"1.3604742967424994","79.66695205479452","1.3604742967424994","-66.59471809147988",,"-73.50429090449018","21.42058011049722"
Solex Energy Ltd,SOLEX,"Industrial Machinery","463.48","607","170.3970588235295","0.025891084836454647","-0.5234737173739544","-0.556389559423351","482.52000000000004","2.935215037411035","8.561391057487581",,"50.95248152059135","34.46571428571429","0.5493648022104091","5.613936989607899","43.5011349669085",,"39.49330103070865","135.6130639559517","13.22716894977169","316.9515582704838","291.7071564986782",,"2.8193929071111383","80.74564459930313","2.8193929071111383","-38.0262186080963",,"-2.1019634379024192",
Axtel Industries Ltd,AXTEL,"Industrial Machinery","463.077342","289.5","26.76747641618496","1.0465724751439038","0.49720767293349477","0.4642918308840982","417.027342","2.2686722989881405","4.337257847113884","16.75481486540779","17.340014220374215","15.760670521541945","0.5493648022104091","5.613936989607899","43.5011349669085","18.604955484130173","-49.20854030456405","-14.209991783029082","4.816197004680187","-34.501563115268986","-38.46717692182723",,"2.5191891089108913","15.364211745189117","2.5191891089108913","-44.62507345935024",,"-12.525967250269902","26.7520128249567"
Waaree Technologies Ltd,WAAREE,"Specialty Chemicals","462.27620727","432","-424.1066121743113",,,,"461.03620727","15.512658387281292","37.39141989213301",,,,"3.2824046705150622","2.903924990739655","20.86185049719418",,"470.8475769363865","1191.079753530037","37.49198761313868","-1358.539678625629","-2132.929016682157",,"15.554381132907134",,"15.554381132907134","275.51767643644314",,"911.1853750903003","3555.9708251538655"
Om Infra Ltd,OMINFRAL,"Construction & Engineering","460.81372606499997","48.55","35.77746320380425","1.0449320794148382","0.49556727720442917","0.7092646133369417","556.5637260650001","0.6713675827080822","0.6945673036215698","29.68339872346667","9.257547007069192","8.264979597044844","0.5493648022104091","5.613936989607899","43.5011349669085","24.576732056799997","-80.87109276618084","-87.58205181970756","0.6971357862437785","14.078963866360768","-17.755104019653004",,"0.5558669795717732","24.563631453358205","0.5558669795717732","-73.33314765304782",,"-80.6985802679275","35.74970721993818"
Vikas Lifecare Ltd,VIKASLIFE,"Plastic Products","459.8187392","3.1","-30.07316803139316",,,,"475.4487392","1.0607249385360193","2.1345458346053694",,,,"3.2824046705150622","2.903924990739655","20.86185049719418",,"-72.39714638534299","-20.693240413483718","2.3030088109786635","-163.03135634023386","-244.1538852722478",,"1.0258544479396738",,"1.0258544479396738","-73.58264091948215",,"-33.30952830175031","-28.631303810709927"
Annapurna Swadisht Ltd,ANNAPURNA,"FMCG - Foods","459.73389","284.95","64.38850000000006",,,,"465.79389","2.899613359063745","28.593854511970534",,"39.74350597269627","34.40132127031021","1.5002425293577015","9.868011363647765","48.382149760088126",,"164.45423526291435","451.3408478147646","54.4063775147929","-12.079513137153873","33.083172862889306",,"2.8618892554780877","5108.154333333333","2.8618892554780877","-29.728758860701085",,"-44.2637135017739",
Balaji Telefilms Ltd,BALAJITELE,"Movies & TV Serials","459.63786343500004","44.9","-12.375817539983819",,,,"493.43786343500005","0.8137033746722516","0.9995095272950089",,,,"0.4368719987649118","8.32800735283555","-63.38947359875708",,"-67.46848244246608","-87.60486498583992","1.0322677553731443","-111.6246311124152","80.47654154959494",,"0.757965507552646",,"0.757965507552646","-70.93480985528358",,"-77.30947376768857","-12.382485545123894"
Pondy Oxides and Chemicals Ltd,POCL,"Metals - Lead","459.17881","400.85","6.072990477450082","1.2658227848101267","-2.0165818857049356","0.589285890232858","564.10881","0.37369831007002174","1.789004217937333","11.44933651309113","5.681998489121682","5.111070127752111","3.2824046705150622","2.903924990739655","20.86185049719418","9.31964298761924","-80.07846751305294","-24.030215622334158","2.206105553954069","-72.48755174134577","-70.88949286513738",,"0.3041866077520818","7.264338079417813","0.3041866077520818","-80.17080149536233",,"-80.2249252844593","6.072187384289843"
Singer India Ltd,SINGER,"Home Electronics & Appliances","456.010526628","73.57","54.80895752740383",,,,"432.700526628","0.916757826708193","5.411462314007004","35.06487249821718","37.46324905870129","31.910068335398222","0.5697770421302515","6.186206651823186","61.535634799751044","36.95385142852512","-13.770363602971168","-4.354380268685149","5.916835689996109","-12.751129626964152","-10.931352693828766",,"0.966144466255641","33.40736458813186","0.966144466255641","-56.403096125754494",,"-38.738893439623325","54.808957527404196"
Chemcrux Enterprises Ltd,CHEMCRUX,"Commodity Chemicals","453.2985924","322.35","31.588752083623692","0.6533441862944553","-2.6290604842206067","-0.45843787605947006","443.24859240000006","4.607573725571726","6.985793418439717","1231.2460899999992","21.664154076246337","19.699937440000003","3.2824046705150622","2.903924990739655","20.86185049719418","1259.1627566666657","118.77242479751713","184.9034286934727","8.273381865303888","45.61479803483699","51.4187444103879",,"4.7120435800415805","72.76060873194221","4.7120435800415805","111.98716217014749",,"206.32845590017052","31.610780502092094"
V2 Retail Ltd,V2RETAIL,"Retail - Apparel","453.1203671","129.45","-35.34480242589699",,,,"843.3303671","0.9973749241322216","1.2859370352693615","20.156079519598467","35.73433758898308","9.303148009928298","0.5697770421302515","6.186206651823186","61.535634799751044","10.829836689770554","-88.21694901918382","-71.63172541369397","1.7549200894655304","-117.78951605160724","-157.4379423254767",,"0.5358883177813258","7.731110170619348","0.5358883177813258","-86.05658270151159",,"-66.02049436012994","-35.289748216511136"
Shish Industries Ltd,SHISHIND,"Plastic Products","451.78235212","399.85","66.53642888365229",,,,"450.09235212","6.399720633015781","10.196926871771636",,"47.328323041009405","41.71384171640403","3.2824046705150622","2.903924990739655","20.86185049719418",,"55.42092828792367","346.54550455241815","12.967346501722156","39.45592144446353","218.93828830094014",,"6.423750207877149","1613.5084004285711","6.423750207877149","65.42163093981254",,"317.6059598858893","66.34102086930973"
Consolidated Finvest & Holdings Ltd,CONSOFINVT,"Asset Management","451.11443753000003","137.25","1.441582582462532",,,,"451.05443753000003","1.0808358993817695","0.8982643038395667","2.538720310294366","1.0980972770717694","1.0980438130629535","1.027726730314729","2.485912822204302","16.437916381714356","2.5390580150278605","-51.74433464016663","-63.86100975046285","0.8983837924284063","-93.5763362848719","-91.23013799932602",,"1.0809796739432571","2.5389151144191806","1.0809796739432571","-92.56558362183749",,"-43.93221073997774","1.4415825824625317"
Zuari Global Ltd,ZUARIIND,"Conglomerates","449.6958784","151","1.468202939697672","0.6547025537514911","0.10533775154108205","0.4075270171588208","2436.3858784","1.6061188170923042","0.44996433330501484","59.81796902528848","4.333741045553993","4.132199044113905","0.5493648022104091","5.613936989607899","43.5011349669085","11.040900525411244","-98.58792649970535","-97.39627895185326","0.14617125902811637","-98.17805318771526","-96.62490888843583",,"0.29644935093016206","7.308562951405818","0.29644935093016206","-96.25237556384391",,"-89.70636220195787","1.4690182882529725"
Maan Aluminium Ltd,MAANALU,"Metals - Aluminium","448.43112863999994","332.5","8.975803215372304","0.9045680687471733","-2.377836601767889","-0.07298041817254919","501.61112863999995","0.6074244715911843","2.691335597381693","26.838476652755485","6.968756996943599","6.5612966466971905","3.2824046705150622","2.903924990739655","20.86185049719418","23.993104796147673","171.13054420036113","18.540278960673653","3.442320784831504","-10.169334666753963","-56.975038160782965",,"0.5430263122305643","15.452485480358371","0.5430263122305643","12.636024223399565",,"-64.69803198694423","8.974006976986184"
One Point One Solutions Ltd,ONEPOINT,"Outsourced services","447.58163142","23.75","50.861549024999974",,,,"461.09163142000006","3.196697389212424","7.430969080096697","19.455343097890296","25.60197842420877","12.421649553340517","2.5262844519982592","7.377084724764392","27.498384744157313","18.885300903797468","298.7727952293859","30.085515376384087","9.596518683962264","146.33177274543374","84.96195139536958",,"3.1030340503327785","16.32318130634573","3.1030340503327785","50.10682963461173",,"-16.532984522847066","50.97740676765383"
Taylormade Renewables Ltd,TRL,"Renewable Energy Equipment & Services","445.35894312","438","226.07052950253808",,,,"448.96894311999995","22.663752807672893","20.528986882487423","590.7486093684211","144.3630042186495","134.42183925748503","0.5493648022104091","5.613936989607899","43.5011349669085","585.9986093684212","248.79268731957322","336.8444270402267","24.524170876651983","1359.3115847538254","419.68880737137295",,"22.48152161130742","383.9301233793104","22.48152161130742","836.3848131451497",,"680.6279213954919",
NIBE Ltd,NIBE,,"443.248251875","390","282.32372730891615","0.023505351585544818","-0.10514660787607796","-0.10514660787607796","442.098251875","4.1531071101456085","41.589675623236126","83.41476450471697","66.68148595399693","43.55647801724135","0.12865195946162278","0.16749416915925164","-4.876571427072698","83.63174563679244","24795.11140379438","24795.11140379438","41.6978600070555","5943.642727546228","5889.389769656035",,"4.163910304133395","64.9924122983871","4.163910304133395","804.9551135785719",,"803.4576866191352",
High Energy Batteries (India) Ltd,HIGHENE,"Aerospace & Defense Equipments","443.1722496","495","21.63927","0.7079288025889967","0.15856400037858764","-0.19758572564546584","462.2122496","4.940276289012399","4.899949640623343","71.54988383900928","15.090181181847862","14.525840653676934","0.5493648022104091","5.613936989607899","43.5011349669085","68.60251541795664","-13.899430558531236","7.432548123348344","6.03119555797496","-17.89689641198358","-50.25584960838129",,"4.736770517315092","25.616893040462426","4.736770517315092","-9.501399580040417",,"64.47531385950927","21.649841211529065"
United Drilling Tools Ltd,UNIDT,"Oil & Gas - Equipment & Services","443.01420931999996","219.9","43.178772838206605","0.8249312557286894","-0.021682398541569614",,"458.88420931999997","3.810697635940873","1.781313649780676","1835.5368372799999","29.359194454254624","23.222885087044528","0.846613654270259","1.7002512302564456","19.505426447825805","1772.0568372799999",,"8.778895249467755","1.8495145047384458",,"121.36800214906134",,"3.6789088965288155","69.11298117316692","3.6789088965288155",,,"436.4200176912798","42.92773346124023"
Prakash Pipes Ltd,PPL,"Building Products - Pipes","442.84832431000007","184.25","6.211927680039279","0.6481231433972454","0.09875834118683635","0.2508578191540527","401.5183243100001","0.5312072663059297","1.6696537105372593","30.053766789670664","4.336519325089105","3.8323787755082575","0.5493648022104091","5.613936989607899","43.5011349669085","33.147329663922164","-63.11693483368208","-66.47667495622048","1.8819783447792278","-84.5100138712857","-85.72007906284578",,"0.5858867042970921","8.65107099648369","0.5858867042970921","-73.63475193722664",,"-79.65620263360384","6.211927680039299"
Universus Photo Imagings Ltd,UNIVPHOTO,"Health Care Equipment & Supplies","441.53127234","400.25","-9.9309777854251","2.4792363951902816","1.68337679694804","2.2089074159382958","66.21127234","0.8614529318240957","0.06172336637115343",,,,"0.7958595982422415","4.912280247058051","38.89425892014974",,"-95.79417099287899","-91.62092642101913","0.4116035763067371","-116.72826203593145","-125.53327421873105",,"5.7446171264637",,"5.7446171264637","-37.74565946645265",,"32.891048905666096","-9.930977785425096"
PTL Enterprises Ltd,PTL,"Tires & Rubber","440.81541","33.05","18.943507090674686","5.255255255255255","4.685478213125004","4.677972814850939","460.91541","6.725746534364512","0.6330386073341574","11.173706909090908","7.672971699683702","7.419758692852543","0.5697770421302515","6.186206651823186","61.535634799751044","10.686434181818182","-80.0431279474775","-89.81638785333872","0.6299792920126334","-51.8205351168122","-69.21538690171873",,"6.432444330949949","10.347779577464788","6.432444330949949","306.7184176428499",,"307.86722003306295","18.935369845360825"
Galaxy Bearings Ltd,GALXBRG,"Heavy Machinery","440.2551","1370","27.619516938519464",,,,"435.4451","3.587453451969023","7.025574378831882","14514.836666666763","19.87426289365587","18.412054968287535","0.5493648022104091","5.613936989607899","43.5011349669085","14675.170000000096","79.51692197277556","33.7799556614258","7.51032241555783","-17.802861258289177","-36.508514181228264",,"3.6270810677212064","210.64837320574165","3.6270810677212064","152.55956612786488",,"25.943466086568208","27.61951693851944"
Frog Cellsat Ltd,FROG,"Electronic Equipments","440.038224","281.1","29.141604238410586",,,,"433.45822400000003","3.180644437921926","5.768674793718394","89.74290351966877","20.601626615969575","19.13722843267108","2.5262844519982592","7.377084724764392","27.498384744157313","91.10522236024848","-27.56695942356511","-13.501539276648991","6.381064733178654","-29.3481909845356","5.975694607307487",,"3.2289273847960085","30.793437648705392","3.2289273847960085","-42.950816987001794",,"-13.146640471937951",
Jet Airways (India) Ltd,JETAIRWAYS,"Airlines","439.053931675","37.15","-0.43815571246444784",,,,"8978.363931675","162.44552074678847",,,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"99.83792395077404","-100.50198042961956","-0.02818086501900531","99.87131855377224","-101.00722823162604",,"7.943801911977564",,"7.943801911977564","326.3578054105465",,"175.83335691146527","-0.4381469674523736"
Bright Outdoor Media Ltd,BRIGHT,,"438.6869261","321","61.874037531734835",,,,"477.27692609999997","5.191178226016968","6.15285453268016","72.86670627480916","38.212724267413925","37.849082164948456","0.12865195946162278","0.16749416915925164","-4.876571427072698","66.97510322137404","7028.790415223042","7028.790415223042","11.940308277082199","1380.6921079311842","1368.8020355497283",,"4.771447967152491","66.66974560790274","4.771447967152491","936.9930958316817",,"935.2771859537789",
Prime Securities Ltd,PRIMESECU,"Investment Banking & Brokerage","437.87016","133.05","39.165488372093016","0.36948424391376655","-0.6582424864009625","-5.236255346965758","380.54015999999996","7.8348807906114875","2.9973232514177695",,"25.085046802900457","23.331708154506433","1.027726730314729","2.485912822204302","16.437916381714356",,"10.215791918499242","38.75893614567023","3.449426185599496","249.37739036771146","138.26309528901703",,"9.015239036442248",,"9.015239036442248","192.62783613419208",,"367.59854473498916","39.165488372093044"
W S Industries (India) Ltd,WSI,"Industrial Machinery","436.67779525","96.5","22.245430221599587",,,,"488.70779525","4.713162264924294",,,"20.46515055485762","20.28674949149024","0.5493648022104091","5.613936989607899","43.5011349669085",,"-542.3813711207321","-847.2102926565974","-41.947915009606156","-45.56674358505726","-48.86241419098195",,"4.211378100588292",,"4.211378100588292","-7.428643554354651",,"46.232065147192955","22.222788562340952"
Virtuoso Optoelectronics Ltd,VOEPL,,"436.56090944","191.9","56.18544523037328",,,,"503.75090944","1.490078709852989","5.643635552767196",,"20.28799474184455","14.703762680677178","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"12159.757854742229","12159.757854742229","20.53437955973659","1262.9474842373572","1252.1505646047763",,"1.291332887981779","20.719549570004745","1.291332887981779","180.64924913278313",,"180.18485952329715","56.113227434447424"
Delphi World Money Ltd,DELPHIFX,"Consumer Finance","436.26892745","393.1","29.026542079174984",,,,"388.03892744999996","3.899104978396302","1.7379027564045144","13.515810778474398","18.090392888111886","17.354155968246868","1.027726730314729","2.485912822204302","16.437916381714356","15.195713251480319","-48.7420438613295","-8.595588033510072","2.2722339971354164","8.941572658547926","76.58285518147724",,"4.383731184184083","15.195713251480319","4.383731184184083","-28.185536200536113",,"127.37348548916638","29.045867340213004"
DIC India Ltd,DICIND,"Specialty Chemicals","435.26708934","464.05","10.621451667642724","0.4217629692113033","-2.860641701303759","-0.06344446143265142","392.09708934","0.42948364022126073","0.8785505026663679",,"8.168689361249982","6.382827435129405","3.2824046705150622","2.903924990739655","20.86185049719418",,"-84.3047632842386","-64.50225389528292","1.030827920284192","-68.48075935482335","-49.086723303518745",,"0.47676991000602437","11.773521486069786","0.47676991000602437","-88.48970413734408",,"-69.0053396427798","10.98881821105785"
