Name,Ticker,"Sub-Sector","Market Cap","% Away From 52W High","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","5Y Avg Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","EBITDA Margin","Cost of Goods Sold","Return on Investment","5Y Avg EBITDA Margin","Cash Flow Margin","Net Profit Margin","ROCE","Return on Equity","Return on Assets"
HB Estate Developers Ltd,HBESD,"Real Estate","59.177698827","30.041414463204852","1.7651510858156498","10.96502479481315","-36.884483164296405","-5.743046166405523","-3.0241743715117684","34.72714386959603",,"1.6530891359933408","19.773312688129018","5.307692307692307","-11.774830414093351","5.6537176274018375","-5.795387344766407","-2.961815623199629"
Wallfort Financial Services Ltd,WALLFORT,"Investment Banking & Brokerage","59.09192","9.246575342465757","4.914707456377191","0",,"5.437390735172769","5.327087817055923","31.702446330504248",,"12.028756794669471",,"-19.431616341030193","25.21218172740889","5.312527395458931","12.324275769144396","12.14213018275145"
Colorchips New Media Ltd,COLORCHIPS,,"58.9393035","363.768115942029","-2.5186026448761014","-9.078369290155965","-32.69919850438238","-2.365789293591206","-2.309257110258279","47.93650793650794",,"1.183431952662727","24.00322122984128","41.45907473309609","1.9047619047619082","-0.032679738562090804","1.1591323066732955","1.1134086209638987"
Agri-Tech (India) Ltd,AGRITECH,"Agro Products","58.8357","30.901722391084085","0.190220425063969","-940.4150041495566","-89.4247475237387","-0.19978414990387777","-0.23673653061058048","-54.09836065573769","0","-0.3900780156031206","-51.75326844935925","-254.0983606557377","-65.57377049180327","-0.3819292885202968","-0.43620501635768816","-0.3393713146396301"
Nagreeka Exports Ltd,NAGREEKEXP,"Textiles","58.74859","43.15789473684211","4.978862221205927","2.159533461585579","0.07916681733926165","0.6888098802797471","0.2347338055084372","4.71097008623558",,"6.60928168685149","4.016376349799297","5.799330498507192","0.7753524911077628","6.5087369532074755","5.760014888568343","1.77386769067644"
Magson Retail and Distribution Ltd,MAGSON,"FMCG - Foods","58.60025","23.803446075303135",,"0",,,,"7.442081878768655","49.11000000000001","25.22017614091279",,"1.5233259282767373","4.014598540145997","36.53846153846161","33.71085942704873","14.477825464949973"
Gujarat Hotels Ltd,GUJHOTE,"Hotels, Resorts & Cruise Lines","58.346668575","10.729335494327398","10.409979698950163","33.89221929017479","73.97256439170215","10.7749650552901","9.980214063531086","92.53996447602131",,"7.388222464558341","91.47756228609127","26.330532212885156","75.31083481349911","13.571804313519204","7.599551318003364","7.104469786341591"
BDR Buildcon Ltd,BDR,"Real Estate","58.243425",,"4.554811942951413","-16.85494052135189","81.9199952124624","4.667300227361608","4.646249659555474","80.48780487804879","0","3.36734693877551","82.6217495984273","-26.82926829268293","80.48780487804879","3.3707865168539333","3.426791277258567","3.4285714285714284"
Tera Software Ltd,TERASOFT,"IT Services & Consulting","58.18021875","30.020491803278702","7.429738826922433","-8.421802669191978","1.2364072147601601","2.1969297764735716","0.9902950442153886","9.778148243139267",,"6.091823974274978","8.272477599575229","-16.298342541436465","2.22492946909464","13.274414494034467","-1.2127383817811797","-0.4574261920142571"
D & H India Ltd,DHINDIA,"Industrial Machinery","57.987416","17.124856815578447","4.0985900448983505","1.119601498330437","0.9466662496509739","1.309859468118116","0.6331558734679004","6.863027509722023",,"7.3668013079438275","5.09205222900483","1.2823323103901798","3.039032118680686","20.334553058024046","7.949859805376861","3.9495247459849154"
Uma Converter Ltd,UMA,"Packaging","57.98445796","80",,"0",,,,"7.619261673315728",,"9.34411500449238",,"1.201858875060093","0.6068438500870948","9.370725034199728","10.870041639272458","3.4116311861608986"
Future Enterprises Ltd,FEL,"Conglomerates","57.96267679500001","244.44444444444446","3.8763737005871164","-16.427411430296996","-39.76782510305834","-6.985723102648512","-1.7742602299912218","-76.23603211630368",,"-3.021975844798072","4.164899665869651","-186.21785539496588","-125.69697446247129","-33.50121253813067","-31.69108683768555","-8.15211407829166"
Sunil Healthcare Ltd,SUNLOC,"Pharmaceuticals","57.7342425","213.37325349301395","6.681884135438972","13.081307365521461","0.7492873916588835","1.9446090310950788","0.8623320924723916","17.975476128358988",,"11.70841209829868","13.600856677399568","18.627937768950677","5.817897208452911","19.550593960211824","13.43799058084773","5.576789437109106"
Jaysynth Dyestuff India Ltd,JAYSYN,"Commodity Chemicals","57.5866419","40.78396169958107","5.001328026128829","1.5655391270341619","3.365160256919374","4.873260426468691","3.5998332310940855","6.329113924050636",,"7.816260332740419","6.338797541043561","0.7874015748031495","3.456122884369225","7.3296772832735755","8.132393084622404","5.968031384332889"
Arihant Academy Ltd,ARIHANTACA,"Education Services","57.5244","60.52631578947369",,"0",,,,"13.338822560724571",,"33.17230273752013",,"11.684073107049608","6.093042404281591","46.59999999999997","51.530612244897945","20.910973084886123"
Virat Crane Industries Ltd,VIRATCRA,"Agro Products","57.49285625","54.92957746478875","13.974808423258628","3.794336670619177","5.040995527490859","15.061213877071339","11.075130162011474","-0.7699789268925294",,"10.211726384364828","8.264672727013446","4.202552661616686","-3.2987518236343027","-2.1795091813969503","10.846656976744192","8.892529976912197"
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","57.45144267999999","78.66258295048493","13.919832211880637","8.884649781377526","3.6158290421823316","15.127037804832295","5.591122041143743","8.963036963036966",,"18.83588535531997","10.387518586185196","7.626821133930138","3.160839160839163","17.164417047507715","31.599650349650325","12.44245579314201"
Lactose India Ltd,LACTOSE,"Pharmaceuticals","57.40584","99.07305230633415","7.046931474476191","11.043019301486739","0.38645113064236203","-0.5623246503093069","-0.15881639517262217","18.322561250563652",,"9.377325725626392","22.52018219277245","18.20722269991402","1.8187283932060683","9.95751460435475","6.560903468674369","2.732821862574898"
Elegant Marbles and Grani Industries Ltd,ELEMARB,"Building Products - Granite","57.3522","34.69792010564543","2.061452761843564","-21.49326919994993","7.242311534729771","2.0343795767121686","1.9248953594264322","11.941875825627475","24.42","2.8690071725179314","9.69967097416902","13.183619550858653","8.031704095112286","3.9572393098274565","2.8752482739052305","2.7383686889159122"
Kesar Petroproducts Ltd,KESARPE,"Commodity Chemicals","57.32718981","49.417637271214666","5.8166770262012095","7.257103823689056","0.059796307724893215","5.941679546396142","4.365559208152174","6.636475916014823",,"2.088847557049855","5.0470646636458","-6.298192185576363","0.3869905310827517","1.6633890527695852","2.268575555461143","1.7239709443099223"
Olympia Industries Ltd,OLYMPTX,,"57.320292120000005","56.79269623896002","4.351928329214764","-0.43542171257920353","0.37201379473334784","1.8278831150762493","0.9994393595427808","1.5036600512671434",,"3.54922279792749","2.414157971240422","-0.46252335589793847","0.2642636293966856","8.39429407461594","1.0428156021257842","0.47041794825404576"
Sam Industries Ltd,SAMINDUS,"Real Estate","57.283036020000004","65.05050505050505","5.456523472746094","48.221392704469935","22.63146383218179","5.3700924551316245","4.646358119644218","30.015140045420146",,"11.788769059129788","34.56095811121753","69.10069177555727","20.439061317183963","13.771802325581403","12.215150893040441","10.343328987396784"
SM Auto Stamping Ltd,SMAUTO,,"57.122752336000005","42.54627313656829","13.309862770773517","4.054592668219192","1.3154220895184587","19.643124741808787","4.4280346365574745","9.871794871794872",,"18.968077208611753","6.441968927446183","5.813323704639827","4.4017094017094","25.800631483987367","23.416743898671644","11.101347393087305"
East West Holdings Ltd,EASTWEST,"Investment Banking & Brokerage","57.113219904","74.67248908296943","7.203968588258844","-0.47234535432726427","0.7128230382044836","5.198548509029601","2.357514112424632","3.5532186105799823",,"6.717363751584284","5.235899561007386","-1.0626301179736295","-0.505895474824734","6.110066655272594","4.1976778803215264","1.8873607067563507"
Suumaya Industries Ltd,SUULD,"Apparel & Accessories","57.1118821","601.685393258427","27.952399213230628","-3.2439089580681535","-7.904612467732234","58.121531628571674","12.242253111672833","-59.96408861661957",,"35.97697956916343","-6.4385844993620625","-8.354786357514355","-61.786063214596915","-32.83111571832266","93.06462880698824","24.378836434145363"
Polychem Ltd,POLYCHEM,"Specialty Chemicals","56.9541832","13.08789178258898","7.233609535531501","4.864073225408945","6.801740227963036","7.838935703810958","5.9431783542700005","20.000000000000007",,"1.9573575672841779","12.176459862164126","-6.010928961748634","12.700087950747589","36.640165917732475","1.7981651376146912","1.4714714714714816"
Anand Rayons Ltd,ARL,"Textiles","56.9419398","129.52149229521495","8.211326360421598","-10.910475434369928","0.6393934191721804",,,"2.144915480823513",,"11.12199902008823","2.1032049377703586","2.6098407757691846","0.938771872493398","18.885941644562408","10.317599578873569","3.975121687398625"
Krishanveer Forge Ltd,KVFORGE,,"56.88488","21.802679658952506",,"4.493358583135455","5.816930363711744","11.05435246259538","6.929412941855473","5.642787046123644",,"11.256746337702383","11.77818876871971","-6.898576251284311","2.024043179587824","8.333333333333316","11.855588838089226","8.037622915775968"
Nhc Foods Ltd,NHCFOODS,"Packaged Foods & Meats","56.88029","19.336902800658983","6.822141409535236","0.9917867498432974","1.006367950139432","5.611159922637623","1.9014246831161352","4.088720979830606",,"7.560774618871074","3.549753375890874","1.8694015318706996","1.0602644567668076","17.6508344030809","6.408020924150036","2.197802197802225"
Siddhika Coatings Ltd,SIDDHIKA,"Construction & Engineering","56.8622475","22.80241406454997","15.366993884376678","8.602349444018062","9.234929592930106","17.08829368294181","12.656545739398533","15.233343117111831",,"7.251751133086116","13.075875912116066","20.17916077322018","11.036102142647492","20.316944331572536","8.254269449715371","6.953046953046955"
Gujarat State Financial Corp,GUJSTATFIN,"Specialized Finance","56.854732","34.52914798206277",,"-32.05189710149485","-800.7241907813684",,"-72.89989284665515","-869.7771587743733",,,"-798.6363234893784","-56.54596100278552","-871.5877437325906","5.816444607613056",,"-67.59376772068157"
AK Spintex Ltd,AKSPINTEX,,"56.63234625","5.456212746446587","9.45648142862214","7.512562352304826","2.9543229060565523","11.001100239626043","4.548438775055148","14.071214071214063",,"4.3572311495673866","11.427717723620475","8.692035766271573","6.280566280566273","36.17771509167837","2.173913043478291","1.0025062656641743"
ATV Projects India Ltd,ATVPR,"Industrial Machinery","56.62317505","0","1.5498427062726459","6.34756077875209","9.448298678024171","2.019505215421281","1.4405712721403339","12.812182741116741","36.85","2.06001622060016","11.80375498755476","-1.9086294416243654","10.294416243654812","2.0123963615873763","2.674473809147014","1.9097483802922988"
Manugraph India Ltd,MANUGRAPH,"Industrial Machinery","56.26786285","17.57105943152455","-12.424985657897137","-22.27363769892578","-32.45842033221446","-13.657416890219286","-9.384502576400386","-7.48923634715613",,"-8.991228070175437","-25.906544297345995","-1.6545601291364003","-12.497167459777929","-6.012325266796932","-11.977847421972266","-7.891387356809502"
Zenith Steel Pipes & Industries Ltd,ZENITHSTL,"Building Products - Pipes","56.20077696","113.92405063291137",,"10.54316536885644","-20.538871074606092",,"-13.607168388822169","-4.913076341647764",,,"-13.979012069878532","-0.6782215523737753","-8.360951218094069","4.958151382823866",,"7.201289043133357"
Precision Electronics Ltd,PRECISIO,"Communication & Networking","56.031079552","26.220528697308886","2.279576381412588","5.188619294056808","-3.6240576116696572","-8.301572951817139","-2.9209843922697103","9.320489455870863",,"3.1277404267758055","4.5952699911200225","15.483870967741936","0.026034886748237757","13.63435148295705","-11.943462897526476","-3.337612323491649"
NRB Industrial Bearings Ltd,NIBL,"Industrial Machinery","55.9728015","31.718061674008812","-2.058211864587382","4.834367900903893","-18.555579157334428","-38.62892692825791","-7.9532725893238","7.171411265899455","40.669999999999995","-3.3464776723862295","9.283892132648154","4.542701393095094","-15.626892792247121","-8.048722235490802","-36.30223723089911","-10.605064123643535"
Rainbow Foundations Ltd,RAINBOWF,"Real Estate","55.9689912","23.425692695214106","5.234339686539816","-15.977499062699273","3.459185201986224","3.457489337340988","0.47982485780432543","37.666900913562905",,"2.143182854537164","25.673862337389444","-93.83215369059656","5.9732958538299465","15.183545207827459","0.7428708363287839","0.0955595628920644"
Banaras Beads Ltd,BANARBEADS,"Apparel & Accessories","55.91017035","20.305164319248824","4.974231883315207","-11.414496105148446","9.116944042564116","4.627870916729989","4.227628199599586","18.908585331943","2.39","6.28765060240964","19.372777744732936","-15.467500868960723","8.863399374348282","7.89276340457443","4.8822515795519825","4.409476050492825"
Viaz Tyres Ltd,VIAZ,"Tires & Rubber","55.803305","48.75000000000001",,"0",,,,"11.365600691443383",,"10.24279210925645",,"-3.8868053187862253","4.364736387208294","24.13793103448274","25.925925925925938","5.239707716984497"
Timescan Logistics India Ltd,TIMESCAN,"Logistics","55.44978","21.092715231788084","20.697755882430073","-0.42778973083959254","1.4906425980822695","25.83859319465696","7.489452689733966","2.9779484150423228",,"20.45028142589119","2.541261874725301","-3.2330782464258174","1.8310691080921357","40.23494860499254","30.583289542827124","8.272921108742008"
Sambhaav Media Ltd,SAMBHAAV,"Publishing","55.4221436","100","3.648545840652909","14.254432424402156","-0.6108871522927076","1.4015411875890855","1.10457238577073","15.495244722802134",,"2.085620197585073","18.442680312028205","19.208333333333336","-6.054279749478081","1.0477424929790446","-0.011737778038615476","-0.009127835333849166"
Duro Pack Ltd,DUROPACK,"Packaging","55.384461","32.02087286527513","8.9824271694231","5.549831497059099","5.386854829054153","9.546398665286443","7.883454710582515","11.125118184683268",,"9.651076466221255","9.281516271273828","0.5293159609120521","6.744405924992124","20.662347012239028","10.445962233828869","8.51621356043238"
Malu Paper Mills Ltd,MALUPAPER,"Paper Products","55.35726625","44.290123456790134","7.0683600907742115","4.314517450697568","-1.560101200092832","-3.303975010748998","-0.3390409586092543","-0.1364314645064989",,"1.355820105820123","4.201678474775086","-1.0516925677261844","-4.4553400127904474","-22.55480607082628","-30.30009680542101","-4.0892314727112264"
Gujarat Credit Corporation Ltd,GUJCRED,"Real Estate","55.35","54.794520547945204","1.1403420996847913","161.75015326294528","119.58509038687014","2.7216696259163755","1.160756119898171","11.99999999999999",,"4.777070063694267","30.7717181714957","623.0769230769231","3.9999999999999885","0.06371455877668038","11.363636363636365","4.880429477794046"
Prithvi Exchange (India) Ltd,PRITHVIEXCH,"Investment Banking & Brokerage","55.272655","39.959273182957375","0.8080001881176624","0",,"0.2176000971471373","0.12158789860305763","0.2191437996062636",,"1.463569837734213",,"0.12241593776531681","0.15166454292630852","22.454672245467417","0.370164723301363","0.2884754074711185"
Hariyana Ship Breakers Ltd,HRYNSHP,"Commodities Trading","55.105336312","5.027932960893855","4.650835849719955","-0.4130937769551887","2.0890633647121657","3.4904224230025536","1.3734476772861561","13.907712165214582",,"2.4152542372881394","5.262286334003535","-4.532593933906745","6.598902871894154","5.60620199554949","1.3429186585410393","0.7883630754729127"
Zenith Exports Ltd,ZENITHEXPO,"Textiles","55.04175","70.1923076923077","-1.8229743176265523","6.116550592026693","-1.6793146133379628","-3.4398869759486006","-2.6773433938433486","5.9202637889688186",,"-0.011768859597504552","1.4166249636717914","4.609475032010243","2.368105515587524","3.3591076182025557","-1.6552255084365173","-1.3223309927733071"
Himachal Fibres Ltd,HIMFIBP,,"55.0275","20.833333333333325","-0.18279545651425283","8.978225356113283","-10.453989857539423","-11.29509231806998","-4.33799279359922","18.551007147498378",,"-11.608579088471851","4.5587061778221445","11.789473684210526","9.48667966211826","15.74355083459788","-30.557406173662002","-10.057744316935896"
Axis Technology ETF,AXISTECETF,"Equity","54.986265108","4.3778371991791465",,,,,,,,,,,,,,
Alfred Herbert (India) Ltd,ALFREDHE,"Industrial Machinery","54.96431625","6.849315068493156","1.481771843126729","4.34276090527911","20.85815925583009","1.665217506001283","1.4674993824404177","54.98721227621485",,"1.9351166761525336","24.93283589895411","12.27621483375959","52.17391304347828","1.784420289855073","1.925345665612761","1.811481596590153"
Optimus Finance Ltd,OPTIFIN,,"54.9587665","32.66799733865602","5.077618235661688","-3.3174065400224997","3.8640415052843062","7.248500532000577","4.6159365112311725","9.123944215281863",,"5.826318121400116","9.062740396573744","-0.43368774482372685","4.449027695933994","19.763430261212402","7.577067127628963","4.808923020661935"
ANI Integrated Services Ltd,AISL,"Construction & Engineering","54.926424","20.05395683453237","10.300410633857746","-2.206581782606042","2.6014150700906407","10.662708557987973","7.608140696747381","3.009843513377071",,"12.938214216540787","4.546567967860943","1.4553014553014552","1.6468955073195242","9.683137602481679","12.528666264333152","7.849958405808074"
Simran Farms Ltd,SIMRAN,"Packaged Foods & Meats","54.9227745","22.28728901136754","3.5749298253317363","1.60488087603858","0.2181989406132933","11.38079659245243","2.009385346624394","2.0697908450512723",,"21.988493347716634","1.5094599807183027","-0.5724950190411339","0.973699241167355","19.682539682539737","45.57522123893802","10.61527362671338"
Khemani Distributors & Marketing Ltd,KDML,"Commodities Trading","54.861912","198.99497487437188","5.655486807446327","-2.1604724769244585","1.5413521502427865","7.1562344658362775","6.025374310443285","8.51665232886814",,"12.657704239917255","2.1621376220073194","8.4241103848947","6.390561632051132","15.093917710196797","14.126213592232991","12.5892277741726"
Acrow India Ltd,ACROW,"Industrial Machinery","54.5376","42.352941176470594","0.5835425647233428","-51.86303450976848","-0.9259971365710129","0.5656898088053854","0.5617901927038798","11.71171171171172",,"3.8236617183985597","17.35669044136812","-21.58273381294964","1.801801801801811","-0.22441651705565474","3.8990825688073385","3.8795070743952524"
Sky Industries Ltd,SKYIND,"Textiles","54.492076146","84.9304600336237","7.87180590668242","1.0292860617453652","2.892827954900461","7.2636064732088785","3.813715651478911","7.470424032965581","58.980000000000004","6.681292381332282","8.842293370341972","2.419247640568922","2.326199654393202","10.245687401986427","5.0563420976596545","3.0136042707077775"
Morarka Finance Ltd,MORARKFI,,"54.4528995","31.130573248407643","11.404599803918362","-68.48517136638684","71.33708442317587","13.204682556876913","13.110752459014915","93.51535836177474",,"1.3700664612185798","80.80305358500952","-3.571428571428571","80.03412969283276","2.0339989607304583","2.154430010217487","2.1498485201584714"
Ansal Buildwell Ltd,ANSALBU,"Real Estate","54.41153906699999","54.419739696312355","7.411941619477521","37.084182437133926","-2.09499565722224","2.1045830262614884","0.4991973768943895","16.03482167930357",,"11.895989797364312","16.923534557155442","31.888609715242882","-7.9191238416175205","3.826826439891769","10.815188908475855","2.738205811751363"
Welcast Steels Ltd,ZWELCAST,"Metals - Diversified","54.377698810000005","49.718084159297284","1.4771964358667509","1.284016635820523","0.1711343727648643","0.4900625794291951","0.14343777326857018","5.197000105630085",,"-0.7352941176470703","1.8286511797107472","3.206828930672511","2.7886342030210223","11.733800350262701","-1.5012254901960909","-1.1608623548922152"
Nitin Fire Protection Industries Ltd,NITINFIRE,"Business Support Services","54.06988007",,"5.8240519612325325","1.3730613930153712","-486.22811276295533","0.83101033036004","1.1435706830379853","-22.583201267828855",,"-7.984191743252105","-140.62765157538504","-17.798327418470045","-955.9429477020603","-0.9515731439022455","-39.334274288402725","-12.348879288061738"
Dynavision Ltd,DYNAVSN,"Diversified Financials","53.952","61.605839416058394",,"52.354494135452626","60.16625906354368",,"36.08157293777326","80.71593533487298",,"81.87311178247735","82.9598885674902","54.285714285714285","57.04387990762125","25.916131469588212","124.11260709914323","19.804687500000004"
Universal Starch Chem Allied Ltd,UNIVSTAR,"Packaged Foods & Meats","53.865","41.59292035398232","11.095938339796025","3.0519501781006095","1.30349012204179","9.967751353168193","2.381905285018338","3.911551511412712",,"18.764659890539484","5.1261235265280165","7.507907078198277","1.1374151758174005","14.592933947772677","24.54145661267833","6.313814228158289"
ICICI Prudential Sensex ETF,ICICISENSX,"Equity","53.792091600000006","0.4952391375725007",,,,,,,,,,,,,,
Dhoot Industrial Finance Ltd,DHOOTIN,,"53.753544","10.7011070110701","2.0198985325693735","1.4767315012003606","6.60234471239841","3.0009902900569596","1.969823952276625","25.74827321565617",,"6.112645909554743","22.488831700647882","-20.447380273232245","19.49347659247888","3.5005866142806457","7.166724276990438","5.332418877791591"
Bang Overseas Ltd,BANG,"Apparel & Accessories","53.387478","52.89672544080604","3.882728347502856","-0.7887436391175263","2.9974824045586477","3.8485575715899243","2.253178183407566","5.120708378581568",,"4.597701149425302","6.547546722946177","-15.966288189160716","0.9606549160471101","4.777677406403689","5.250013284446589","3.4987074613123825"
Galaxy Cloud Kitchens Ltd,GCKL,"Hotels, Resorts & Cruise Lines","53.296081363999996","101.71526586620926",,"-12.850443914463735","-19.545266256714534",,"-28.820560285554535","-19.51303155006859",,"26.666666666666707","-9.314669692420358","-2.464065708418891","-30.864197530864196","-122.83105022831052","100.55865921787775","2.7906976744186105"
Bhatia Colour Chem Ltd,BCCL,,"53.2168125","97.90697674418603",,"0",,,,"6.6878115088355194",,"2.1984551396316108",,"-262.0300751879699","2.4739465337562256","42.69596199524939",,
Kwality Ltd,KWALITY,"FMCG - Foods","53.09796404",,,"0.0518261195894068","-280.1175869023178",,"-36.78952245735626","-159.18418004302498",,,"-68.48820592892525","0.9119143593471222","-1158.5719013734897","10.441059615329381",,"-37.429052740702346"
Hemang Resources Ltd,HEMANG,,"53.0244","196.50278763304613",,"24.41394723540123","-14.58123950776474","-28.421094920829773","3.145010736719157","5.3933456203317585","193.88","25.15050167224087","-15.97936846303611","-0.08730235716364342","3.5842467746629256","30.116562754133962","32.38387379491683","10.332051730164306"
Binani Industries Ltd,BINANIIND,"Cement","52.695174","117.07317073170734",,"1.0186758075488584","-1259.7255673927875",,"12.933017922819085","-6225.847457627118",,"325.74807382189573","-1219.5807536983682","-1.1814665321224354","-6386.016949152542","-504.94335736354276",,"66.87279814106887"
Cubex Tubings Ltd,CUBEXTUB,"Metals - Copper","52.4074485","40.92140921409215","3.089723779336917","1.1978609623098262","1.3216591336599546","2.4637212714090193","1.6881608442145357","3.3426616915422724","182.3","4.585265327150912","3.9534209416625226","0.06218905472636817","1.3733416252072805","7.609844481352815","4.1814595660749","2.746398590527483"
Pritish Nandy Communications Ltd,PNC,"Movies & TV Serials","52.0812","59.2847317744154","0.4151883058258271","-1.8401574491495727","-13.29820171534306","-0.0951548564139352","-0.08956024441504669","-18.321826872012764",,"-0.12943308309603568","-9.424335263635493","4.722838137472284","-20.764737121614463","-4.287658802177861","-0.43372543865413304","-0.3471126538340141"
AJR Infra and Tolling Ltd,AJRINFRA,"Construction & Engineering","51.800857789999995","281.8181818181818",,"45.37412186143578","-117.07030298584637",,"-7.96648662330256","-302.03593399082126","18.97",,"-21.816487622344376","26.037496338248218","-450.8202323991799","88.67529330129396",,"-29.523135040598035"
Thomas Scott (India) Ltd,THOMASCOTT,"Retail - Apparel","51.74941821","6.766917293233088","-0.466061680844962","3.9118480776798066","-1.7047465289089652","-11.996418257956892","-3.3245084450101743","7.465775230818207",,"10.311284046692666","1.9411326315792976","9.642637091805298","4.600445717924225","38.54266538830296","8.829712683952433","1.538837322911593"
Marvel Decor Ltd,MDL,"Home Furnishing","51.6316242","60.00000000000001","6.25702488123441","1.677803528493489","4.351910106716881","4.836995397248503","3.2358772547068027","11.401334604385136",,"5.332397824942993","16.23903416460393","4.344779257182902","4.308865586272647","8.421052631578954","3.2750608541712762","2.2739494507182907"
Upsurge Investment and Finance Ltd,UPSURGE,"Diversified Financials","51.6090744","68.35916622127205","9.639239487989581","-4.227005658227792","8.924719937349845","12.971397036453212","11.390141863536206","2.7267156862745225",,"23.876404494382015","10.37784684989698","-39.28197064989518","1.501225490196091","2.297008547008558","28.205128205128197","25.82159624413145"
Power and Instrumentation (Gujarat) Ltd,PIGL,"Power Infrastructure","51.5799655","127.09599027946537","14.936835214878291","-1.0410186727153956","3.7322622526336184","13.243126451126821","4.766858671496039","8.974493544662536",,"9.617420232874627","9.127203628681375","-4.871934604904632","3.810223575102339","19.426152398871118","10.91664194601006","4.552765062476793"
Chowgule Steamships Ltd,CHOWGULSTM,"Logistics","51.5579635","14.461960246744333",,"19.210967473920473","-27.898924272044137",,"4.327465017088963","-11.447811447811443",,"175.15070328198254","13.266691447221314","28.157290470723307","-39.05723905723905","-1.777777777777777",,"58.098159509202446"
Vivanza Biosciences Ltd,VIVANZA,"Pharmaceuticals","51.52","53.69822485207101","7.832928150871521","9.752072339916932","-2.2926198948900987","1.9550790186118445","0.1776956491496156","6.342263531984688","16.55","8.602150537634405","4.133134225750593","-5.19409513395298","3.3351558228540163","21.052631578947352","16.09498680738785","3.2079936891927403"
Swasti Vinayaka Synthetics Ltd,SWASTIVI,"Apparel & Accessories","51.39","54.92957746478875","13.911355657214992","9.280357220809568","9.273680830049281","15.165741870152766","7.592823618779869","12.666174298375186",,"11.697247706422024","16.280445856952547","8.93991206643869","7.348596750369276","14.539504441327722","11.054637865311316","6.119219272023918"
Best Eastern Hotels Ltd,BESTEAST,,"51.34195","120.01314492277358","0.4632116212159339","16.386604293052496","-4.390610885775522","-2.9392062091090154","-2.0984921614546486","21.122112211221115",,"-1.321585903083696","15.2368205738284","14.903846153846153","9.735973597359727","15.473441108545021","-5.361930294906162","-3.4453057708871633"
Polyspin Exports Ltd,POLYSPIN,"Packaging","51.27","39.98399039423654","11.923990124712143","3.1539524875086467","3.1328057797696642","19.723552147693574","5.728766719510935","3.5269709543568415",,"10.844536878853168","7.68527754239116","4.666784514760473","2.1804572451387143","5.835743931580918","17.749542785638692","6.024371916756521"
Crown Lifters Ltd,CROWN,"Heavy Machinery","51.26925","3.578336557059947","2.625537364873545","46.91121899042983","-2.2026713220468945","-9.928098413210288","-3.824309532839466","28.73170731707317",,"-3.1536697247706207","43.28520746700387","20.373588184187664","18.975609756097565","15.52795031055901","-8.82675438596489","-5.436434239405694"
Lee & Nee Softwares (Exports) Ltd,LEENEE,"IT Services & Consulting","51.200532","46.86774941995362","0.34806041871361765","2.2418999258303143","2.8437298501915875","0.34982755361335693","0.3413019919752753","4.358353510895877",,"0.48639884705458536","4.080227964725219","56.64819944598338","2.421307506053262","0.5403458213256473","0.48859934853420256","0.4807264310513671"
Sunil Agro Foods Ltd,SUNILAGR,,"51.139387","24.705882352941178","8.118680950772735","1.3262146743813592","0.4358528413725796","5.078567661220509","1.3166042426337352","2.7797610547860456",,"7.214271711429123","3.2757929992259434","-3.4715143277834413","0.42362796896568294","14.241486068111467","7.186858316221735","1.6782546152001845"
Jet Freight Logistics Ltd,JETFREIGHT,"Logistics","51.0441624","108.5590444231384","8.529473639876324","-0.12072046285622445","0.01998136120233678","8.308994654560783","2.2545480632137873","1.9910624458950532",,"9.44268357105125","1.9993441151580043","-2.2789248149590957","-0.09592662782806957","13.917525773196001","11.9157472417252","2.7692307692307745"
Saptarishi Agro Industries Ltd,SPTRSHI,"Agro Products","51.033063","105.60866794136392","1.1894296608376327","-2.6357958133040538","0.7049704927439686","1.6801090539778372","-0.16278570052617755","1.5979381443298903",,"10.769230769230735","0.8591677983034449","2.044525215810995","1.5463917525773132","11.560693641618453","12.401352874859036","2.618424184717916"
Eighty Jewellers Ltd,EIGHTY,,"50.986005758999994","59.131826365273035",,"0","2.357429063121217",,,"3.308940502704427",,"16.64835164835167","5.086956524421307","0.39222373806275584","1.505992151871889","19.86842105263161","20.048426150121113","6.523794516230712"
Biogen Pharmachem Industries Ltd,BIOGEN,,"50.903034","55.555555555555536","-3.054165792145552","0",,"-2.909074618541536","-2.827653127814198","55.42168674698795",,"8.204123588584197e-16",,"56.4516129032258","55.42168674698795","0.8499630450849961","8.203365841877946e-16","8.134246906311248e-16"
Riba Textiles Ltd,RIBATEX,"Textiles","50.7740962","26.78741658722592","9.48971299134003","3.314593191519882","3.2274203739626577","10.835798495998704","4.939793645218591","7.700860684429443",,"6.887954982548614","8.261302430727927","0.5615109749872383","3.0473994152287682","13.409347908028662","6.8272251308900485","3.1169327851611035"
Ceeta Industries Ltd,CEETAIN,,"50.7729024","14.22128683102828","3.474001339573203","-18.710104445182914","5.093759755409213","3.3837626764669446","3.1725833086882202","-2.394106813996315",,"1.829491401390413","15.860518355962714","-65.66265060240963","-23.572744014732965","-2.2693997071742307","1.7742544356360888","1.7097126227719164"
