Name,Ticker,"Sub-Sector","Market Cap","ROCE","Interest Coverage Ratio","Quick Ratio","Cash Conversion Cycle","Asset Turnover Ratio","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Earning Power","Debt to Equity","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Panchmahal Steel Ltd,PANCHMAHQ,"Iron & Steel","245.15652765","5.327795906259268","1.2683615819209035","0.4226867506916692","111.6339934914","1.7014738815686685",,,"27.699928578716452","3.006662872066159","17.635658914728683","0","0","0.9876721216927375","1.6965109130033815","8.021771157308889"
Bambino Agro Industries Ltd,BAMBINO,"FMCG - Foods","244.95055491","13.727861156554532","3.0634920634920664","0.5212310089598752","132.7349667814","1.6479866043697844",,,"11.586447066535559","10.0557494920023","113.41527887919644","0","77.87470261697067","7.921217854992705","1.924425399298792","5.865051903114188"
Take Solutions Ltd,TAKE,"IT Services & Consulting","244.83077","-42.1592642233211","-12.244295302013418","1.0784007946362058","66.8079277562","0.1295544434314349",,,"476.1797539489671",,"32.39397630384232","0","8.409921381906765",,"1.0790464365532657","0.9490906469980532"
Vital Chemtech Ltd,VITAL,"Commodity Chemicals","244.4209755","35.79335793357936","11.258928571428577","1.001750547045952",,"2.8886692203138518",,,,"15.58136661312246","260.61057334326136",,"149.8138495904691","11.940740740740752","1.199781181619256",
Raghuvansh Agrofarms Ltd,RAFL,"Agro Products","244.309775","11.126916390074285","117.33333333333334","11.811627906976744","1492.4435403087","0.24196449519042781",,,"118.56011635423401","10.418824922302798","0.015810276679841896","0","0.015810276679841896","131.71296296296327","12.002325581395349","0.3503963759909399"
Alpine Housing Development Corporation Limited,ALPINEHOU,"Real Estate","243.54588588000001","4.642656162070903","2.2811059907834084","1.2129158512720155","1201.6801636635","0.30124386555140586",,,"224.75922131147541","3.1384732437230514","60.07340946166394","0","42.94453507340946","2.8279467680608326","2.7669275929549904","0.5958485958485958"
SPEL Semiconductor Ltd,SPELS,"Electronic Equipments","243.131159496","-1.7406051950370438","-0.76171875","0.8025546321945214",,"0.10558192353609178",,,"896.0921125206839",,"52.35470941883767","0","42.70207080828323",,"0.9855340104647584","11.772727272727279"
Lehar Footwears Ltd,LEHAR,,"243.091385615","12.236465727301612","2.2962226640159025","0.7268055555555556","133.088674296","1.3296056503825784",,,"66.51541980227238","6.941522928060576","81.32301196340606","0","20.506685432793816","5.380742605412199","1.348888888888889","8.82421875"
SBI-ETF Nifty Bank,SETFNIFBK,"Equity","242.866097175",,,,,,,,,,,,,,,
Harrisons Malayalam Ltd,HARRMALAYA,"Agro Products","242.68857575","12.959523089550315","2.4529844644317262","0.30712008501594046","-5.4722959159","1.195227608237942",,,"10.912013039604762","7.148133145893403","64.59631830700101","0","35.25148572256847","6.307905292676873","0.49266737513283737","-4.97061191626409"
Ginni Filaments Ltd,GINNIFILA,"Textiles","242.38968395","-0.7139130022294972","-0.1324823943661974","0.59044051374493","132.8761720772","1.4069744358912146",,,"47.50279571915303",,"111.88548392607015","0","30.159543575552586",,"1.317203695358269","12.423813542816342"
E2E Networks Ltd,E2E,"Software Services","240.86609664000002","33.35766423357663","29.170212765957434","1.3565217391304347","-43.1947108551","1.582791632194776",,,"1.2537335722819596","28.562499999999986","5.460218408736349",,"3.5881435257410295","103.87840670859532","1.3565217391304347","55.33884297520661"
Indo Thai Securities Ltd,INDOTHAI,"Investment Banking & Brokerage","240.6","-14.020163831127915",,"1.6905890318212595","-5462.4983948249","0.08894893272088626",,,"137.04131227217496",,"2.3329129886506936",,"0",,"2.153915594673889","0.17704635904055074"
Greenchef Appliances Ltd,GREENCHEF,,"240.281748","7.550790067720057","1.2097649186256725","0.8450626786892455",,"2.094912515150573","85.74181818181818","57.447486631016034","67.48991217659625","3.726189150050111","124.93924097962235","4.256965944272446","59.05776780706673","0.602935343117786","1.5824719595337582","5.897978825794033"
International Travel House Ltd,ITHL,"Hotels, Resorts & Cruise Lines","240.1947525","18.887744593202875","611.3333333333331","2.767435475013729","-18.2790230489","1.3644327639071399",,,"76.33948635634027","13.735769922109045","0.5145437362175785",,"0.2730232069725927","74.11856881692349","2.767435475013729","2.7631578947368416"
Essar Shipping Ltd,ESSARSHPNG,"Logistics","240.09224351999998","-59.19085934551729","13.3517519191305","0.24370373413698684","1771.2000101707","1.1434463132727097",,,"5.3836602396297515","150.1534279828707",,"0",,"28.39796142947536","0.2458836523054689","-0.5442885208682894"
Raj Television Network Ltd,RAJTV,"TV Channels & Broadcasters","239.58008256","2.9494294444098053","1.5357142857142874","2.08732585796806","143.661781711","0.44031638883879115",,,"253.12931538911644","2.492096944151741","17.02545403548138","0","7.944744407825539","2.373384191566019","2.255861365953109","2.5221369539551364"
Kanpur Plastipack Ltd,KANPRPLA,"Packaging","239.24701790999998","5.246248767843445","1.1749795584627944","0.49382041652441094","150.9525870661","1.207454351509067",,,"44.251735678057706","3.418498429917209","102.07274149393821","0","38.2479468126711","1.5039151510129587","1.2940252645954249","11.940431868950117"
Priti International Ltd,PRITI,"Home Furnishing","239.23166851999997","43.36202990484817","318.9999999999997","2.561919504643963","65.5494311754","3.3550167553715746",,,"19.579612220916566","33.54363827549945","0","0","0","109.38461538461526","3.575851393188855","6.802557953637089"
K M Sugar Mills Ltd,KMSUGAR,"Sugar","238.74044115","15.453550417293723","3.2620938628158807","0.09255504469257796","208.6368489593","0.9263295794433088",,,"10.721941079248243","7.031578292064173","88.84308984978796","0","10.34441758154651","5.947926810517128","1.1873375788902534","8.608580858085803"
Modison Metals Ltd,MODISONLTD,"Electrical Components & Equipments","238.5075","8.87714936813756","9.522222222222222","2.0355258529722122","150.0616750318","1.5433200982304742","94.47715416441807","10.846914912754093","60.0770328951282","7.737799647871428","2.672367717797969","3.8633678504413096","0","32.490555071200234","4.797397115722828","3.1975273418925343"
Kaira Can Co Ltd,KAIRA,"Packaging","237.56912479000002","13.650756420781057","58.20000000000002","1.1375133594584963","70.0907216366","2.2896322273176875","83.00036337209302","39.73619186046511","24.139339433688097","10.269984118581265","0","4.397571108980505","0","27.4028629856851","2.7474171713573208","5.537842540234885"
RRIL Ltd,RRIL,,"236.24665120999998","24.840137727496316","14.852941176470589","2.0069138906348205","100.0482182619","1.8889487225513073",,,"18.163287931580616","20.77548081867737","13.163239400863164","0","1.637471439451637","74.57994579945805","3.024512884978001","5.819354838709678"
Indrayani Biotech Ltd,INDRANIB,"Software Services","235.928034456","55.95238095238098","3.2122302158273395","0.8917393535146229","27.0792286725","3.6600349803235677",,,"20.570903769189414","34.74032289437854","76.48494711147276","0","29.861676159479263","32.57547521431236","0.9702411493073372","-103.65944272445824"
Aaron Industries Ltd,AARON,"Heavy Electrical Equipments","235.881907415","37.52779012894617","8.356435643564353","0.9335180055401664","90.9937593824","2.172949863972017",,,"13.64424968699696","28.407943453382682","57.58338577721838","0","36.312146003775965","39.07380607814758","1.9182825484764545","11.193193193193192"
ICICI Prudential Nifty Low Vol 30 ETF,ICICILOVOL,"Equity","235.24006723000002",,,,,,,,,,,,,,,
Manomay Tex India Ltd,MANOMAY,"Textiles","234.633555","20.896854827633554","2.1249999999999987","0.9099792353731525","71.1223281342","2.668664007785814",,,"52.00191639374741","9.836436514093606","205.02607184241026","0","103.53418308227114","5.38864846870838","1.417307927201661","11.251589025665783"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","234.12841935","17.66166213500414","3.7256857855361596","0.689108910891089","180.484992762","1.3857841354507616",,,"49.3528022394588","11.488772685327591","88.9460580912863","0","35.40248962655602","12.165066628456803","1.6686468646864687","5.944531114577916"
Mangalam Seeds Ltd,MSL,"Seeds","233.27345670999998","28.497508623993863","9.718954248366012","1.0197498354180383","259.1761669598","1.079042904290429",,,"59.08434011316715","22.072138934243725","39.33920704845814","0","12.621145374449336","50.386891215293595","2.248847926267281","3.6735955056179774"
Sejal Glass Ltd,SEJALLTD,"Building Products - Glass","232.401","16.790490341753394","0.4891774891774905","0.22009830693610044","79.2415822086","0.9664039817503112",,,"37.518240343347635","2.606689734717423","539.674796747967","0","0","21.10215053763442","0.2779901693063899","-0.4430921365408386"
Aban Offshore Ltd,ABAN,"Oil & Gas - Equipment & Services","232.002158925","-0.2419488335360254","0.0425476306350151","0.03369143166232148","-461.4558921844","0.16457446205630435",,,"279.56227877700724","1.5904190809863918",,"0",,,"0.04242600015390919","-0.0299551778194375"
Indian Terrain Fashions Ltd,INDTERRAIN,"Apparel & Accessories","231.866970975","12.11238137936188","1.479014598540146","1.2322700224368355","144.1625314614","1.079253085498689",,,"162.35438762813294","6.8587627993568585","55.625095405281634","0","24.86134432402178","2.5674452290421863","1.6354501999804896","3.833793965092947"
Murudeshwar Ceramics Ltd,MURUDCERA,"Building Products - Ceramics","230.4925637","5.558982060014476","1.5516467065868251","0.46129910540645674","401.9752344135","0.3659365240145184",,,"56.55700363300847","4.357330530740932","24.357729319325507","0","5.197021865159943","5.038987788730313","1.5517308440295605","3.3074575624642373"
Super House Ltd,SUPERHOUSE,"Footwear","229.9815","11.480984340044749","3.6140845070422563","0.7752308463875861","182.2356963151","1.0660727033111856",,,"67.36733327324","6.52951130450272","37.64461933598813","0","2.549541695138907","7.3483046628685305","1.5329380181136976","4.533259391144451"
Latteys Industries Ltd,LATTEYS,"Industrial Machinery","229.0633668","17.757009345794362","2.512396694214871","0.42588811759901996",,"1.3867424731877502",,,"45.16585911293328","7.305936073059346","78.75080489375402","0","8.821635544108178","5.023006134969303","1.3813801551653735","5.483903934593768"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","228.75675945","18.49444895748715","6.696078431372554","1.8987187309334963","94.6185270908","1.3425386226020035",,,"37.44773225425729","15.135734072022169","15.760178117048348","0","15.760178117048348","41.43222506393865","3.1360585723001835","3.9304174950298214"
Uday Jewellery Industries Ltd,UDAYJEW,"Precious Metals, Jewellery & Watches","228.4772125","24.239906961289243","8.337142857142855","1.3715728715728712","190.1504864793","2.3038056470892294",,,"64.84953444020641","16.596519167330218","46.61654135338346","0","2.751196172248803","32.32391970057841","3.0198412698412693","3.3122155132373434"
Nila Infrastructures Ltd,NILAINFRA,"Real Estate","228.455736","5.769230769230767","1.1705357142857138","0.9899327108653695","458.5046985506","0.32476907155907037",,,"183.6199842643588","3.129251700680271","81.32421464001202","0","65.77483841875846",,"1.3128683949715716","1.3737570255079983"
Nile Ltd,NILE,"Metals - Lead","228.3395235","17.35200376195205","11.776595744680861","1.5648167988000856","87.241083526","3.5374594262654617",,,"32.53893511227944","13.95026463916661","27.78153153153153","0","6.903153153153155","37.31392656301693","4.0584958217270195","6.192421392098898"
Atam Valves Ltd,ATAM,"Industrial Machinery","228.31146","79.9846625766871","26.074999999999992","0.9571209800918838","227.1507424102","2.609271523178808",,,"40.16852791878173","53.29586101175268","48.86466848319711","0","16.257947320617625","89.48598130841117","2.508422664624809","5.244941427050053"
Total Transport Systems Ltd,TOTAL,"Logistics","228.19666795","20.77691811734375","4.24013157894739","1.685219366747125","57.1475182131","5.000211622296525",,,"55.72938886067378","9.730505020004578","48.84020618556701",,"5.762150220913108","6.7050543825976545","1.685219366747125","13.235491821644636"
Jay Jalaram Technologies Ltd,KORE,"Electrical Components & Equipments","228.165","16.399162595952472","4.39252336448596","1.3241379310344825",,"7.782270606531882",,,"0.4960031974420464","13.088276246170924","97.37827715355806","0","93.53932584269663","9.908838684106135","3.8565517241379306","16.3049853372434"
Riddhi Corporate Services Ltd,RIDDHICORP,"IT Services & Consulting","228.024405","12.876407436501704","2.287209302325582","0.7684273950592491","-150.3355364057","1.588383639372685",,,"18.924584470354752","9.711182424092819","414.4117647058824",,"347.3235294117647","4.995550281815488","0.7684273950592491","-24.898085237801133"
DRS Dilip Roadlines Ltd,DRSDILIP,"Logistics","227.4422853","11.17061973986228","4.802631578947367","0.9420514409668422",,"2.423752635277583",,,"17.355755291388807","7.4779758246261","34.3389700230592","0","20.983858570330522","9.192628345765682","0.9547567400061977","-386.8037383177569"
Shera Energy Ltd,SHERA,"Metals - Diversified","227.085877855","27.714941074112165","1.5580257892396625","0.5073839662447257",,"2.2526594456730535",,,"38.846148333930486","10.764646247427116","161.52741514360315","0","57.375979112271544","3.6639749306978455","1.2001707856138235","19.816813405282595"
Maral Overseas Ltd,MARALOVER,"Textiles","227.04876","1.7131704496168583","0.20519480519480188","0.6213123661584683","108.7024322357","2.0193963845139264",,,"36.28894844014139","0.8040030531761385","147.0261457641447","0","53.84336694644044",,"1.2638795665931537","25.61811023622046"
PG Foils Ltd,PGFOILQ,"Packaging","226.640925","9.599215774987742","1.1035977459904631","1.4654982793486357","146.8922902341","0.8043216512577941",,,"49.3753508513994","4.653628221531711","101.2547100182574","0","0.06992192052208356","0.07249628888044421","1.7199063398020362","2.3168488526925346"
Batliboi Ltd,BATLIBOI,"Industrial Machinery","226.25833898200003","7.398005439709873","3.1264367816091916","0.6078055964653901","49.1932065955","0.8983970235404568","79.9362551093233","67.11282683449036","35.59304485814916","5.656845753899472","48.174926295100384","4.566138349874093","39.161869998596096","7.230895645028745","1.0979381443298968","-26.164050632911394"
Shri Bajrang Alliance Ltd,SHBAJRG,"Iron & Steel","226.035","3.8149582229468515","4.1600000000000446","0.7333546734955186","47.7833938927","2.091638622831996",,,"15.105245620715916","3.384070284536715","18.401206636500756","0","7.52373347529057","66.79695133867513","1.5204865556978233","32.300123001230006"
Premier Polyfilm Ltd,PREMIERPOL,"Home Furnishing","225.720033625","24.669785360484337","6.567765567765573","0.7752283832589758","90.3132056847","2.411529680365297",,,"29.156804733727814","14.972860125260972","36.360754477730225","0","0","20.614189904694697","1.48629700446144","12.33276575042569"
MEP Infrastructure Developers Ltd,MEP,"Roads","225.63864273000002","-16.68344904340453","-2.3619447779111646","0.4910514541387024","-1041.1267742959","0.07379071392178814",,,"41.1591265899843",,,"0",,,"0.4928252354785227","-0.2890951362065931"
SoftSol India Ltd,SOFTSOL,"Software Services","225.515349475","2.3065554734508593","2.616766467065867","7.542597187758478","56.9264253808","0.41713530463627646",,,"43.24397365805169","2.045497097921736","0",,"0","0.20995800839831327","7.542597187758478","0.563368450526758"
MOS Utility Ltd,MOS,"Online Services","225.29301951","48.4571428571428","7.310344827586198","0.8950975224037956",,"3.5801501795625206",,,"6.473873791719862","23.25198793528925","131.30699088145897","0","77.00101317122595","21.35338345864658","0.9499209277807064","332.3030303030302"
Mitsu Chem Plast Ltd,MITSU,"Commodity Chemicals","225.033264","25.315420560747658","3.1727672035139074","0.8433920328261241","73.9123523195","2.3027618551328817",,,"41.652927294475155","15.039211603858693","131.89943036731486","0","56.0793557257906","12.674393646705292","1.344332364506753","20.49221596555151"
Graviss Hospitality Ltd,GRAVISSHO,"Hotels, Resorts & Cruise Lines","224.81500238","4.267583289264936","80.69999999999993","0.28038343033207813","85.7075477139","0.30407899802957894",,,"15.46886637866826","3.6965782602720867","10.175237000861822","0","0.5917839701235278","13.443289652056013","0.7233824032865458","10.399690162664598"
Hemant Surgical Industries Ltd,HSIL,,"224.5644","44.64616524638754","6.055276381909548","0.8415502240970207",,"1.8676716917922946","61.04675780304863","109.5529881442052","53.78430493273543","18.561306223043744","30.169491525423727","5.979023508137432","12.966101694915256","18.51403678606001","1.232006327445294","23.572938689217757"
Ambalal Sarabhai Enterprises Ltd,AMBALALSA,"Pharmaceuticals","223.079524656","13.797792353223501","7.069672131147549","0.9959233978005309","37.8105229016","0.8297543923366777",,,"66.77121518848827","7.483731019522785","22.319566124322073","0","2.7951606174384658","10.02259376412112","1.1394577171027682","54.07396449704127"
Standard Capital Markets Ltd,STANCAP,"Consumer Finance","222.8034547","42.17171717171718",,"1.8032786885245904",,"1.6516034985422743",,,"0","39.155920281359904","131.4868804664723",,"131.4868804664723","43.92156862745099","1.8032786885245904","251.77777777777754"
Ajanta Soya Ltd,AJANTSOY,"Agro Products","222.61595034","5.136933312703185","2.354609929078063","0.6032966220711065","12.1755773953","5.837117286858219",,,"5.9232016913865175","2.5099225099225615","0","0","0","1.5776441457376273","1.5755044718752307","20.59873670212766"
Calcom Vision Ltd,CALCOM,"Electrical Components & Equipments","222.46852241999997","17.585506793690435","3.529780564263319","0.8189265536723164","68.2881141692","1.821834852000679",,,"38.13280521901211","11.324549934627365","31.78577638671535","0","9.407059641801425","13.45419847328242","1.4389830508474577","14.923504867872044"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","221.84284185","14.903520879001936","4.128185907046483","1.5593250579868994","80.8312972635","1.5272714244769277",,,"63.875770598556855","7.228551926913797","27.886529036090902","0","9.457893955146298","6.811072696911985","1.6063008181887701","4.992060332107641"
Industrial Investment Trust Ltd,IITL,"Asset Management","221.75515425","16.604109676188056",,"7.4743150684931505","477.3600958622","0.06942294936988724",,,"10.229299363057324","14.9390418407647","0",,"0","128.24536376604897","7.5713470319634695","0.21600550332492552"
Airan Ltd,AIRAN,"IT Services & Consulting","221.2854","11.97048826991627","23.67213114754098","5.052337752965806","118.6630092177","0.7958600999286224",,,"74.1457399103139","10.699466508595137","4.920236601541495",,"1.5683814303638646","44.35414884516679","5.052337752965806","2.23372287145242"
Investment & Precision Castings Ltd,INVPRECQ,"Auto Parts","220.3","14.4630972484355","2.141176470588238","0.5272100467865057","125.1309402842","0.9466936759441685",,,"60.53376714737952","8.004838088954871","88.4683943507473","0","32.34608528726176","5.111967694566828","1.000369367150948","203.0714285714312"
Mercantile Ventures Ltd,MERCANTILE,"Real Estate","220.03117136999998","3.442953816929834","11.153846153846152","8.30151278038602","567.9307949248","0.16877169879085357",,,"51.037861322929594","3.2576034148670274","0","0","0","72.1192950745592","8.302034428794991","0.5270339735501659"
Shri Keshav Cements and Infra Ltd,SKCIL,"Cement","219.84863964000002","9.97055620538055","1.3240492769148364","1.043846153846154","137.7224157458","0.49574913994226744",,,"14.207545664832097","9.02420326360749","997.1876440756113","0","918.1189488243433","1.1576276562004428","2.122692307692308","8.29440952695997"
All E Technologies Ltd,ALLETEC,"IT Services & Consulting","219.30875136","33.20000000000001","1577.0000000000002","3.4744069912609237",,"1.5435510887772197",,,"34.519533369506235","24.826826196473558","0.1330376940133038",,"0","65.58089033659068","3.4744069912609237","2.5187918545852126"
MBL Infrastructures Ltd,MBLINFRA,"Construction & Engineering","218.93716415999998","-0.7787788321427315","-0.5276941601444922","0.5043372954757862","366.485513568","0.09975769107103197",,,"64.63150024921084",,"144.69657118263115","0","118.32050117163215",,"0.5089839276547012","-0.7963325571549534"
Rachana Infrastructure Ltd,RILINFRA,"Construction & Engineering","218.60875","8.15307820299501","2.0777385159010606","1.6167664670658686",,"0.6638847895781386",,,"113.05879196688639","5.662012518054889","57.835671342685366","0","43.40681362725451","4.2075996292863795","1.756381972896313","2.7373059169114566"
Ashapuri Gold Ornament Ltd,AGOL,"Precious Metals, Jewellery & Watches","218.5377612","3.3808049535603493","8.272727272727217","3.688622754491019","187.6886908978","1.8858744260926597",,,"35.682939167825985","3.122497998398698","5.362893237552638","0","4.2970608768313276e-17","26.606875934229958","11.504491017964074","2.299214888048851"
Eco Recycling Ltd,ECORECO,"Business Support Services","217.57085625","10.894439967767934","45.06666666666668","4.534653465346535","-92.9050567522","0.38234771798969985",,,"17.885508592661402","10.074515648286143","22.721774193548388","0","21.411290322580644","35.37142857142859","5.401980198019802","1.3592171717171717"
KBC Global Ltd,KBCGLOBAL,"Real Estate","216.99257265","4.272272272272271","0.8717320261437905","1.6936131623267265","861.0357571946","0.37364798426745327",,,"214.5175438596491","3.2635957668073647","64.06932607605816","0","33.48850533552962",,"3.224510947013862","0.702073374585765"
Asian Hotels East Ltd,AHLEAST,"Hotels, Resorts & Cruise Lines","216.5784924","3.66891042236852",,"1.6456820787160873","-55.3146505981","0.11510534266824776",,,"33.22396274343777","3.2495468541853216","20.481717173188102","0","16.5950692432031","10.706647461917859","1.6732900267481852","1.2798314268512943"
LGB Forge Ltd,LGBFORGE,"Industrial Machinery","215.573229015","-17.28813559322036","-3.3055555555555594","0.8374226094932355","132.1539321752","1.4232119085078059",,,"106.89285714285715",,"33.86727688787185","0","4.144419018560895",,"1.4459986241687688","7.304347826086954"
Uni-Abex Alloy Products Ltd,UNIABEXAL,"Iron & Steel","215.25525","38.85435168738896","29.82954545454544","0.9375869608427748","99.4260616445","1.481877758459275",,,"50.10514440433213","22.270297785696094","18.245294474802677","0","1.0473588342440796","35.64146951336792","1.801033591731266","4.797921478060047"
VTM Ltd,VTMLTD,"Textiles","214.8556116","5.063242326083603","16.012195121951216","9.824752475247525","112.2489703368","0.8035212586626708","87.32520535541038","17.48156652221719","25.61806526806527","4.873431816494691","1.6924268993923572","4.179778318464451","1.0072998654214753","37.711689384551846","12.965346534653465","1.800402887359409"
Shree Rama Multi-Tech Ltd,SHREERAMA,"Plastic Products","214.216148025","8.982729570345397","5.923611111111102","1.1391333784698712","115.0352322472","1.63474424605652",,,"47.578797291104436","6.851405622489951","240.58979456593767","0","204.50629555997344","5.343511450381668","2.237643872714963","5.434144991698948"
Dhunseri Tea & Industries Ltd,DTIL,"Tea & Coffee","214.088825125","-2.3042348401200083","-2.243213897937025","1.3943372999589658","916.9257861374","0.32156616376721886",,,"20.653551111877263",,"14.928922616502778","0","3.9506733646857617",,"1.8275885651757624","2.894830956044413"
Megasoft Ltd,MEGASOFT,"IT Services & Consulting","213.564268695","9.5797307179421","2.043119266055046","1.5018628912071534","-13281.992699402","0.14840591237489228",,,"219.46460473425637","7.7826314869823525","15.734417344173439",,"14.601626016260163","8.686669945892769","1.5018628912071534","-1.4837640821736253"
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","213.50680175","0.35211267605633906",,"1.1235955056179776",,"0.38414096916299556",,,"122.01548165137613","0.3231763619575263","0",,"0","2.8248587570621604","1.1235955056179776","32.29629629629627"
Nettlinx Ltd,NETTLINX,"IT Services & Consulting","213.310353552","2.262837249782418","1.3131313131313123","2.5095057034220525","237.5283614549","0.36603383906585113",,,"68.9919704861111","1.9895928986838063","31.307468042161922","0","27.2258353891007",,"2.8580481622306713","1.3469745688395207"
Aries Agro Ltd,ARIES,"Fertilizers & Agro Chemicals","213.01107282","18.894616487733014","2.085115483319075","0.943154204676732","211.76874353","0.952690258827257",,,"91.6331483329176","9.57685054219707","48.862004438835456","0","8.647025545062881","6.137869292748422","1.5290602716806758","3.853109607144286"
Ashnisha Industries Ltd,ASHNI,"Iron & Steel","212.256","1.8405889884763111","114.99999999999993","5.144246353322528","568.0543788503","0.3030689630732157",,,"123.00397567820394","1.6751638747268742","2.8609010194015125","0","2.7293653403485694","11.494252873563209","5.314424635332252","0.8730093915884034"
Neelamalai Agro Industries Ltd,NEAGI,"Agro Products","212.2475544","13.355272178801592","730.5","3.270446096654275","255.2565639001","0.2735813779564364",,,"8.76174611310439","12.729252886081463","0","0","0","260.22201665124885","3.7016728624535316","2.0963467048710602"
Pil Italica Lifestyle Ltd,PILITA,"Home Furnishing","211.5","7.158994634284109","5.0700000000000065","3.1418092909535447","286.8579337647","0.9952772433094281","98.06816220880069","15.935289042277827","22.25922671353251","5.815554026152794","16.07245543415756","3.7219010918432884","1.150086256469236","17.309875141884255","4.156479217603911","1.6686217008797657"
JK Agri Genetics Ltd,JK AGRI,"Seeds","211.42232798499998","-5.74768631271312","-1.1766381766381804","0.7147281854106592","270.675700736","0.6022017697019916","478.90927844943394","357.40021109192094","155.53172146051406",,"30.8940600122474","0.7621485246261289","8.557868952847521",,"1.4487343800064083","2.0829111008751724"
Precot Ltd,PRECOT,"Textiles","211.14","0.29056127052878394","0.04454897620365225","0.5188086947346207","165.4796309321","1.13671685571339",,,"45.958264832580696","0.17252834394221825","80.99162388543637","0","18.59632531748176",,"1.1556399704547853","33.65056022408963"
Rane Engine Valve Ltd,RANEENGINE,"Auto Parts","211.02905235","6.425485961123122","1.0151658767772531","0.6675114586141817","103.3838766629","1.519787884722578","132.02502615273195","98.59288243341113","67.79935964790548","3.0414903586743596","130.94602326912073","2.7646273637374863","42.31356093839405",,"1.1614990563494205","25.591577879249105"
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","210.242808","18.51471900089206","3.709562109025916","0.5884248210023867","78.1792968567","1.8861581151054183",,,"2.303693633342528","10.594691168963758","97.94150872348438","0","24.36299736412703","7.979867504086726","1.0807279236276852","63.33693843593996"
Bedmutha Industries Ltd,BEDMUTHA,"Iron & Steel","209.87656542","16.401008200504112","1.3758189398451468","0.9829395696554368","11.5589718322","1.5641693061958375",,,"29.867406268796366","9.421649400440499","108.14661610938757","0","48.609674824773066","4.113183686373705","1.2918483730291848","12.26173891665984"
SPML Infra Ltd,SPMLINFRA,"Construction & Engineering","209.62552327999998","4.69584720394882","1.0580978909669718","1.0210729119151083","364.7232327478","0.3300211991085503",,,"488.50827925464745","1.900229042274558","554.7219500244978","0","203.21839784419402","0.015776379927590806","1.0752286750054019","8.579867162843273"
Magna Electro Castings Ltd,MAGNAELQ,"Iron & Steel","209.44682695999998","29.057818496966696","69.02941176470587","2.2949256009156813","75.8332372078","1.694822888283379",,,"74.24318208884125","21.938680127126567","6.372110841527263","0","0","59.748866410882485","2.7340709652804276","3.951064580637572"
Scan Steels Ltd,SCANSTL,"Iron & Steel","209.35642780499998","9.4276324798028","2.139306059036764","1.0570262738853504","69.0801614064","2.165965598277939",,,"13.859137657506519","7.669030557308859","23.84502765426743","0","9.627480750460904","9.021316688258104","2.291998407643312","10.576980568011958"
Titan Biotech Ltd,TITANBIO,"Fertilizers & Agro Chemicals","208.6997435","24.420375698087657","38.47999999999999","1.9445105033690049","234.5796439306","1.1955925121861304",,,"49.732938193778274","20.124119656927686","19.535104364326376","0","9.430740037950663","65.35122336227309","3.6206896551724137","2.7624455801627863"
Aarvi Encon Ltd,AARVI,"Outsourced services","207.86304","18.081907724209394","9.909090909090885","1.991214667685256","74.3069330548","3.2573745489714683",,,"56.03713685364517","11.719642497143981","6.790579786672299",,"0","26.82926829268285","1.991214667685256","8.54071978932995"
Deep Polymers Ltd,DEEP,"Specialty Chemicals","207.525528","14.701857282502445","8.795321637426902","5.852713178294575","171.1227346207","1.6972680626820136",,,"94.44848435329683","13.354643935357844","85.8466569767442","0","85.8466569767442","17.61028134769017","7.877906976744187","2.7240151346539054"
Shree Vasu Logistics Ltd,SVLL,"Logistics","207.47727","23.33265761200082","1.3735083532219576","1.09353507565337","-228.3274251813","1.5876529737313896",,,"53.68912018853103","16.179364633117803","124.35988620199146","0","67.85206258890469","4.74198047419806","1.103622191655204","26.69462647444299"
Tips Films Ltd,TIPSFILMS,"Movies & TV Serials","207.19592598","47.68183751595067","21.420382165605098","3.7628390075014417","-2.7499370494",,,,"0","38.27680400637379","0",,"0","120.49504950495063","3.7628390075014417","2.988304093567252"
Sarveshwar Foods Ltd,SARVESHWAR,"Packaged Foods & Meats","206.225128","17.555793691469034","1.4012644105615462","0.8951133227073046",,"1.4649917022036427",,,"111.16751269035532","7.985419404060523","163.19393494741993","0","31.211787723159702","2.5267596496918516","1.754111106791587","3.775233455136013"
VETO Switch Gears And Cables Ltd,VETO,"Electrical Components & Equipments","205.86806535","15.64792176039119","7.36401673640167","1.619218357834349","304.1859683687","1.015271502928899",,,"129.41313322730196","11.40561207958006","21.42321395087193","0","1.6735420963810232","21.248688352570806","3.0799569738257437","1.81785187007874"
Maximus International Ltd,MAXIMUS,,"204.16928","25.9934676102341","5.7878787878787925","1.8185966913861953","76.4269082767","2.01291861273974",,,"67.66266785150079","17.597199189239007","18.809592603293847","0","4.88298179716845","35.35096642929811","2.0787221905305193","5.881533101045297"
