Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding","Promoter Holding Change – 6M ","Domestic Institutional Holding","DII Holding Change – 6M","Foreign Institutional Holding","FII Holding Change – 6M","Retail Investor Holding","Pledged Promoter Holdings"
Swastik Pipe Ltd,SWASTIK,"Iron & Steel","278.8936773","64.512863160559","-23.754254874996903","0","-11.590121240604825","0.3719094710362586","0.3719094710362586","13.431097313728882","0"
Swiss Military Consumer Goods Ltd,SWISSMLTRY,,"278.770280656","63.8572277895879","0.002436133492935255","0.0004069455596165783","1.552484725535685e-8","0.003815114621405422","1.455454430188824e-7","14.016431505375252","0"
Alliance Integrated Metaliks Ltd,AIML,"Building Products - Prefab Structures","277.53875","71.3529817007535","0","0","0","5.1850170075349835","2.3174174381054895","2.367593541442411","0"
Equippp Social Impact Technologies Ltd,EQUIPPP," IT Services & Consulting","277.32615525","96.88984819617009","-0.10770527926972306","0","0","0","0","2.7525610424731117","0"
Uravi T & Wedge Lamps Ltd,URAVI,"Electrical Components & Equipments","276.705","72.72727272727273",,"0",,"0",,"6.414545454545455","24.938181818181818"
Shri Dinesh Mills Ltd,SHRIDINE,"Textiles","275.96867805","49.78718283206995","0","0.06463613960120573","0","0","0","21.848247200023142","0"
Pasupati Acrylon Ltd,PASUPTAC,"Textiles","275.867009495","65.8738798117481","0","0.20719570674519522","0","0.03488153410447728","0.03249521577955292","23.440505353784257","0"
Prime Fresh Ltd,PRIMEFRESH,,"275.504856","57.57197107262603","-1.48040870770825","0","0","0","0","6.835131791651615","0"
Quest Capital Markets Ltd,QUESTCAP,,"275","75","0","0","0","1","0","8.194329999999999","0"
Ducol Organics & Colours Ltd,DUCOL,"Commodity Chemicals","274.1517","57.38301237964236",,"0",,"0",,"12.388651994497938","0"
Jay Ushin Ltd,JAYUSH,"Auto Parts","273.9350825","61.883426057704746","0.7840082805020003","0.023288911890283346","0","0","0","6.773347134170009","0"
Nandan Denim Ltd,NDL,"Textiles","273.8796192","64.86873262747694","0.13874708936356228","0","0","0.5583994546462404","0.04274797823291254","14.868756214482131","0"
Variman Global Enterprises Ltd,VARIMAN,,"273.191724","28.13720250178589","-1.865729310293176","0","0","0.30835487534754163","-0.047846592202504645","5.016902986416968","0.42538223156423294"
Birla Precision Technologies Ltd,BIRLAPREC,"Industrial Machinery","272.89862379699997","59.84470900208157","0","0.005529243346871681","0","0.011266848316124782","0","23.17855134038802","0.20427558968369128"
Synergy Green Industries Ltd,SGIL,"Industrial Machinery","272.77965","74.01701344656759","-0.14508138711960328","1.8039631988676574","-0.2342533616418967","5.114571832979476","-4.765541401273885","10.432200990799718","0"
Asahi Songwon Colors Lucky Laminates Ltd,ASAHISONG,"Specialty Chemicals","272.40362482","66.72791357314361","0","0","0","0.017518911516516727","-0.31552704945389354","17.00975171333258","0"
Star Paper Mills Ltd,STARPAPER,"Paper Products","271.58529","44.92687567872325","0","0.004298980994147363","0","1.7722501097169143","-0.4847789804816012","26.383083413685622","21.21145412551615"
Cochin Minerals and Rutile Ltd,COCHINM,"Diversified Chemicals","270.72225","51.99614303959132","-1.2161558109833948","0.6171647509578544","0","0","0","26.560114942528735","0"
Izmo Ltd,IZMO,"Software Services","270.65206904499996","28.619669996945095","0","0","0","1.2833667859630828","0.051248647190288876","37.17165265051387","0"
Ovobel Foods Ltd,OVOBELE,"Packaged Foods & Meats","269.870224","75.08079319636242","5.833688213884898","0.00631525766251263","0.0006014072892077385","0","0","16.530386914786124","0"
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","269.33282375","71.68860062307945","0","0","0","0","0","11.311282416612617","0"
Ashima Ltd,ASHIMASYN,"Textiles","269.28240959","73.48574438125816","0","0.002055201083660208","0","0","-0.3177500533000931","8.930344899473535","0"
Shreyans Industries Ltd,SHREYANIND,"Paper Products","268.54188375","50.52764104437396","0","0.09403561056236912","-0.007233508504797634","0.08641872610681722","-0.04847174049064887","18.070179499513547","0"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","267.1423666","74.22037287589112","0","0","0","1.5295015957233045","0.128803440794254","5.8858423843880106","0"
Suraj Ltd,SURAJLTD,"Iron & Steel","266.5549115","74.998627757418","0.2992802664892764","0","0","0","0","5.660446196655431","0"
Cosmo Ferrites Ltd,COSMOFE,"Electrical Components & Equipments","266.1036","63.65336658354115","0","0.21521197007481296","0","0","-0.04488778054862843","21.201704073150456","0"
Integra Garments and Textiles Ltd,ESSENTIA,"Textiles","265.07914174","20.8131240797943","-2.937842893402376e-7","1.0872586809666347","-0.20114285621844719","1.5097377989571577","0.9651023822314776","9.153457348899593","0"
Vertoz Advertising Ltd,VERTOZ,"Advertising","264.0582","56.32538011695907","0","0","0","0.8162489557226399","0.8159147869674185","20.68260651629073","0"
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","263.821216","65.9268564663124",,"0",,"16.09866736418954",,"3.665505658195435","0"
Exhicon Events Media Solutions Ltd,EXHICON,,"263.3392125","62.24578333543851",,"9.869058144920213",,"2.6272577996715927",,"11.031114479390341","0"
Diksat Transworld Ltd,DIKSAT,"TV Channels & Broadcasters","263.143125","71.48719921905618","0","0","0","0","0","0.8436758513071546","0"
Mangalam Global Enterprise Ltd,MGEL,"Commodity Chemicals","263.129549375","74.98998738214215",,"0",,"0.08017862322993233",,"7.101817980681517","0"
Markolines Pavement Technologies Ltd,MARKOLINES,,"262.6866023","72.18254906968565","-0.9798498182914415","0","0","0","0","12.980753127564434","0"
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","262.49157993","74.99997933743245","0","0.005785518912282773","0","0","0","16.198527271365798","0"
Prabhat Technologies (India) Ltd,PTIL,"Technology Hardware","262.3037865","70.12519851672062","0","0","0","0","0","3.0571878534433585","32.551474242633546"
Panasonic Energy India Co Ltd,PANAENERG,"Batteries","262.2375","58.05525333333333","0","0.0019733333333333334","0","0","0","25.24189333333333","0"
Lakshmi Mills Company Ltd,LAKSHMIMIL,"Textiles","262.21887225","64.43145712026454","0.45762346344619687","2.8412048019552874","-0.5779598878585293","0.002875422327654374","0","17.648479620444252","0"
Growington Ventures India Ltd,GROWINGTON,,"262.14802706","43.12227526096415","-0.0000745884722732626","0","0","0","0","6.284728176202968","0"
Take Solutions Ltd,TAKE,"IT Services & Consulting","261.84318","53.40987940568092","0","0.000446820879581435","-0.000005407816999472765","0.13359200724647477","-0.2769971744156178","37.70893371368313","0"
Generic Engineering Construction and Projects Ltd,GENCON,"Construction & Engineering","261.46855967","43.30399193803767","-11.198092173171943","0","0","3.4427680449845037","-2.0603173641582093","9.12717213118077","0"
Zodiac Clothing Company Ltd,ZODIACLOTH,"Apparel & Accessories","261.106887265","71.40468598623275","1.4253879130988167","0","0","0.04019817558219935","0.032447624895273974","11.691386807050334","0"
Tips Films Ltd,TIPSFILMS,"Movies & TV Serials","260.69164023","74.97574537010692","0","0","-0.03391252973129525","0.07990032584713083","-0.721578130906066","14.485022274471268","0"
PG Foils Ltd,PGFOILQ,"Packaging","260.07975","51.62632208222202","-5.157247696728817","0","0","0.004598546859192495","-0.0009001884316906022","14.490067138784143","0"
Airan Ltd,AIRAN,"IT Services & Consulting","260.0416","72.41696368581026","0","0","0","0","0","19.85253399456087","0"
Scooters India Ltd,SCOOTER,"Three Wheelers","259.809503135","93.87179121245349","0","3.880799229949999","3.851694905786495","0","0","1.8462797827327828","0"
India Gelatine & Chemicals Ltd,INDGELA,"Commodity Chemicals","259.436334","61.43691045218054","0.011279838698314393","0.011110641117832016","0","0","0","23.41044513063463","0"
Alankit Ltd,ALANKIT,"Investment Banking & Brokerage","259.3646055","52.024943210688015","-2.834644318804891","0.012914252480761102","-0.00737141164040447","0","-0.0007834463384726013","22.374568541504402","0"
IL & FS Investment Managers Ltd,IVC,"Asset Management","259.0770105","50.419313604052874","0","0.0056510031406279485","0","0.004776572022394863","-0.00009871582179615986","31.26540691266777","50.419313604052874"
Caprihans India Ltd,CAPRIHANS,"Commodity Chemicals","258.542219135","50.99999840109286","-20.66282923877325","0.01649158506593322","-0.01903460880186198","0","0","14.024121113104332","0"
Modern Insulators Ltd,MODINSU,"Electrical Components & Equipments","258.2542842","60.20264975956593","0","2.7186083459365897","-0.10403678948920225","0.3113276585093724","0","24.525283228583124","0"
Standard Capital Markets Ltd,STANCAP,"Consumer Finance","256.7115239","17.8808029799255","9.519862003449914","0","0","0","0","36.44618884527887","0"
Greenchef Appliances Ltd,GREENCHEF,"Home Electronics & Appliances","256.572036","73.51649031619331",,"8.800335512791426",,"3.760768379294461",,"11.907953990745897","0"
SPEL Semiconductor Ltd,SPELS,"Electronic Equipments","255.997926093","59.17236131239974","0","0.01886487939064618","0","0.019515392473082257","0","29.97829042689986","0"
Trans Financial Resources Ltd,LASTMILE,,"255.9183192","68.49595165675034","0.2036665454936326","0","0","0","0","10.277809725471188","0"
Kinetic Engineering Ltd,KINETICENG,"Auto Parts","255.7111725","54.13135109299927","1.5547910859666416","0.01644655749251629","-0.000761250609629345","0.0012879531104570724","-0.0018598808586720462","17.51893442004377","0"
Vijay Solvex Ltd,VIJSOLX,"Agro Products","255.26871161999998","67.20306953849152","0.7332418486078609","0","0","0","-0.025177562730709726","9.689300754108613","0"
Bharat Road Network Ltd,BRNL,"Roads","255.208","53.7579511614056","0","0.28231089934484815","0","0.0000011911852293031567","-0.00020250148898153664","6.380029779630733","11.911137581893986"
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","254.47194780799998","72.88413194680993","0","0","0","0","0","4.971127870465536","0"
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","253.99862625","74.8935802561255","0","0.009523427491372112","0","0","0","8.030423353520009","0"
Jay Shree Tea and Industries Ltd,JAYSREETEA,"Tea & Coffee","253.97750696","50.42694156777071","0","0.8114071417846317","-0.0005125099523892729","4.848067117195235","-0.15101036489046393","24.568622450817053","0"
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","253.49852118","55.4317434854868","-16.78107753780605","0","0","1.9449202098102747","-0.6528201843764663","15.937405268456247","5.498684858245136"
Saraswati Commercial (India) Ltd,ZSARACOM,"Specialized Finance","253.14600312","72.32058940042411","0","0","0","0","0","7.941817292082554","0"
MK Exim (India) Ltd,MKEXIM,"Textiles","252.2953125","41.93408394180926","0.014863534176839721","0","0","0.2601118480946807","0","14.8293926388347","0"
Bhartiya International Ltd,BIL,"Apparel & Accessories","251.95514255999998","57.35704931110337","0","0.0016383868803221463","0","8.641687984127962","8.641687984127962","11.259133904458615","0"
DHP India Ltd,DHPIND,"Industrial Machinery","251.895","73.42463333333333","0","0","0","0","0","20.7745","0"
Bharat Parenterals Ltd,BPLPHARMA,"Pharmaceuticals","251.83318426","73.8394393719048","0","0.008658509427211894","0","0","0","12.200255391394064","0"
Rajnandini Metal Ltd,RAJMET,"Metals - Diversified","251.5968","73.23893229166667","0","0","0","0.0005931712962962963","-0.03561197916666667","4.187676866319444","0"
Kanpur Plastipack Ltd,KANPRPLA,"Packaging","251.1610686","66.73478594205982","0","0","0","0","-0.00023291826367074155","14.47515269888448","0"
Abans Enterprises Ltd,ABANSENT,"Commodities Trading","251.095968","74.55884596283123","0","0","0","13.100109994597764","0.5222521135823275","3.6055919464226522","0"
SAH Polymers Ltd,SAH,"Commodity Chemicals","250.09222","60.45898588928515",,"0",,"11.803826174600713",,"9.316506435106218","0"
Fourth Dimension Solutions Ltd,4THDIM,"IT Services & Consulting","249.99254065","90.97557318456734","-7.188073013409735","0","0","0.0029325514997121174","0.0029325514997121174","4.9279919224661874","0"
PVP Ventures Ltd,PVP,"Real Estate","249.97871780999998","59.38932520361182","1.8544498789770572","0.1804175187196509","-0.0018045086964027512","0.9903206247667887","0.9901206677787611","11.226971206137334","0.4040343949470392"
QMS Medical Allied Services Ltd,QMSMEDI,"Hospitals & Diagnostic Centres","249.81075","73.66857142857143","-26.330365448504992","0","-0.00106312292358804","0.7058823529411765","0.7058823529411765","9.943529411764706","0"
Sarveshwar Foods Ltd,SARVESHWAR,"Packaged Foods & Meats","248.755236","57.84335386229943","-10.359778769827962","0","0","2.499378607528515","1.5875937887457479","9.8001947029744","0"
International Travel House Ltd,ITHL,"Hotels, Resorts & Cruise Lines","248.549005","61.691175182938274","0","0.006266808430796173","0","0","0","22.16410031896929","0"
Nile Ltd,NILE,"Metals - Lead","247.986959","50.43109364069422","0","0","0","0","0","32.508577900662914","0"
Emami Realty Ltd,EMAMIREAL,"Real Estate","247.49903405999999","63.45581977581638","0","0.09716496103241397","0","0.09248520943500284","-0.04161305937664071","21.442500267348315","0"
Harrisons Malayalam Ltd,HARRMALAYA,"Agro Products","247.025595925","54.119094108202994","0","0.04613824513740013","-0.0026550487513007717","0.10712308941472702","-0.18607556973146888","30.196833935641077","0"
Bambino Agro Industries Ltd,BAMBINO,"FMCG - Foods","246.95276640999998","74.96179849131822","0","0.0012486193391657175","0","0","0","15.512522028766693","0"
Veefin Solutions Ltd,VEEFIN,,"246.04997298","39.841137163208806",,"0",,"0",,"15.247353859311122","0"
Videocon Industries Ltd,VIDEOIND,"Home Electronics & Appliances","245.507931654716","39.946212520149146","0","4.63708281025582","-0.8393405616759306","0.839340561675931","0.839340561675931","26.13625217749118","39.844823074286786"
Vital Chemtech Ltd,VITAL,"Commodity Chemicals","244.30122","73.43086538822851","-26.56913461177149","1.8086851960870274","1.8086851960870274","3.622380600473465","3.622380600473465","12.886276621950557","0"
Raghuvansh Agrofarms Ltd,RAFL,"Agro Products","244.1905995","21.10584809797316","0","0","0","0","0","21.95564524587688","0"
Ashapuri Gold Ornament Ltd,AGOL,"Precious Metals, Jewellery & Watches","242.986392","62.17273367308569","0","0","0","4.320241933548279","0","2.4359364124390965","0"
SBI-ETF Nifty Bank,SETFNIFBK,"Equity","242.866097175",,,,,,,,
Nitin Castings Ltd,NITINCAST,"Metals - Iron","242.74789595","71.39078798676607","0","0","0","0","0","8.921426945945893","0"
Industrial Investment Trust Ltd,IITL,"Asset Management","241.258785","41.83189304381186","-16.14024586215003","2.7066532727502546","-4.527188153187054","2.807400360571326","-1.0839149436696087","4.488846903543844","0"
Panchmahal Steel Ltd,PANCHMAHQ,"Iron & Steel","241.24547020500003","74.90110376018781","0","3.9334105203867695","0","0","0","4.011231801275677","4.272806072271843"
Mangalam Seeds Ltd,MSL,"Seeds","241.12426968000003","74.8443692704604","0","0","0","0","0","5.717340315139364","0"
Kaira Can Co Ltd,KAIRA,"Packaging","240.930299575","45.421972752303624","-0.2943176309708093","0","0","0","0","4.208828878263764","10.340048561324668"
Alpine Housing Development Corporation Limited,ALPINEHOU,"Real Estate","240.7743822","73.69398549743221","0","0.2084009500575514","0","0","0","10.206271853119098","0"
Rachana Infrastructure Ltd,RILINFRA,"Construction & Engineering","240.19055","66.02810534802472","-17.416628492279457","0","-16.555266159695815","0","0","3.0180059123891425","0"
Indo Thai Securities Ltd,INDOTHAI,"Investment Banking & Brokerage","240","72.17896999999999","0","0","0","0","0","14.727","0"
Commercial Syn Bags Ltd,COMSYN,"Packaging","239.9529132","58.65777103638848","0","0","0","0","0","5.985848088465716","0"
Ginni Filaments Ltd,GINNIFILA,"Textiles","239.391931675","69.72240242899991","0","0.004518385362579701","0.004331578732602246","0.07175009149146588","-0.07481255268165882","18.20393598066738","20.665483441256"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","238.93626015","51.28638724260428","0","0","0","0.05781853838367434","-0.0057681264892853815","27.323055526282275","15.865647689064138"
Riddhi Corporate Services Ltd,RIDDHICORP,"IT Services & Consulting","238.348695","68.27563832476616","-2.9531089279810914","0","0","1.2640094379371365","-0.054671880744182166","3.784579084857167","0"
Par Drugs and Chemicals Ltd,PAR,"Pharmaceuticals","238.27927614","74.20687617252554","0","0","0","0","-0.00008127018141780058","16.87676092165587","0"
Manomay Tex India Ltd,MANOMAY,"Textiles","238.243302","56.14160770824105","-2.285038799538178","0","0","0","0","7.007732120838385","0"
Indian Terrain Fashions Ltd,INDTERRAIN,"Apparel & Accessories","238.067806875","34.239157981910154","5.121101616005472","0","0","6.4321711851784364","-0.43097643215582515","29.293791825711757","17.2638498625645"
MEP Infrastructure Developers Ltd,MEP,"Roads","237.56263604499998","42.3598712408369","-1.6408093734326314","5.138922832413547","-0.11135698963615237","4.006429661437629","-0.3246643886599667","13.25218769631623","38.51472768961377"
K M Sugar Mills Ltd,KMSUGAR,"Sugar","237.3604386","56.51782926053289","0.002173909026481624","0.0005271729389195694","0","0","0","29.50722591056082","0"
Priti International Ltd,PRITI,"Home Furnishing","236.79171464","66.7656410784289","-7.825120628245486","0.2151680014541914","0.2151680014541914","0","-0.00038545567799341026","17.732175740961136","0"
ICICI Prudential Nifty Low Vol 30 ETF,ICICILOVOL,"Equity","235.24006723000002",,,,,,,,
Super House Ltd,SUPERHOUSE,"Footwear","234.226125","54.88321088435374","0","0.010430839002267574","0","0.7200453514739229","-0.05867573696145123","27.055673469387752","0"
Murudeshwar Ceramics Ltd,MURUDCERA,"Building Products - Ceramics","233.665803","72.64916563336399","0","0.005719707303511588","0","0.03758021022870857","0.03556271347074266","16.224727993252824","0"
Aaron Industries Ltd,AARON,"Heavy Electrical Equipments","233.62202114000002","74.97302602096647","0","0","0","0","-0.00009956253218981119","12.570844964311313","0"
Shri Bajrang Alliance Ltd,SHBAJRG,"Iron & Steel","233.595","63.96533333333333","0","0","0","0","0","15.90911111111111","0"
Raj Television Network Ltd,RAJTV,"TV Channels & Broadcasters","232.57178111999997","71.4221838608586","0","0","0","0","-0.000038525740125698706","3.387406521144159","0.38525740125698704"
Aban Offshore Ltd,ABAN,"Oil & Gas - Equipment & Services","232.29398554000002","45.99676420877513","0","1.865160585164585","0.00007710057562770878","0.12288461078164513","0.0340150606208416","45.89185773888376","8.909399850318655"
Graviss Hospitality Ltd,GRAVISSHO,"Hotels, Resorts & Cruise Lines","232.078473285","74.91717673508049","0","0","0","0","0","3.1734195264873852","0"
Uday Jewellery Industries Ltd,UDAYJEW,"Precious Metals, Jewellery & Watches","231.670388","73.75747324254492","0.04563638923070812","0","-0.000004540934251812968","0","0","5.739822631108124","0"
Latteys Industries Ltd,LATTEYS,"Industrial Machinery","231.1332165","72.0849296448916",,"0",,"0",,"6.043917101806957","0"
RRIL Ltd,RRIL,,"230.307151","69.91130253701937","0.4331040506857846","0","0","0","0","6.243004022050536","0"
Sejal Glass Ltd,SEJALLTD,"Building Products - Glass","229.8255","90.49573267326733","0","0","0","0","-0.00009900990099009902","6.474188118811881","0.13403960396039602"
Essar Shipping Ltd,ESSARSHPNG,"Logistics","229.74343992","74.36648329088011","0","0.032327891506222034","0.000033820334555387244","0.002972324259782068","-0.0002995515346334329","12.583682620085668","0"
Suraj Products Ltd,SURAJ,"Iron & Steel","229.368","73.7","0","0.023684210526315787","0","0","0","17.822087719298246","0"
Shera Energy Ltd,SHERA,"Metals - Diversified","228.453178675","63.50676510235692",,"1.5183198676060181",,"8.19717200198856",,"13.75354693343927","0"
Atam Valves Ltd,ATAM,,"228.31146","68.25919605612438","0","0","0","0.013850967007963594","-0.5834186575654152","11.07207053469852","0"
Shree Rama Multi-Tech Ltd,SHREERAMA,"Plastic Products","228.23028855","61.570682801469914","19.057449558988132","0.007224952527011998","-0.00001018902186762996","0","-0.0016071089677389418","16.0069860937833","0"
Maral Overseas Ltd,MARALOVER,"Textiles","227.46384","74.94658620025055","0","0.003131926375638431","0","0.09497687192830298","-0.008063505830201406","12.9440228389708","35.027175484244"
DRS Dilip Roadlines Ltd,DRSDILIP,"Logistics","227.4422853","72.11568433005013","0","0","0","0","0","3.505522989923985","0"
All E Technologies Ltd,ALLETEC,"IT Services & Consulting","227.18448","49.9543630797315",,"1.3389999176000051",,"7.130768791952689",,"12.561215669309805","0"
Dhunseri Tea & Industries Ltd,DTIL,"Tea & Coffee","225.9096805","68.8968764665222","0","2.0409373293766397","-0.0002855123333240783","0","-0.00047585388887307994","17.93011743027099","0"
Calcom Vision Ltd,CALCOM,"Electrical Components & Equipments","225.54720835","64.19245889105682","-2.9797034047635833","3.197468083404013","-0.6131912748318324","7.603676221692416","0.6428899305975406","16.60808252695006","0"
Ashnisha Industries Ltd,ASHNI,"Iron & Steel","225.423","27.110212121212125","-8.795575810537425","0.0009595959595959595","-0.002187387375305345","0","0","8.553082828282827","0"
Mitsu Chem Plast Ltd,MITSU,"Commodity Chemicals","225.093627","73.02569454798468","0","0.3767871046833325","-0.6934960157712506","0","0","15.77402547918427","0"
Hemant Surgical Industries Ltd,HSIL,,"224.46","73.5632183908046",,"6.988505747126436",,"2.4061302681992336",,"11.003831417624522","0"
MOS Utility Ltd,MOS,"Online Services","224.420274","64.6735472749668",,"1.3410553094681632",,"8.097664117458478",,"10.853965894364785","0"
Investment & Precision Castings Ltd,INVPRECQ,"Auto Parts","222.375","51.912519999999994","0","0","0","0","0","0","0"
Ajanta Soya Ltd,AJANTSOY,"Agro Products","221.16725652","47.20633142481411","0.5752979604758721","0.24422551895748407","0","0","0","30.86892398008573","0"
Aries Agro Ltd,ARIES,"Fertilizers & Agro Chemicals","220.29350266","52.658777966338775","0","0","0","1.777752794663381","1.2210770574344454","34.54769981004033","0"
Magna Electro Castings Ltd,MAGNAELQ,"Iron & Steel","220.02708696","53.381863961755194","0","0.04962070875384915","0","0","0","33.028843336553166","0"
Premier Polyfilm Ltd,PREMIERPOL,"Home Furnishing","219.74971255","67.4704316467603","0","1.4262361090856408","0","0","-0.0005250973876643645","10.946008293197195","0"
Asian Hotels East Ltd,AHLEAST,"Hotels, Resorts & Cruise Lines","219.69099768","65.6336949250091","0","0.2282656368698594","0","0.17599777372907782","-0.014781661671590784","8.493533543499723","0"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","218.82109875","89.99551282986144","-0.006945285480597363","0","0","0","-0.00004227197492764623","3.3448334241123994","0"
Ambalal Sarabhai Enterprises Ltd,AMBALALSA,"Pharmaceuticals","218.78806008","30.77398106431439","0.0020226195151487047","0.005789911476598892","0.0000326228954056736","0","0","44.98949777652784","0"
Neelamalai Agro Industries Ltd,NEAGI,"Agro Products","217.6594938","72.45049528825102","0","0.6832116412833447","0","0","0","18.986371133423997","0"
Eco Recycling Ltd,ECORECO,"Business Support Services","217.57085625","73.34629406506276","0.199836760076181","0.0045603534273906225","0","1.891582779483592","0","13.56722245974063","0"
DE Neers Tools Ltd,DENEERS,"Industrial Machinery","217.52676","67.03151143335192",,"2.9141104294478524",,"0.7389849414389291",,"13.479503625209146","0"
Seacoast Shipping Services Ltd,SEACOAST,,"217.08804","44.55371797727779","-8.32383455855053","0","0","0","0","35.48280002970223","0"
Total Transport Systems Ltd,TOTAL,"Logistics","215.94016846999997","48.15102623412342","-4.296408408683789","0","0","0.031003958399384683","-0.038896782548469365","16.246030795735813","0"
JK Agri Genetics Ltd,JK AGRI,"Seeds","215.87381246500001","73.10899396868166","0","0.008238150703380638","-0.00019409255583881235","0","0","15.500727523596803","0"
Almondz Global Securities Ltd,ALMONDZ,"Investment Banking & Brokerage","214.69122907","60.10251432810403","0.29769788773538153","0","0","12.856458345108186","-0.1998727678501595","8.855112699197184","0"
LGB Forge Ltd,LGBFORGE,"Industrial Machinery","214.3822167","73.81844158345248","-0.004156128310057738","0.006725371265367647","0","0.003988203933894672","-0.0003736317369648695","20.63007089897303","0"
VTM Ltd,VTMLTD,"Textiles","214.2924252","74.9975141445177","0","0","0","0","0","16.797832831190526","0"
Bedmutha Industries Ltd,BEDMUTHA,"Iron & Steel","214.07087034","57.04581630655503","0","0","0","0","-0.00003099440848473172","7.051813724596828","54.2281425261757"
Mercantile Ventures Ltd,MERCANTILE,"Real Estate","213.76375245","72.75073280086406","3.3192100712489037","0.00008935097639843101","0","0","0","9.134973987026864","0"
Rane Engine Valve Ltd,RANEENGINE,"Auto Parts","213.741972975","58.31572661658687","3.1979053719716077","0.5871347599784642","-0.04504340007887775","0","-0.00014883184858681183","19.590515111366372","0"
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","213.50680175","26.74209886149447","0","0.7022609995140354","0","0","0","8.658316315208445","0"
MBL Infrastructures Ltd,MBLINFRA,"Construction & Engineering","212.65188672","68.48567276610147","0","0.00022624299620415802","0","0","-0.00001909223596659561","13.516736979553285","1.888222137096306"
Titan Biotech Ltd,TITANBIO,"Fertilizers & Agro Chemicals","211.715994","55.87708895531057","0","0","0","0","0","30.573556639277804","0"
Uni-Abex Alloy Products Ltd,UNIABEXAL,"Iron & Steel","211.591625","63.62415189873418","0","0.02562025316455696","0","0","0","24.217215189873418","0"
Pil Italica Lifestyle Ltd,PILITA,"Home Furnishing","211.5","50.092000000000006","0","0.6493821276595745","0","0.005739574468085106","0.003233191489361702","31.037098723404256","0"
Batliboi Ltd,BATLIBOI,"Industrial Machinery","211.4022622","74.27883574464418","-0.6294197319504207","0.002762505916079076","-0.00002340876396053843","0","0","12.258516408629045","0"
TRF Ltd,TRF,"Industrial Machinery","211.2847104","35.27936076107709","1.154547913284766","0.024097442730524922","0.0007886098733036542","3.3833091435092437","3.162152392925932","40.28049611232621","0"
Dangee Dums Ltd,DANGEE,"FMCG - Foods","210.94575","64.44520214320507","0","0","0","0","-0.7794966715375873","11.594418574443903","0"
Indian Infotech and Software Ltd,INDINFO,"Consumer Finance","209.162616","12.160148649125711","-4.245621299745077","0.0036307061678746647","-0.2136547766260487","0","0","56.869000422140445","0"
Future Consumer Ltd,FCONSUMER,"FMCG - Foods","208.58642175","3.4894963512157764","0","0.025550433077790126","0","8.178470041693714","-1.1130266106255018","35.86655862534279","0.3175659482037338"
VETO Switch Gears And Cables Ltd,VETO,"Electrical Components & Equipments","208.3530095","50.07740274565124","0","0","0","0","-0.0000627780708874282","34.15467627310658","0"
Deepak Spinners Ltd,DEEPAKSP,"Textiles","208.09625676","45.6713719481323","0","0.014187617047840644","-0.0695471423913757","0","0","25.00525776396479","0"
Nettlinx Ltd,NETTLINX,"IT Services & Consulting","208.03984952000002","60.78826390318185","2.1378930504998266","0.006617962871904696","-0.00036082301475703037","0","0","10.394395842860442","0.3143532364154731"
Indrayani Biotech Ltd,INDRANIB,"Software Services","207.65637386400002","44.892870557421126","0","17.025597659311345","-2.1436494118477505","0","0","12.037373676461685","0"
Intrasoft Technologies Ltd,ISFT,"Retail - Online","207.12739267999999","47.681581147782346","0","0.010399358443756373","0","0.07482514890700163","-0.035128381166083064","12.90073676603575","0"
CG VAK Software and Exports Ltd,CGVAK,"Software Services","206.401674","53.8663221258564","0.22904043404221142","0","0","0","0","24.309274880202764","0"
ABM Knowledgeware Ltd,ABMKNO,"Software Services","206.1626754","66.92728299887011","0","0","0","0.34113747487776347","-10.221675615682274","11.836597974222835","0"
R & B Denims Ltd,RNBDENIMS,"Textiles","205.7219136","73.78998374240282","0","0","0","0","0","5.860896648785596","0"
RDB Rasayans Ltd,RDBRL,"Packaging","205.580254","69.83489511594824","0","0","0","0","-0.14112493508252985","12.881065549709847","0"
SPML Infra Ltd,SPMLINFRA,"Construction & Engineering","205.46239957","40.7383726293351",,"2.3386167883058175",,"0",,"18.16592233815699","12.25162127118245"
Competent Automobiles Company Ltd,COMPEAU,"Retail - Speciality","204.87691","74.91547347868533","0","2.9209241783273674","0","0","0","11.61122681418809","0"
Lancor Holdings Ltd,LANCORHOL,"Real Estate","204.849","62.078182716049376","0","0","0","0","-0.24691358024691357","11.811234567901234","0"
Deep Polymers Ltd,DEEP,"Specialty Chemicals","204.1397064","62.79286495779931","0","0","0","0","0","16.056975270049666","0"
Shree Vasu Logistics Ltd,SVLL,"Logistics","203.63616","72.99843014128729","0","0","0","0","0","2.2762951334379906","0"
