Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Invested Capital","EV / Revenue Ratio","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector PB","Sector Dividend Yield","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio"
Noida Toll Bridge Company Ltd,NOIDATOLL,"Roads","129.40552639","-3.6773380616652456",,,,"181.28552639000003","0.5364429377700184","6.756821706671638","133.29818116911767",,"29.670298918166946","5.199201697435677","0.6796423106764077","40.413738273540055","95.15112234558823","-55.329769388522735","0.47710624337278323","-90.82347115696436","-112.5479904562535","-109.09922768533613",,"4.82316535184495","51.35139936111111","4.82316535184495","32.110828431708",
Likhami Consulting Ltd,LIKHAMI,"Outsourced services","129.2505","760.2970588235294",,,,"129.14049999999997","3.7584545983701974","208.29112903225803",,"561.4804347826087","538.0854166666666","7.03938004682387","2.645096975614992","26.239576758295822",,"62.893127066174344","3.761655995343422","-46.56268065764313","3737.302481270334","2797.5202832993723",,"208.46854838709675",,"208.46854838709675","10409.119442035362",
Compuage Infocom Ltd,COMPINFO,"Technology Hardware","129.08093632","-1.1287245218607878",,,,"598.19093632","0.7463206611438268","0.15971051331875574","4.247308550979835",,,"7.03938004682387","2.645096975614992","26.239576758295822","0.9165076421471173","-79.77065627217262","0.5210549239898278","-92.59799981640535","-108.53528402951694","-104.30161100637393",,"0.034463214581881584","0.8860580472267985","0.034463214581881584","-85.48637460092336",
HDFC SENSEX ETF,HDFCSENSEX,"Equity","128.966509",,"0","0","0","128.966509",,,,,,,"0",,,,,,,,,,,,,
Capital Trade Links Ltd,CTL,"Consumer Finance","128.6678","51.46712",,,,"141.0278","2.9715086388537717","8.37457244655582",,"37.707967914438505","37.407904509283824","2.356395732210513","1.0978206063663256","15.462357448790888",,"-7.001194658472509","4.07176582278481","72.79635025332202","95.57554571823977","232.85428933105268",,"7.640605700712589",,"7.640605700712589","26.730789615307803",
Motor and General Finance Ltd,MOTOGENFIN,"Real Estate","128.38063485","-49.000242309160306",,,,"131.03063484999998","1.6581958345988357","14.558959427777776","118.04561698198195",,,"2.9448967889855644","1.1899904553620442","53.25841422911162","115.65822959459459","-42.73706410995688","1.686334360304742","-42.73706410995688","-192.00469638162124","-192.00469638162124",,"14.264514983333335","115.65822959459459","14.264514983333335","67.26284636484537",
Arvee Laboratories (India) Ltd,ARVEE,"Specialty Chemicals","128.0524","31.156301703162995",,,,"126.5524","4.67500554118951","2.018379585326954","76.23638554216869","19.320977099236636","14.664241019698721","2.8765341010688186","3.333165938742793","20.57991125317835","77.14000000000001","-20.499931290570068","5.34888888888889","85.94908667696419","-6.224497815318404","51.39181758303858",,"2.0423030303030303","31.85383084577115","2.0423030303030303","-49.69291452694987",
Sharat Industries Ltd,SHINDL,"Packaged Foods & Meats","127.23225","19.45447247706418",,,,"210.77224999999999","1.3212904338014042","0.6272796940567245",,"11.921507352941166","9.61552235401459","9.928239214782378","1.5282956103833698","47.84176145098868",,"-57.878961358684656","1.8083037237066515","-81.78625953115404","-30.23957612120836","-59.335793902583944",,"0.3786561411862742","69.90782967032966","0.3786561411862742","-70.4973465035663",
Sotac Pharmaceuticals Ltd,SOTAC,"Pharmaceuticals","127.075","55.734649122807184",,,,"134.435","9.277777777777779","1.714513454916465",,"22.78559322033901","16.43459657701713","4.871098330521277","0.809090109952581","37.97941699676498",,"315.33908772035136","17.89788732394366","267.43022024004864","65.04579181504981","46.74961737183738",,"1.620647876546359","35.39693593314763","1.620647876546359","-58.22960922433888",
Vaishali Pharma Ltd,VAISHALI,"Pharmaceuticals","126.51878322","19.140511833585478",,,,"145.96878321999998","3.094525826160695","2.0304462820976488","317.3234417826086","13.440956097605891","12.84936472007042","4.871098330521277","0.809090109952581","37.97941699676498","275.04083308695647","11.380877618123158","4.799650349772382","-1.4667735262336334","-43.319622873041","-49.60293404394324",,"1.7598940495201","95.84756304545455","1.7598940495201","-54.6406944802408",
Homesfy Realty Ltd,HOMESFY,"Real Estate","126.33252","50.9405322580646",,,,"124.61252","12.767676229508195","2.3305128109220123","109.30922807017545","28.385539863325768","27.569141592920378","2.9448967889855644","1.1899904553620442","53.25841422911162","110.81800000000001","349.6728905832014","13.242402515723269","349.6728905832014","-4.352142294503472","-4.352142294503472",,"2.362680381522349","88.9665633802817","2.362680381522349","-72.29568294992536",
Sunrise Efficient Marketing Ltd,SEML,,"126.175","15.791614518147679",,,,"139.005","6.563031161473088","1.42233705105904",,"11.830212765957443","11.60308848080133","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"6689.741912909891","15.811403508771928","6689.741912909891","305.25697745351505","303.1281432399838",,"1.2910569937583136",,"1.2910569937583136","141.03720733126227",
Amarjothi Spinning Mills Ltd,AMARJOTHI,"Textiles","126.1575","12.23642095053347","1.1771000535045482","0.5451146775517864","0.6309732065323945","224.41750000000002","0.8293023169875466","1.0612261786541828","22.04494106090373","9.75304215558453","7.046075353218212","6.227419483210649","0.6319853759527617","62.005469627004246","12.392681728880156","-94.54929461785217","0.735269262151766","-88.19303462478995","-75.67767197294857","-80.26557814311862",,"0.5965739821251241","10.400453421269578","0.5965739821251241","-71.5286125990557",
Cambridge Technology Enterprises Ltd,CTE,"IT Services & Consulting","126.14703130999999","15.478163350920283",,,,"125.87703130999999","1.0397045619063352","0.6807107468635085",,"9.697768205701093","5.798112911561497","7.03938004682387","2.645096975614992","26.239576758295822",,"-79.44313410967881","1.4773045006441035","-79.01371298583807","-39.374164746812355","-41.01214553307627",,"0.6821708377136059","19.67972407332293","0.6821708377136059","-82.07096623084388",
Vels Film International Ltd,VELS,"Movies & TV Serials","125.853","88.00909090909087",,,,"176.05300000000003","2.527318403674993","2.876683006535948",,"24.316712707182322","18.6694591728526","8.389482910929395","0.4340510213770647","-62.232263327495986",,"133.15934925616736","6.766290322580647","-19.347945583560755","-9.609443077877406","241.42036012083452",,"2.0564215686274507","3.7378378378378376","2.0564215686274507","-13.776406097742695",
Facor Alloys Ltd,FACORALL,"Iron & Steel","125.34585455499999","14.851404568127906",,,,"123.835854555","0.6945364809590578","0.37972480852140317",,"137.59539394999513","43.604174139084016","2.8765341010688186","3.333165938742793","20.57991125317835",,"-61.717724331316795","0.7660790524080184","-73.36798294435758","-37.39793432160403","-27.835429485468435",,"0.38435500599472583",,"0.38435500599472583","-57.62821449443031",
Capital Trust Ltd,CAPTRUST,"Consumer Finance","124.9558375","-2.7372582146768876",,,,"275.52583749999997","0.8388924537206185","3.170243211368082","17.752953447164945",,,"2.356395732210513","1.0978206063663256","15.462357448790888","8.051278189432988","-76.31747305176731","1.0368918554476803","-55.996701179093485","-110.40160726124111","-117.70272239367311",,"1.4377613335634565","7.868755510075567","1.4377613335634565","-76.15259362698674",
Tara Chand Logistic Solutions Ltd,TARACHAND,"Business Support Services","124.807571","13.34840331550803",,,,"215.677571","1.4272885381510156","1.4820145056002199","19.878117142857146","10.562074975514205","5.029794099813433","5.199201697435677","0.6796423106764077","40.413738273540055","11.503001935483873","-42.484488368786046","2.1770028083028077","-58.128133221364784","112.30729885435252","-66.9706295785867",,"0.8576071669071669","4.62421530196369","0.8576071669071669","-73.41990184528991",
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","124.67","519.4583333333313",,,,"161.75","2.1168695196963747","703.2608695652174",,"23.682284040995604","23.23994252873563","2.9448967889855644","1.1899904553620442","53.25841422911162",,"21.755108013706256","3.585562266321541","21.755108013706256","875.3544878348815","875.3544878348815",,"542.0434782608695",,"542.0434782608695","6255.893287177711",
DCM Ltd,DCM,"Conglomerates","124.39380834","53.38790057510745",,,,"134.89380834","3.754350357361536","1.6374582221412963","7.494100463333333","19.05279778813561","9.58733534754798","5.199201697435677","0.6796423106764077","40.413738273540055","6.91076713","52.12358114161079","10.418241904522615","100.38156837925803","6.1870997532236816","32.103346178351245",,"1.5100001012381647","6.778954132970027","1.5100001012381647","-65.86849933378542",
Narbada Gems and Jewellery Ltd,NARBADA,"Precious Metals, Jewellery & Watches","124.38382549","35.03769732112673",,,,"136.71382549","2.7669262394252176","1.4612422561992304",,"22.823677043405667","22.05061701451612","6.227419483210649","0.6319853759527617","62.005469627004246",,"-69.63223848282897","3.4021834105579876","-45.367685287133796","-41.605400494185204","-43.492570039551275",,"1.3294551676998718",,"1.3294551676998718","69.31805367685887",
Shreeram Proteins Ltd,SRPL,"Agro Products","124.236","32.35312500000015",,,,"135.416","1.4293434663289","0.8321514164567074","3.7594669627984447","14.164853556485381","12.83563981042656","9.928239214782378","1.5282956103833698","47.84176145098868","3.4490838423098276","-18.930307106428167","2.3786329695577253","-76.04174397796415","43.33840829166836","-32.37472028879164",,"0.7634486572850735","3.4253101736972704","0.7634486572850735","-22.419030714312825",
Ultracab (India) Ltd,ULTRACAB,"Cables","124.1446725","21.33069974226805",,,,"161.2546725","2.4671767518359857","1.4976750487601003",,"13.829731775300173","12.962594252411577","5.199201697435677","0.6796423106764077","40.413738273540055",,"-43.95753571002266","4.7455914564220185","-8.724613265867056","-48.41753823055725","-47.219186708511394",,"1.1530107968793535",,"1.1530107968793535","-64.52010280173977",
Bilcare Ltd,BI,"Labs & Life Sciences Services","123.94209598399999","8.235355214883729",,,,"859.9620959839999","1.0102463417884495","0.7056157145773503","23.515507136560018","3.3581775069665727","2.926135955575215","4.871098330521277","0.809090109952581","37.97941699676498","3.3891740766748697","-89.86405377476375","0.7682996279692528","-84.22738413726431","-83.88897026747593","-78.316267425629",,"0.10169691319231336","3.003200774993942","0.10169691319231336","-98.9316945656992",
Oil Country Tubular Ltd,OILCOUNTUB,"Oil & Gas - Equipment & Services","123.34634105","1.1783181223729462",,,,"188.97634105000003","0.5986136432893029","1.3295085201210075","1.1189977560990054","1.930102553876009","1.4790353060186274","1.6511147325992133","0.8718085295979987","18.94172837550484","0.7303786182496448",,"0.49378038851080874","-70.09412012613495",,"-93.77924707284511",,"0.8677806461938933","0.7293421301442763","0.8677806461938933",,
Shahlon Silk Industries Ltd,SHAHLON,,"123.237381","32.516459366754404","0.43478260869565216","0.3445308506403461","0.3445308506403461","267.637381","1.1093777450777202","0.8493728371945414","28.113170273109244","13.82424488636362","9.42053435410066","0.2328719369834723","0.09025175805530604","-7.774212999865229","12.945103046218488","456.5324054952584","1.2960077926175206","456.5324054952584","522.6439392526989","518.2604640150469",,"0.39110562043795616","11.264842870201097","0.39110562043795616","-26.98152988002544",
Cenlub Industries Ltd,CENLUB,"Industrial Machinery","122.65755819500001","18.27981493219076",,,,"120.56755819500002","2.5895094114046393","2.1841948948369567","48.81277659716599","12.96425356935484","11.93738199950495","5.199201697435677","0.6796423106764077","40.413738273540055","49.65893044331984","-67.16877894465553","3.0255934433892455","-41.80657686580013","-53.849528809952666","-54.768314654625655",,"2.222057213677536","44.28070692960289","2.222057213677536","-49.959030736850345",
Shigan Quantum Technologies Ltd,SHIGAN,"Auto Parts","122.22579","33.30402997275185",,,,"118.58579","1.6486276935909914","0.7228637000914355",,"14.253099759615347","11.490871124030983","6.227419483210649","0.6319853759527617","62.005469627004246",,"-54.358371839042256","2.4597663513785477","-60.50103324482688","-38.25820757840771","-46.28856103648076",,"0.7450520572996038",,"0.7450520572996038","-61.306461970135445",
Surana Telecom and Power Ltd,SURANAT&P,"Cables","122.1839667","37.365127431192604",,,,"158.65396669999998","1.0155153728477242","4.248901089983931","12.898696479674795","21.35315837146701","9.133791980426018","5.199201697435677","0.6796423106764077","40.413738273540055","9.933655829268291","-88.98789469771346","0.9324884888956727","-82.06477564900801","-9.642661491754962","-7.543501226520924",,"3.272200500803428","8.938110219458668","3.272200500803428","0.6905899709014091",
Maiden Forgings Ltd,MAIDEN,,"121.768416","12.684209999999984",,,,"188.28841599999998","1.8707244510680574","0.8514059054940085",,"10.026007241746532","8.443426726457394","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"1579.7257516995494","3.9116098939929316","1579.7257516995494","264.8674113083045","263.1574797374329",,"0.5506145873841284",,"0.5506145873841284","2.798407119562495",
Radix Industries India Ltd,RADIXIND,"FMCG - Personal Products","121.63311285","79.49876656862742","1.2338062924120914","-0.2944893179712784","0.3479965221751625","128.50311285","4.7859632346368715","4.891629724019795","30.165049964788736","55.151550579399135","53.766992824267774","9.928239214782378","1.5282956103833698","47.84176145098868","28.552373908450708","-51.813902515881345","6.679468031301482","-32.72253128876798","39.82485965069342","66.17023319693119",,"4.630114687856871","25.393134206680585","4.630114687856871","-43.592141282778485",
SNL Bearings Ltd,SNL,"Industrial Machinery","121.6186095","14.86780067237164","1.9302152932442462","1.2505729825678387","1.3000054347127998","102.5286095","2.1148640573432345","2.0907138968189236","27.05240356200528","9.211914600179696","8.105028418972333","5.199201697435677","0.6796423106764077","40.413738273540055","32.08934287598945","-72.68824719921139","2.516941421771523","-51.58984843744539","-62.46373340567399","-63.211023509532694",,"2.4799879588091356","20.64832079796265","2.4799879588091356","-44.150402403743556",
Syschem (India) Ltd,SYSCHEM,"Pharmaceuticals","121.5980952","26.961883636363634",,,,"122.9780952","14.151679539700803","1.0806511001757468",,"19.867220549273018","13.833306546681664","4.871098330521277","0.809090109952581","37.97941699676498",,"306.60090077644054","17.521339365994244","259.6999727188675","-20.15836640895067","-29.00922191970404",,"1.0685245623901583","113.64307962616822","1.0685245623901583","-72.45997161361012",
A2z Infra Engineering Ltd,A2ZINFRA,"Construction & Engineering","121.52270202000001","-0.988712895777398",,,,"498.63270202","0.9119939680292638","1.2917276359255998","13.6724075135728",,,"5.199201697435677","0.6796423106764077","40.413738273540055","3.3321278316424463","-74.02735745535904","0.7955138912018854","-84.69930698025729","-103.70290631810929","-102.4464772080358",,"0.314809341536708","3.186227111169376","0.314809341536708","-80.23501913467285",
Maruti Interior Products Ltd,SPITZE,,"121.51725","30.004259259259282","0.31065548306927615","0.2204037250139701","0.2204037250139701","118.74725000000001","4.730966135458168","3.1093807279392514",,"20.687674216027887","18.908797770700644","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"2118.622738241167","5.166549744897958","2118.622738241167","489.9907485209808","485.9459376759992",,"3.1819128043990577",,"3.1819128043990577","494.05539805898684",
Sanco Trans Ltd,SANCTRN,"Logistics","121.5","89.33823529411762","0.17777777777777778","-0.5018645328986299","-0.5869369214715079","131.12","1.093942933422326","1.1890813457876124","23.582733812949638","43.13157894736842","19.746987951807228","5.199201697435677","0.6796423106764077","40.413738273540055","21.85251798561151","-66.05233288743206","1.1687187379761448","-77.5211887134024","117.57328038049518","121.05907325234926",,"1.1018409358846468","13.264192139737991","1.1018409358846468","-51.17430967520725",
Cords Cable Industries Ltd,CORDSCABLE,"Cables","121.0040208","16.736379087137035",,,,"190.33402080000002","0.7800254940371297","0.3607202137780726","9.492968618453867","5.726053574007229","4.650232611776209","5.199201697435677","0.6796423106764077","40.413738273540055","6.035113256857857","-90.60374976760143","0.7956603156233563","-84.69649069364269","-59.527645841338256","-58.587401705189976",,"0.22932629735620205","4.042900795188774","0.22932629735620205","-92.9432807766612",
Housing Development and Infrastructure Ltd,HDIL,"Real Estate","120.87102","-9.834908055329537",,,,"2595.64102",,"1207.2748930232558",,,,"2.9448967889855644","1.1899904553620442","53.25841422911162",,"-101.822373708625","-0.05366702482861509","-101.822373708625","-118.46639295909353","-118.46639295909353",,"56.219079069767446",,"56.219079069767446","559.2136638509265",
Gennex Laboratories Ltd,GENNEX,"Pharmaceuticals","120.83143545","26.49812180921055",,,,"122.64143544999999","2.274085582236232","1.790385918978102","19.622629672","16.93942478591161","15.368600933583965","4.871098330521277","0.809090109952581","37.97941699676498","19.333029672","-35.99591155843287","2.7580788735448523","-43.37870668174957","-21.531694117669545","-30.230309192298527",,"1.7639625613138685","18.19750533885542","1.7639625613138685","-54.53583312820963",
Indsil Hydro Power and Manganese Ltd,INDSILHYD,"Metals - Iron","120.78021621199998","-13.345880244419885","1.8407731247123793","-1.4923928140304137",,"225.37021621199997","0.9006162732257031","1.2579270831212324","11.330830377677223","20.068585593232417","14.596516594041452","2.8765341010688186","3.333165938742793","20.57991125317835","6.072409060432377",,"0.8407365739384659","-70.77258449235565",,"-164.84906606367778",,"0.6741472215449876","6.072409060432377","0.6741472215449876",,
Denis Chem Lab Ltd,DENISCHEM,"Pharmaceuticals","120.7270116","15.359670687022893","2.298850574712644","1.4897604647600629","1.3154741916955126","114.7270116","1.6467204191187024","0.7106479905847374","6.720973145869947","9.933074597402593","5.922922643262776","4.871098330521277","0.809090109952581","37.97941699676498","7.072466994727592","-57.83903911823367","1.8168098058690745","-62.70225557785753","-54.51574468563874","-59.55790819977252",,"0.7478135009910802","7.072466994727592","0.7478135009910802","-80.72594138692338",
Odyssey Technologies Ltd,ODYSSEY,"Software Services","120.4867259","27.571333157894735",,,,"96.7067259","2.0406568031230217","3.7223528060046185","23.08036417661098","17.11623467256637","11.499016159334126","7.03938004682387","2.645096975614992","26.239576758295822","28.755781837708835","-66.758196218768","2.5424504304705633","-63.882466729187264","-18.309292901168895","5.075373020938185",,"4.637672282525019","24.291678608870967","4.637672282525019","-0.08018085368106721",
Kkalpana Industries (India) Ltd,KKALPANAIND,"Specialty Chemicals","120.31927747","80.21285164666654",,,,"142.86927747000001","2.522854979162988","0.4974903456717042","1428.6927747000052","18.79858914078947","14.201717442345922","2.8765341010688186","3.333165938742793","20.57991125317835","1203.1927747000043","-46.72937385522141","3.5841309940422996","24.598939839112735","141.42789848731897","289.76286466871187",,"0.41896816446131346","26.619309174778763","0.41896816446131346","-89.67975518456002",
Bheema Cements Ltd,BHEEMACEM,"Cement","120.298297378","-2.558993775324399",,,,"297.038297378","0.984483287080737","14851.9148689",,,,"2.8765341010688186","3.333165938742793","20.57991125317835",,"-59.500542182641","0.972579007017544","-66.18920642532386","-106.6832896474789","-112.43442570690965",,"6014.9148689",,"6014.9148689","292771.4318744458",
Ambar Protein Industries Ltd,AMBARPIL,"Agro Products","120.03125","42.56427304964567",,,,"151.35125","2.919021215043394","0.4379629897563516",,"23.320685670262005","19.478925353925398","9.928239214782378","1.5282956103833698","47.84176145098868",,"114.186480804866","6.2843586387434565","-36.70218351118561","88.57823313909056","-11.031133138251006",,"0.34733274495051797",,"0.34733274495051797","-64.70435731232453",
GTV Engineering Ltd,GTV,"Construction & Engineering","119.81672424000001","29.295042601467042",,,,"123.99672424","3.775783320341048","1.2497150195525097",,"25.409164803278724","21.715713527145382","5.199201697435677","0.6796423106764077","40.413738273540055",,"45.58550802508534","4.459126320803871","-14.234404043159588","9.715164838586213","-27.512168255300246",,"1.2075864164482968",,"1.2075864164482968","-24.182928315211775",
Indbank Merchant Banking Services Ltd,INDBANK,"Investment Banking & Brokerage","119.377358","34.107816571428565",,,,"85.357358","1.2000190918037397","3.9980027166276346","6.715763808025177","16.802629527559052","15.661900550458714","2.356395732210513","1.0978206063663256","15.462357448790888","9.392396380802516","-41.29891504020833","1.6782982988893576","-28.776891082086568","200.68094478733312","120.58613432258804",,"5.591445339578454","8.922074588938713","5.591445339578454","112.70075165164154",
Premco Global Ltd,PREMCO,"Textiles","119.038896","12.623424814422043","4.164353137146031","3.532367761193269","3.618226290173877","104.568896","0.9391853421950781","1.0684468785123122","5.637137250673854","8.074818223938218","5.680005214557302","6.227419483210649","0.6319853759527617","62.005469627004246","6.417191159029649","-91.37126895730165","1.1639669111176296","-81.30900103556975","-74.90842457918153","-79.64143342456941",,"1.2162960662102789","4.8057689140088815","1.2162960662102789","-41.952486141015946",
Brahmaputra Infrastructure Ltd,BRAHMINFRA,"Construction & Engineering","118.97544","11.108817927170842",,,,"431.94543999999996","0.902443255891693","2.4124291538676346","48.154452619843916","12.56385805700988","11.792122304122296","5.199201697435677","0.6796423106764077","40.413738273540055","13.26370568561873","-76.41234146722225","0.7224644158367746","-86.10432028068647","-58.39549350986931","-72.51227329681582",,"0.6644816531695057","12.005594349142282","0.6644816531695057","-58.28120253310585",
Mohini Health & Hygiene Ltd,MHHL,"Health Care Equipment & Supplies","118.8068885","17.497332621502185",,,,"162.13688849999997","1.2693720230173018","0.8174694388423916",,"10.977446750169252","8.511122755905506","4.871098330521277","0.809090109952581","37.97941699676498",,"-83.31120361882024","1.4152101072066705","-70.94679657071873","-67.62316939979051","-53.929433348088054",,"0.5990061939094484",,"0.5990061939094484","-93.8241738772409",
Indian Sucrose Ltd,INDSUCR,"Sugar","118.769751335","3.957672487004337",,,,"278.699751335","0.8401909840975549","0.6025810281615532","5.600879247086013","4.152879620548355","3.6894327685332287","9.928239214782378","1.5282956103833698","47.84176145098868","2.3868519158963024","-68.94058285265486","0.7827703903974164","-92.11571786836147","-65.70379191030875","-91.72757781701085",,"0.2567939100451882","1.3719504601478574","0.2567939100451882","-55.900826334255484",
Baheti Recycling Industries Ltd,BAHETI,"Metals - Aluminium","118.7196685","22.52745132827317",,,,"169.08966850000002","2.506889080800593","0.468964024018194","71.95305042553191","13.335147358044146","12.543743954005919","2.8765341010688186","3.333165938742793","20.57991125317835","50.519007872340424","471.323576051173","7.108962185628741","147.13637787180417","130.04467717739996","9.463306479487583",,"0.32926466746172617","39.57322283333333","0.32926466746172617","-30.313218958956092",
Filatex Fashions Ltd,FILATFASH,,"118.69463217","9.965964078085634",,,,"119.21463217","0.9051296953154657","0.7106684481073026",,"6.590084697070201","6.426664807008082","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"311.8115588993193","0.9589935539306779","311.8115588993193","229.53606876151798","228.19257818454935",,"0.7075685971385991",,"0.7075685971385991","32.101339812356876",
Bombay Metrics Supply Chain Ltd,BMETRICS,"Logistics","118.1828472","42.97558080000008","0.8335108101067986","0.15386849943039094","0.06879611085751292","118.1528472","12.516191440677966","1.6582855747368421",,"28.13163028571432","24.926761012658254","5.199201697435677","0.6796423106764077","40.413738273540055",,"271.11853369684894","12.776524021621622","145.7401109851767","4.662220606104867","6.33903874251923",,"1.658706627368421",,"1.658706627368421","-26.49801483137978",
Bhagwati Autocast Ltd,BGWTATO,"Iron & Steel","118.0360269","15.289640790155492","0.4881025015253203","-2.8450634372174726","-0.6745037789666412","136.2160269","2.9996922902444396","0.8821138900401503",,"11.29486126865674","9.197571026333575","2.8765341010688186","3.333165938742793","20.57991125317835",,"118.38065164166868","4.370086149574232","51.921930908118284","-35.55066845337099","-25.70599259608484",,"0.7643830261624143","15.7802175","0.7643830261624143","-15.733441418747852",
AMJ Land Holdings Ltd,AMJLAND,"Real Estate","117.875","17.283724340175958","0.6956521739130435","-0.4943382814490007","-0.4943382814490007","104.57499999999999","0.7029306983934933","2.620270608869957","11.593680709534365","9.117262423714038","7.850975975975977","2.9448967889855644","1.1899904553620442","53.25841422911162","13.068181818181817","-71.70246045803209","0.8333333333333334","-71.70246045803209","-67.5474296590519","-67.5474296590519",,"2.953520420947131","12.028061224489795","2.953520420947131","-65.36761095757412",
S & T Corporation Ltd,STCORP,"Packaged Foods & Meats","117.7754585","981.4621541666666",,,,"117.8054585","8.979074580792682","218.15825648148146","436.3165129629629","981.7121541666666","841.4675607142856","9.928239214782378","1.5282956103833698","47.84176145098868","436.20540185185183","111.18999875632859","9.066624980754424","-8.678419359044824","3419.356074875735","1951.4757910243793",,"218.10270092592592","436.20540185185183","218.10270092592592","16893.276252948686",
S V Global Mill Ltd,SVGLOBAL,"Real Estate","117.62971985","904.8439988461469",,,,"108.13971984999999","1.663432085063836","15.317240771954673",,"96.55332129464277","72.09314656666662","2.9448967889855644","1.1899904553620442","53.25841422911162",,"-38.30154497190024","1.8169558209762122","-38.30154497190024","1598.969096138708","1598.969096138708",,"16.66143340651558","135.2065745402299","16.66143340651558","95.36863183559072",
Sayaji Industries Ltd,SAYAJIIND,"Agro Products","117.552","16.304022191401053",,,,"229.64200000000002","1.0272511742339523","0.21785599089270472","6.03526938239159","11.240430739109208","6.518365029804163","9.928239214782378","1.5282956103833698","47.84176145098868","3.0894086727989487","-63.78502383348849","1.0625689234384887","-89.29750884873516","-27.76609401201723","-65.92094083303422",,"0.11151883123043356","1.6059016393442622","0.11151883123043356","-88.66755617695267",
Astron Paper & Board Mill Ltd,ASTRON,"Paper Products","117.4125","-4.904448621553886",,,,"184.9525","0.7105086243325266","0.4676422250316055",,,,"2.8765341010688186","3.333165938742793","20.57991125317835",,"-70.33088105066868","0.6386667754569191","-77.79735080423302","-147.1022841181742","-123.83124281352985",,"0.2968710493046776",,"0.2968710493046776","-77.52208124445161",
Trescon Ltd,TRESCON,"Real Estate","116.9208858","41.46130702127659",,,,"95.3808858","0.9072661067250072","19.230017298387097",,"28.471906208955225","28.387168392857145","2.9448967889855644","1.1899904553620442","53.25841422911162",,"-61.98862549498423","1.119395747247487","-61.98862549498423","-22.150691826995118","-22.150691826995118",,"23.572759233870965",,"23.572759233870965","176.40945456170593",
Vedavaag Systems Ltd,VEDAVAAG,"Software Services","116.68825","14.71478562421187",,,,"118.59825","0.9388715167827738","1.402367860943597","59.299125","11.907454819277119","7.29386531365314","7.03938004682387","2.645096975614992","26.239576758295822","58.344125","-87.43584692581605","0.9609507535205466","-86.34892920784803","-56.40177297319459","-43.92140635591734",,"1.3797830199834458","44.537499999999994","1.3797830199834458","-70.27222679416138",
ResGen Ltd,RESGEN,,"116.66295","28.043978365384614",,,,"125.98294999999999","9.690996153846154","5.340523526918185",,"17.25793835616438","12.279039961013645","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"13550.536928811875","31.788269754768404","13550.536928811875","464.51131886708464","460.73076935081116",,"4.945440864773209",,"4.945440864773209","823.3018068371863",
Gujarat Containers Ltd,GUJCONT,"Packaging","116.503","10.495765765765759",,,,"145.123","2.678040228824506","1.0690460405156537",,"8.597334123222746","7.887119565217389","2.8765341010688186","3.333165938742793","20.57991125317835",,"53.48174650276997","4.913665120202446","70.81894208647488","-52.702799436419824","-48.999946420348145",,"0.8582173112338858","30.57821522309711","0.8582173112338858","-52.022613014648606",
VJTF Eduservices Ltd,VJTFEDU,"Education Services","116.16","341.647058823529",,,,"153.63000000000002","2.1519820703179726","6.99271734182977","10.080708661417324","27.932727272727277","19.155860349127185","6.227419483210649","0.6319853759527617","62.005469627004246","7.622047244094488",,"3.067335621864272","-50.74467634412743",,"450.9950345972978",,"5.28720983158853","7.592156862745098","5.28720983158853",,
Mahamaya Steel Industries Ltd,MAHASTEEL,"Iron & Steel","116.109036","21.343572794117758",,,,"135.199036","0.7766488740808825","0.20712540368293655","3.4595454452405328","12.900671374045837","8.057153516090597","2.8765341010688186","3.333165938742793","20.57991125317835","2.9710602865916074","-58.54114768186653","0.8296465594855307","-71.15811840446239","-10.03196096775553","3.710713479493116",,"0.17787945583233752","2.638242126789366","0.17787945583233752","-80.39034218152297",
Avro India Ltd,AVROIND,"Plastic Products","115.954663","27.873717067307698",,,,"122.82466299999999","4.3293853718716955","1.4916767427738642",,"18.089051988217967","14.26534994192799","2.8765341010688186","3.333165938742793","20.57991125317835",,"-30.873918716781994","5.604381971967135","94.83106318415433","-39.87872437062509","35.441386138158876",,"1.4082422030604809",,"1.4082422030604809","-62.68041234659651",
Incredible Industries Ltd,INCREDIBLE,"Iron & Steel","115.74028125","23.57235870672113",,,,"161.08028125","0.9513364118237657","0.21737642877385227","16.254316977800205","12.865837160543165","8.870059540198254","2.8765341010688186","3.333165938742793","20.57991125317835","11.679140388496467","-52.483247792499135","0.9508731617647059","-66.94378970124515","-0.6371187867463886","14.540623702061051",,"0.1561904958705568","5.902105112187659","0.1561904958705568","-82.78136075811481",
