Name,Ticker,"Sub-Sector","Market Cap","Close Price","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","5Y Avg Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","EBITDA Margin","Return on Investment","Cost of Goods Sold","Cash Flow Margin","5Y Avg EBITDA Margin","Net Profit Margin","ROCE","Return on Equity","Return on Assets"
Vistar Amar Ltd,VISTARAMAR,,"94.304","297","23.797984549218967","7.228078240433755","4.661528897312945","27.924204338995686","16.132880428986734","7.307572452477413","23.88059701492541","56.3","-0.43627298223745714","7.028621824774072","4.923652228108452","32.67023718439177","27.538126361655813","19.8305616567305"
GI Engineering Solutions Ltd,GISOLUTION,"Construction & Engineering","94.3035462","10.95","-10.249793949023374","-13.596420500177112","-257.44575185438526","-6.317580862121668","-5.134268459019155","0.39152874176899266","8.110391439031131","0","-0.8210239069822625","-254.89033112277656","0.3416978109983929","9.573542210617797","14.833891321143213","11.930405965202795"
Pacific Industries Ltd,PACIFICI,"Mining - Diversified","94.0846725","138.8","1.9963688113019895","33.89286922924728","2.907278935441802","1.5325367698906383","1.1430392590451544","11.522613558324345","4.421900234287928",,"2.18806448314645","10.709309386519328","3.193367997645447","3.0309107774073074","4.432688291800088","3.2299951306606105"
Shradha Infraprojects Ltd,SHRADHA,"Real Estate","94.05842584","45.4","1.870528670266792","-308.5314037887911","27.935268977312468","3.884797677214774","1.8408246732453801","19.813352476669067","0.6190021187320844",,"-840.2569593147753","39.125846181011205","14.57286432160805","21.524663677130054","1.8888673264764866","0.6128917154671202"
Tirupati Tyres Ltd,TTIL,"Tires & Rubber","94.0341445","38.2","-14.944997463218154","0",,"-12.491969763843532","-10.034890272313431","75.86206896551724","12.500000000000004",,"30.76923076923077",,"75.86206896551724","18.18181818181818","13.392857142857144","12.295081967213113"
B.A.G. Films and Media Ltd,BAGFILMS,"Movies & TV Serials","94.01109275","4.8","2.7381573923541125","10.228603973449442","-3.1471874731664746","-1.7220268213584098","-0.8686373902661597","11.84116809116809","3.975590598755363",,"-9.165985282093214","13.37890468490222","-1.5046296296296324","3.3334711940113304","1.4551545447407688","0.7372929678694095"
Bharat Immunologicals and Biologicals Corporation Ltd,BIBCL,"Pharmaceuticals","93.57106","21.57","-11.812079750503814","-0.5815228653594773","-17.889775961575655","-30.73027600069708","-8.881761703957483","-33.031006116853","-6.340969497531963","37.06","22.969837587006964","-15.859728637406297","-36.00506222315969","-16.779876883888775","-17.675381827595142","-8.56970731462423"
Shri Krishna Devcon Ltd,SHRIKRISH,"Real Estate","93.52","34.4","4.824927847000209","14.810538994538488","12.636320359251751","3.6729021262584425","1.514616723438481","30.31997514756135","4.269627776040037",,"-3.2409581963363077","32.98107498352738","14.942528735632182","9.87501291188927","3.844824009404605","1.6112205865306597"
Rishiroop Ltd,RISHIROOP,"Commodity Chemicals","93.514568615","105.35","14.77820473621468","4.060778234551919","13.136662887065963","15.876152919404873","13.949656886670065","12.54104438089186","18.17891033159186",,"16.864506469896266","17.955671301499976","8.569007520389793","11.50202976995941","18.68131868131869","16.547045521580976"
WAA Solar Ltd,WAA,"Renewable Energy","93.33168474","71","7.271450447558024","74.9388716566664","13.00040560513678","3.7143781433396077","1.7336062842494844","72.61569416498995","6.243659805621916",,"65.87335316617084","76.56997633108378","19.798792756539235","7.069110830172779","3.8865096359743094","2.2969595342803846"
Steel City Securities Ltd,STEELCITY,"Investment Banking & Brokerage","93.21077615","61.25","11.323849464017691","19.262654790980026","17.365463378558797","11.759051355867022","6.948856482806407","26.39006971603469","13.163664093032121",,"41.26293685315734","24.718279175773617","19.061384118347224","14.096454441479228","13.78449867744672","7.97183017288654"
Digicontent Ltd,DGCONTENT,"Online Services","92.25564939","15.4",,"0","-6.302531203880171",,,"5.795467358214004","44.43544030253916",,"11.673023213910326","11.563526414574444","-3.622167098883752","55.42372881355959",,"12.624823822232884"
Patel Integrated Logistics Ltd,PATINTLOG,"Logistics","92.09941732","14.3","6.807892913216657","0.4843640408731193","1.410392003849123","4.479275655177515","2.5689609198238763","4.4025830389953375","4.605422415879925",,"3.8583175205566103","4.89732798415856","1.7481893752898898","6.844935329167296","1.941166410124841","1.2292196891752796"
Rajeshwari Cans Ltd,RCAN,,"92.0673","175.5","8.819851154805853","1.9311249316296268","1.4621840127023833",,,"8.172635445362722","6.132404181184658",,"-7.250396196513472","7.706977893411772","3.275176002448735","19.270346117867184","6.654991243432547","2.2144522144522054"
Delta Manufacturing Ltd,DELTAMAGNT,"Industrial Machinery","91.963242","87.35","4.083808501425301","0.40818219358758495","-5.420408566171879","-4.228636837888698","-1.1695599237150962","-7.306607821503014","23.116655296754722",,"-2.593259162303665","5.166394539927715","-20.522250827510128","-16.7961466749534","41.8867514400609","14.475117370892033"
Akar Auto Industries Ltd,AAIL,"Auto Parts","91.92463321","85.5","10.28323636616459","3.8769960755171957","0.6562225596385859","6.498751945000481","1.275757124025002","6.0966643975493495","14.346235316772594",,"5.7443095317663655","6.047373254505539","1.8761061946902617","28.258859784283498","23.691460055096467","4.3251398755265065"
Vinny Overseas Ltd,VINNY,"Textiles","91.886207845","3.85","5.224997569824479","2.8439780424658343","0.06010424545539048","4.323584034580885","0.8307414049722753","8.00037516413431","-7.367362333417165",,"12.305580969807869","3.4879071354001367","2.2416057024948426","13.26378539493294","-15.810276679841921","-6.197183098591559"
HIM Teknoforge Ltd,HIMTEK,"Auto Parts","91.71774656000001","116.05","9.180826394419999","6.6873026331766505","2.8093150079791913","6.453912709102892","2.802095979489062","10.142469470827683","8.322164783968347",,"7.178010178401656","12.315694177172519","2.5901337468501673","15.346838551258452","5.567303140287204","2.441725264381818"
Setco Automotive Ltd,SETCO,"Auto Parts","91.630583375","6.85",,"5.8969638934742","-23.941283032043653",,"-12.057959349198146","5.826637094135178",,,"-28.186109238031023","-1.0862892059951967","-27.718794313347644","-1.387684301821346",,"-36.1666800999436"
Sagarsoft (India) Ltd,SAGARSOFT,"IT Services & Consulting","91.47292578","143","16.98500935344873","10.270524209419818","9.021166836819976","19.51230757663949","15.011660240783709","8.96812533765532","12.974245361395733","0.08","7.059247253736718","15.870040894491861","4.574104087880424","17.360720315137872","13.051297422283117","8.439472809834976"
NTC Industries Ltd,NTCIND,"FMCG - Tobacco","91.419376","76.25","11.250622388074754","2.566726551868653","20.615326167659394","11.580221564414915","7.497294371271224","21.53347320236506","10.502489814395648",,"8.425600864164192","36.13290132836427","12.073240511157731","10.560566274688892","11.7164081845432","8.653799874861622"
Genpharmasec Ltd,GENPHARMA,"Commodities Trading","91.3637505","3.25",,"-156.24251840720066","9.200506777683907",,"4.186277613903876","1.4051522248243538","-1.3662979830839335",,"-8.537030280919373","10.52145726417329","4.37158469945355","2.2106631989596846","-1.1653718091010021","-0.8488278092158473"
Hindcon Chemicals Ltd,HINDCON,"Commodity Chemicals","91.324075","88.4","11.979569403620086","2.154965884024405","6.7852647644249275","12.764633949934666","9.892424712063923","7.328877621571791","10.749265426052904",,"-6.530372113546109","10.172630939344307","4.96658216178843","15.316679283371185","11.302145808343345","8.847157016171113"
Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,"Equity","90.884969692","32.78",,,,,,,,,,,,,,
Ludlow Jute & Specialities Ltd,LUDLOWJUT,"Textiles","90.72044352","84.5","3.9814904464861933","2.4600395847755765","0.7813447249723716","2.4315119101657805","1.2770000558797512","3.2748260305747747","6.609667872410416",,"3.969648979307704","4.122407236817322","0.24474438823034292","4.817932853230525","6.8920676202861255","3.466214810190572"
Nitiraj Engineers Ltd,NITIRAJ,"Electronic Equipments","90.670095","90.9","3.835962894041965","9.674376839868328","2.6210008625035095","3.614882058234781","3.3330532536646778","8.506981740064434","-4.227710339053994",,"3.6060681422531706","9.97083206587028","-0.49409237379163573","0.4089382211187288","-5.079502122454849","-4.514355137796531"
Shalibhadra Finance Ltd,SAHLIBHFI,"Diversified Financials","90.584595","150","5.134303643515099","-16.916952227044142","25.362469207401674","14.772340985392933","5.1700588061007355","40.98124098124098","5.265459634391671",,"8.292245629762439","35.17962823911759","30.230880230880228","10.681538897816429","11.701817474973266","5.202661826981243"
Coral Laboratories Ltd,CORALAB,"Pharmaceuticals","90.583273","250.5","8.186625845871891","3.2661736374388872","10.426369221572472","8.613184242046787","7.086235757352182","12.627865961199289","5.663520266518599",,"7.471123126075203","16.488598875379836","7.572016460905345","5.207129387432323","6.177184051385423","5.058191584601609"
Shriram Asset Management Co Ltd,SRAMSET,"Asset Management","90.527241","141","-3.420389369872242","-48.42159241890135","-44.620058754819404","-3.604848099637259","-3.4472625343708883","-70.37671232876711","-5.10800508259212",,"-129.7945205479452","-37.63979424519697","-68.83561643835614","-5.662772981208733","-6.123847970142432","-5.862194677360552"
Prolife Industries Ltd,PROLIFE,"Commodity Chemicals","90.479168","232","17.771620203336557","10.98206261445828","7.247999241202028","22.153097378167313","10.071976396823604","13.552795031055895","15.785997357992063",,"4.984631832152879","13.033533662556504","8.596273291925462","31.111111111111097","18.313458262350924","8.265257087938485"
B & A Packaging India Ltd,BAPACK,"Paper Products","90.4051125","181","18.002964448966605","5.13775827058854","8.086904845530189","21.2782187030154","11.761115199945934","12.862632808379177","15.192644483362516",,"3.4046843493097563","15.05962723433677","6.359731745912144","24.71614283363503","17.818680242803982","11.250540891389003"
Viviana Power Tech Ltd,VIVIANA,"Electrical Components & Equipments","90.147","153",,"0",,,,"14.827018121911044","30.33282904689861",,"0.9696969696969697",,"8.539264140582103","68.46965699208447","55.00945179584112","14.416646024275428"
Shubhlaxmi Jewel Art Ltd,SHUBHLAXMI,"Precious Metals, Jewellery & Watches","89.70984","88.65","9.802692418427075","-4.325145934297033","2.4520633017539692",,,"3.3598358553475305","6.4913025031820135",,"-3.06320907617504","5.106719029636563","1.2952038984355017","12.977498691784431","4.807395993836674","3.049257232212668"
RDB Realty & Infrastructure Ltd,RDBRIL,"Real Estate","89.5452954","54.4","1.7772459220011345","-156.5860808152574","9.42366060580683","2.9431308674068815","0.723524063537994","23.2546671363156","1.0864543673235334",,"-214.0093948604587","18.9009101766563","11.884466361394852","13.360159330162984","3.2140386187810654","0.6317845750599659"
Archies Ltd,ARCHIES,"Retail - Speciality","89.517","26","1.7961870566386982","6.839475436363812","-1.6627172908919818","-2.4939654889455434","-1.4420554485964008","16.87729311047697","1.8819815444390502",,"3.577235772357724","15.37206608609057","2.4459845087647802","4.647731464404281","-2.4675080052740594","-1.394841217025579"
Flexituff Ventures International Ltd,FLEXITUFF,"Packaging","89.44214635","26.85","1.2030977667036282","10.375860061728241","-9.62075155199938","-39.943788175232875","-5.725095281242539","-2.859021057395949","-2.977386747651594",,"7.218412950265391","2.595793756098106","-12.894152639179255","-121.35723431498056","-95.80712788259964","-8.358361249085522"
Prismx Global Ventures Ltd,PRISMX,,"89.137177185","1.98","1.6013532186524724","46.30594803946015","9.078374919332214","1.5155164688370708","1.4259370900372041","28.247520075578656","0.7599463567277592",,"188.96247240618104","12.376016016048993","19.461502125649517","11.613495524443431","0.7940214852872477","0.7470064813797637"
Sintex Plastics Technology Ltd,SPTL,"Plastic Products","89.06118144","1.4","-4.751878357795901","-3.0625919923554483","-3619.4442683059397","-38.03324851839756","-6.641548533143329","-17370.15873015873","-15.88396171127173",,"-51.329079153108225","-3481.2495362578934","-17923.809523809523","-506.11414300249476","-96.79327171737614","-9.054250194577085"
AKG Exim Ltd,AKG,"Commodities Trading","88.65664704","28.7","7.0488444266442","3.2880652962248194","1.1932762120500713","7.35836194741303","3.0100413501128935","1.90566292742262","8.598548297040779",,"-0.08029978586723767","2.9939323196510927","1.1578141190250892","17.18285956724646","8.754512635379093","4.814493113289507"
Nagpur Power and Industries Ltd,NAGPI,"Mining - Manganese","88.39467225","66.3","1.475315548798703","-3.346245565911742","-1.1799423950567867","0.28000327364442323","0.2026434672755836","1.8246550956831338","4.696651563708696",,"6.690307328605201","7.875429812201453","-8.277703604806408","-2.6357925852937556","3.8292529817953525","3.0538172715894856"
Mirae Asset NYSE FANG+ ETF,MAFANG,"Equity","88.390709484","67.47",,,,,,,,,,,,,,
Cadsys (India) Ltd,CADSYS,"IT Services & Consulting","88.37945","123.65","5.852051108052807","7.3856299916764305","0.909009780811391","4.776502713225692","3.9005381181818946","8.896836928579404","-2.6754214033712227",,"-2.450704225352113","12.257944127558423","2.626578741477583","11.927480916030518","-7.785763175906905","-4.804138950480409"
Yash Chemex Ltd,YASHCHEM,"Commodities Trading","87.9705339","84","8.52971689583806","-0.28395061473953437","2.8358627597827533","9.123518436213805","4.242988614345104","6.584992343032154","7.621609504595392",,"-3.4676287833233115","5.849870447623062","3.0737256617807875","16.182913472070084","7.6829638627391565","3.967693875950763"
LKP Securities Ltd,LKPSEC,"Diversified Financials","87.815327705","11","6.8952755987423915","8.605899174343154","5.604418064873649","10.300484417966945","2.6823128497245166","10.218517115068824","4.223912796639025",,"-91.09511178476696","9.383256595432652","4.698749526335719","6.460396039603945","5.9879275653923365","1.9677334038614065"
Tayo Rolls Ltd,TATAYODOGA,"Iron & Steel","87.58734116000001","89.62",,"0",,,"-17.372748568102356",,,,"0",,,"2.328887685329361",,"-6.7280659234125055"
United Van Der Horst Ltd,UVDRHOR,,"87.5192775","154","2.5113082477346333","-10.324240614068714","2.5212958428356145","0.31073471374978345","0.14084825767068715","36.76896352055588","6.30268968285829",,"13.160032493907392","30.901181828894558","13.549507817023741","8.459162663006177","5.5975550908798475","2.97512182610926"
Mcon Rasayan India Ltd,MCON,"Building Products - Others","87.49605","140",,"0",,,,"8.660656793303277","9.26118626430804",,"-10.19240769630785",,"3.6381197681905917","50.43668122270738","22.556390977443744","3.9491004826678604"
Marshall Machines Ltd,MARSHALL,"Industrial Machinery","87.4455","60.2","9.25510062600791","14.749838025198967","-1.907697499361435","11.645427029384033","2.7233486722841755","2.9459459459459554","1.5436397400185635",,"7.90474615511824","15.959208944141462","-18.648648648648642","-7.761000162364014","-6.587393454698528","-2.3347754736685107"
Shalimar Wires Industries Ltd,SHALIWIR,"Electrical Components & Equipments","87.348716289","20.5","7.339633538649903","19.278311257396023","-4.110954953419516","-8.867817449640047","-1.937827835442544","24.141655736440086","17.404679025337966","42.79","13.764370033176455","14.771328601505783","5.038191497569627","17.84380446510083","22.222222222222197","3.846720273335096"
Kalyan Capitals Ltd,KALYANCAP,,"87.27678051000001","16.27","4.2457657036781935","148.74859785187954","27.41233687512038","7.087973839260348","4.444167647523014","26.81592039800996","4.58095841249736",,"684.4809866392601","40.209840505098825","17.611940298507477","11.386138613861387","6.649302895664161","2.648764113518461"
Aditya BSL Banking ETF,ABSLBANETF,"Equity","86.96789971","46.39",,,,,,,,,,,,,,
ANG Lifesciences India Ltd,ANG,"Pharmaceuticals","86.955133133","66.31","18.02238125223159","4.783943791726066","5.0160318486272235","29.5360135320219","9.075801049579356","10.387178258786648","30.93238788331155",,"6.959459459459459","11.831446107282613","-0.11759069726927283","11.680360882874192","64.31591543677699","18.573041214550635"
Kothari Fermentation and Biochem Ltd,KFBL,"Agro Products","86.805","57","9.979734009740426","11.399583766077148","4.445786317219728","11.621496088732597","6.405143591158689","8.15679884120948","3.1418058307387384",,"9.797262529587321","14.02610061523789","0.17200796668476476","3.282051282051273","0.5129902366374143","0.2529786192263664"
Panache Digilife Ltd,PANACHE,"Technology Hardware","86.46","69.2","7.7674851416149435","2.4470458470443734","0.39631813357215995","6.509382896831798","1.7099527798320289","5.341614906832294","7.665505226480826",,"8.268880800727933","6.172920943835531","0.7364685004436521","14.527777777777768","2.673796791443831","0.8355527703796484"
Shah Alloys Ltd,SHAHALLOYS,"Iron & Steel","86.4162621","45.8",,"15.746495270387411","-0.20720834709010494",,"3.6845334025309393","0.9093225467401401","58.433818433818494",,"7.665745077018564","6.597519627594158","-0.5143803548109632","-5.388325295193681",,"26.461062503021246"
Kemp and Company Ltd,KEMP,"Retail - Speciality","86.416","800","0.5293998301445338","-12.461527854493342","9.499598604002523","0.5516167881027372","0.5324541805475074","27.127659574468076","0.30771485090482814",,"15.837104072398189","13.828238335193978","20.921985815602824","0.4403644862978894","0.40419593879318627","0.37893312281493163"
ICICI Prudential Liquid ETF,ICICILIQ,"Debt","86.396236029","999.99",,,,,,,,,,,,,,
Samor Reality Ltd,SAMOR,,"86.2365","40.11",,"0","-0.8926903339972384",,,"5.354558610709119","1.0380622837370255",,"-9.49367088607595","0.7685506169029277","0.9406657018813324","6.47163120567376","1.5299026425591118","0.9708737864077681"
Anik Industries Ltd,ANIKINDS,"Commodities Trading","86.17457403","31.1","1.1810117064340169","0.3886027135686487","0.2049973702877006","-1.2064403046187504","-0.6156271046939319","8.072959267135616","3.841684325654528",,"21.72335600907029","3.6950879155296215","4.155079339113367","2.2628502922223905","2.558934585161758","1.303138966843367"
SPS Finquest Ltd,SPS,"Diversified Financials","86.1715125","89.25","0.31082832456645326","-32.87708628220851","-43.77381901779888","2.43285327344252","1.3667051327088244","38.3425414364641","25.439624853458373",,"26.53436236677692","-33.211865761262374","15.027624309392284","3.9233681312378135","48.518725544997196","28.35674616138516"
Sumuka Agro Industries Ltd,SUMUKA,,"85.996757","124.4","-0.39174553698123804","11.892862121263438","9.319739837543395","0.47413147243953657","0.4444189784049414","11.322106771766393","9.999999999999991",,"-1.4388489208633095","14.445148697607086","8.31243281977786","129.58333333333337","14.328358208955208","7.488299531981275"
SVP Housing Ltd,SVPHOUSING,"Real Estate","85.52241","74.75","-0.8000273242628098","0",,"-1.1813496654063314","-0.9061231697811418","-1004.3478260869565","-0.33112582781456956",,"0",,"-1013.0434782608694","-10.008665511265164","-0.3755476736907991","-0.31740433785928407"
Raja Bahadur International Ltd,RAJABAH,"Real Estate","85.5","3420",,"2.286641868976135","-21.688003855255953",,"-0.615372139141737","27.09384460141272","5.518464427289799",,"46.49458253664754","18.67921766789299","-22.45206861755802","5.844155844155846","-27.127803296406373","-4.372631854013326"
Pmc Fincorp Ltd,PMCFIN,"Diversified Financials","85.449792","1.6","1.7462803573566028","-124.08758885338868","4.669335239910937","2.1811854471800523","1.7187900963491718","-67.73847802786709","1.5639851378207907",,"-428.04878048780483","11.69573490907757","-68.27438370846731","-6.990014265335234","2.2226315466322846","1.8330042027444435"
Chandra Bhagat Pharma Ltd,CBPL,,"85.4477592","113.25","9.626494336077107","2.8692197337167435","0.5719377480938651","4.893313303578393","0.9129924271386795","3.017421021922151","8.453651391504518",,"13.019853709508883","4.405846318784732","0.7585229640743557","9.738372093023271","3.044140030441436","1.1092623405435518"
Ambani Organics Ltd,AMBANIORG,"Diversified Chemicals","85.42571152000001","132.8","11.676557869924121","0.9924171918036292","1.8176500212131739","15.437457776043058","2.819774922098125","6.396220755848842","6.324110671936739",,"-0.03173343911146371","6.95005828989312","1.477204559088194","12.469309014380947","7.360174895244972","2.127771633222713"
Cell Point (India) Ltd,CELLPOINT,"nan","85.393192","46.3",,"0",,,,"4.321581987853656","15.012292562999411","235.01999999999998","2.9069767441860463",,"0.6110205895422958","29.208194905869355","13.157894736842229","2.2295790824944475"
Soma Textiles & Industries Ltd,SOMATEX,"Textiles","84.89481","25.65",,"15.903882879578388","-39.53808227354175",,"-8.770008375193271","94.52805848204687",,,"163.53754940711462","13.046051477227328","88.93786282519886","1579.63963963964",,"-10.729347150936608"
Parin Furniture Ltd,PARIN,"Home Furnishing","84.88593","76.35","10.768997553331676","2.0600821279983155","5.190333832895661","14.944478883719677","5.440809246035262","11.880582405481473","8.483853311439525",,"4.101311391103112","13.717070108382893","3.7685060565276025","12.08043767558777","8.166089965397935","3.790033954299353"
Ausom Enterprise Ltd,AUSOMENT,"Commodities Trading","84.67037567999999","61.55","7.1945359123843415","92.75087015854753","4.697780287857336","17.16058581372804","6.061346394407034","0.9560541039708789","4.252628250731165",,"456.44261813912533","5.863414691142342","0.6572871964799777","1.3380221288275074","4.724478594950602","2.4478467593329833"
McNally Bharat Engg Co Ltd,MBECL,"Construction & Engineering","84.6283028","4",,"-2.1620472784779854","-125.47462358036606",,"-8.596788904972364","-56.261844774921414",,,"-1.4430742527297316","-21.537969419939532","-506.2562707631937","7855.988023951755",,"-4.094500221024429"
Gautam Gems Ltd,GGLPP,,"84.4401067","7.78",,"0",,,,,,,"0",,,,,
Century Extrusions Ltd,CENTEXT,"Metals - Aluminium","84.4","10.55","11.799502185394209","4.179008033829792","1.568211724187503","8.282933707777914","3.5715447751782508","5.532280588677622","13.304721030042911","304.73","3.6792351487807498","6.79853730813624","1.603287141475989","24.044389642416757","9.598842350671264","4.42681299125018"
Hisar Metal Industries Ltd,HISARMETAL,"Building Products - Pipes","84.321","153.7","12.496799066224344","4.094713973259075","3.4559888136160644","23.614881334932413","5.402799987162136","8.405880865513124","15.695315381777931",,"2.6125975006290365","8.323217294104747","3.9554961528735966","31.8827440314294","31.670168067226857","8.844235846289223"
Aarey Drugs and Pharmaceuticals Ltd,AAREYDRUGS,"Pharmaceuticals","84.27715088","33.75","7.901121003094531","-0.8025250897074168","1.5524616568081169","7.370238299793945","3.4612757010817283","2.4804951504659773","6.713615023474165",,"-0.9062834305552752","3.0472925487336844","0.8963930849676254","6.594838821791625","6.155294117647043","2.7353144147723634"
Vippy Spin Pro Ltd,VIPPYSP,"Textiles","84.1758","140.5","10.243688968089362","3.228393633815681","5.464069442730354","12.341538110267674","8.706942165367737","11.324229914258485","16.76339586988797",,"-4.832740213523132","9.362246384304319","6.814861860908215","24.189889825016174","22.41061555473644","17.482567752138586"
Mefcom Capital Markets Ltd,MEFCOMCAP,,"84.04384476","18.6","-6.145636526650965","-55.90982606115978","-21.611772843600434","-4.33517680599125","-3.7440238154265586","-8.359740455711473","-26.235927557513417",,"0.7393994265881998","-26.909495133394774","-8.08812433982193","-38.614540466392256","-32.25030084235855","-21.59983880717305"
Fiberweb (India) Ltd,FIBERWEB,"Textiles","83.92783465","29.2","10.713011444130057","8.725570207924402","7.902555833792344","11.726211750863234","10.313797520873784","3.6212525972098515","6.684585719294148",,"9.032458778388468","13.476624651465173","-0.44523597506678864","0.046745354680377375","6.548667455894671","6.300525043753649"
Zeal Aqua Ltd,ZEAL,"Packaged Foods & Meats","83.83389","6.67","10.78078521908316","1.0106678470734642","2.041377287224754","10.947624853146602","2.991659882216429","7.370576980084611","8.465330955627795",,"0.2183344202795815","8.768468803131187","1.9053008866251562","21.67536174820353","9.45114447452614","2.348240857760184"
Faze Three Autofab Ltd,FAZE3AUTO,,"83.74824667","78","4.455384670241245","4.531040136075131","2.9678266714803363","-8.976391956123432","0.046419256736025004","9.234407330771507","14.443507588532873",,"2.640549478504197","9.337462876933984","2.601241501625778","14.699205448354153","30.025504289357734","10.196448958702403"
Bohra Industries Ltd,BOHRAIND,"Fertilizers & Agro Chemicals","83.56685344","55.55",,"0",,,"-14.196114655891517",,"-4.333443599073768",,"0",,,"-6.65249734325186","-17.714672075726842","-3.362422997946612"
Kore Digital Ltd,KDL,"Telecom Infrastructure","82.7728","244.75",,"0",,,,"18.4660766961652","81.85185185185192","19.77","7.315634218289084",,"12.920353982300893","92.14501510574021","153.1468531468533","21.629629629629648"
Secur Credentials Ltd,SECURCRED,"Employment Services","82.7414614","20","8.014580770664859","-4.030866607465268","4.840831432240732","7.916250261987122","5.318572543709159","33.145082765335935","6.9991954947707224",,"10.436799381523","18.886800386816223","15.150925024342753","25.791594703511812","4.8209688743271775","2.258400482376805"
Aditya Consumer Marketing Ltd,ACML,"Retail - Speciality","82.68146155","59.98","6.281375308350887","4.48326085814959","1.2294352621206222","6.363149446045815","4.187771726505988","4.718526100307062","2.8677946659019224",,"7.636114598790093","4.50038533460304","1.2487205731832132","8.324439701173954","0.49382716049382824","0.3076194983435879"
DB (International) Stock Brokers Ltd,DBSTOCKBRO,"Investment Banking & Brokerage","82.425","23.55","3.6215879173323566","23.997101888157594","-10.940583292999571","4.165213672936251","2.4120507439602803","31.991883665877584","16.51358591657099",,"76.07070020394289","-7.682847945741543","21.609739600946906","16.618965846212554","18.621210486568128","10.822673689490843"
Bihar Sponge Iron Ltd,BIHSPONG,"Iron & Steel","82.08691673","9.07",,"16.3735211769891","2.819170778703696",,"2.5433703961523366","3.548809549367747",,,"24.61977186311787","25.638817213747167","2.6041778483866183","-118.1905678537056",,"7.961108971890644"
Parnax Lab Ltd,PARNAXLAB,"Pharmaceuticals","82.018783856","71.7","7.127053748380041","8.255484085094626","1.9364539207828244","4.73541953813748","1.5897679229944426","14.085427434206622","11.469961653174279",,"5.2338393731635655","11.627206327834127","5.120893483039272","23.703090507726277","20.34862158486838","6.337594332357935"
Energy Development Company Ltd,ENERGYDEV,"Renewable Energy","81.9375","17.1","6.176217250499398","46.119351916830375","-7.570971822429359","-2.559326739368008","-0.8833928642506244","72.84710017574692","10.365488316357096","0.25","61.753075571177504","51.91477974670323","19.13444639718803","12.080181943195637","7.8517984314432425","2.495558993753937"
SecMark Consultancy Ltd,SECMARK,,"81.92695","80.99","21.18413822114792","19.45543858211905","10.310823758339819","28.87969705631299","19.240320176925977","-23.152709359605915","11.191919191919194",,"24.719841793012527","20.9006861142282","-28.57142857142858","-27.430699213901534","11.86823104693141","10.407597942223981"
W H Brady & Company Ltd,WHBRADY,"Heavy Machinery","81.906","313.65","9.075728594645394","11.781280320135398","7.2453716922901865","7.293272515113832","4.680374537567643","14.6161934805468","9.27054478301016",,"7.609948937572064","15.207432880492338","7.163512092534182","17.505781889343545","9.179170344218893","5.988627366299577"
Madhav Copper Ltd,MCL,"Metals - Copper","81.699828","30.35","11.791966859249856","0.960477350855397","-419.37794056055293","16.443054215095977","6.375596239616557","-1166.6666666666667","-3.0267753201397194",,"2.500604985077035","-230.75868805595633","-2100","-10.368409441870726","-5.348888399735882","-1.9839973873285526"
National Fittings Ltd,NATFIT,"Iron & Steel","81.666889362","90.1","6.3109122901776935","9.959084423489077","3.480847755416165","6.675852214803778","4.310863606514429","12.641444736541306","3.5040045766590455",,"5.664004732327714","11.37672749180056","5.017716310435465","13.020477815699639","2.534781780064808","1.6002887739140956"
Halder Venture Ltd,HALDER,"Commodities Trading","81.54606","251.1","8.591109979656439","-2.3745822177135323","1.9850296625850365","11.53657930978378","4.548528709265931","5.392170125267175","14.318727224246715",,"12.700485925860333","5.368546665382151","1.607099375016911","11.62923351158646","21.11272284872019","7.998298234418196"
Prajay Engineers Syndicate Ltd,PRAENG,"Construction & Engineering","81.12551756","11.6","0.04059351227487222","42.01486959595747","-14.081528193227328","-1.6531459422467083","-0.7703913622971748","-2.3184242921624856","0.353717344072916",,"5.000525265258956","7.405509104583063","-18.73204759950758","-0.7036491572574041","-0.43405676126878145","-0.20836936211136378"
Trejhara Solutions Ltd,TREJHARA,"IT Services & Consulting","81.00072279","68.55","2.836656346644803","13.97524921895842","-73.48846497268175",,,"-302.81141868512105","2.513105766537276",,"20.294653203112066","-39.473199921466446","-431.2716262975779","-59.923778958981046","2.3478298090916874","1.8443484254947125"
Cinevista Ltd,CINEVISTA,"Movies & TV Serials","80.98542975","14.7","-3.7774683768347392","-76.43524788565973","-496.64617229176656","-9.881002119130025","-6.129038611791669","-1567.2064777327942","-12.214013346043851","0.05","-132.79352226720653","-458.75800170362527","-1133.1983805668021","-34.3597911689231","-27.009553218180066","-15.520683154042366"
Suvidhaa Infoserve Ltd,SUVIDHAA,"Online Services","80.9049891","3.9",,"0","-1.2762557524820353",,,"30.413625304136254","-3.822441430332924",,"15.136314067611782","17.45396643931551","-4.282238442822386","-1.871440195280717","-3.719543805080355","-2.3690618680094113"
Integrated Personnel Services Ltd,IPSL,"Employment Services","80.712912","112",,"0",,,,"4.433671665909206","15.669515669515617",,"0.28837099811676087",,"2.2875321920921077","32.52126836813612","26.425041186161298","8.041712624084983"
